year,season,league_name,week,team_1,team_2,MVP,Blue,Red,MH,PB,Start,set_number
2018.0,summer,Challengers Korea,8,,,,KDM,DWG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/780713?gameHash=896d834e9eaf406a&tab=overview,https://youtube.com/watch?v=5o1FidwIQHc&t=69,https://youtube.com/watch?v=5o1FidwIQHc&t=434,2.0
2018.0,summer,Challengers Korea,8,WNS,ESS,NighT,WNS,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/790782?gameHash=181c32b5f4c37abb&tab=overview,https://youtube.com/watch?v=3rn6aNWaBXg&t=238,https://youtube.com/watch?v=3rn6aNWaBXg&t=852,1.0
2018.0,summer,Challengers Korea,8,,,,ESS,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/780730?gameHash=be1a5f324ca5b417&tab=overview,https://youtube.com/watch?v=7vI2fZxIKhM&t=86,https://youtube.com/watch?v=7vI2fZxIKhM&t=896,2.0
2018.0,summer,Challengers Korea,8,DWG,BtC,OnFleek,DWG,BtC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/780929?gameHash=f312c970fd605531&tab=overview,https://youtube.com/watch?v=UO0f1yf89dI&t=455,https://youtube.com/watch?v=UO0f1yf89dI&t=957,1.0
2018.0,summer,Challengers Korea,8,,,,BtC,DWG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/780931?gameHash=0db925997c3cd615&tab=overview,https://youtube.com/watch?v=TYnkHwbXzBs&t=96,https://youtube.com/watch?v=TYnkHwbXzBs&t=576,2.0
2018.0,summer,Challengers Korea,8,RGA,APK,Poss,RGA,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/780953?gameHash=8fcab8789c35fa60&tab=overview,https://youtube.com/watch?v=XR54KDbRRmY&t=394,https://youtube.com/watch?v=XR54KDbRRmY&t=826,1.0
2018.0,summer,Challengers Korea,8,,,,APK,RGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/780961?gameHash=2b37d3f75e71a4a8&tab=overview,https://youtube.com/watch?v=FDukgdmdySM&t=84,https://youtube.com/watch?v=FDukgdmdySM&t=485,2.0
2018.0,summer,Challengers Korea,8,,,,RGA,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/780971?gameHash=97233007a5ec4539&tab=overview,https://youtube.com/watch?v=67HvUwSWkMQ&t=57,https://youtube.com/watch?v=67HvUwSWkMQ&t=455,3.0
2018.0,summer,Challengers Korea,8,KDM,WNS,HyBrid,KDM,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/791215?gameHash=0a15d50b723335c6&tab=overview,https://youtube.com/watch?v=HSVUeqPrC5o&t=638,https://youtube.com/watch?v=HSVUeqPrC5o&t=1059,1.0
2018.0,summer,Challengers Korea,8,,,,WNS,KDM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/791226?gameHash=4580d8b20455595a&tab=overview,https://youtube.com/watch?v=tZFxBA1uB9g&t=85,https://youtube.com/watch?v=tZFxBA1uB9g&t=498,2.0
2018.0,summer,Challengers Korea,8,,,,KDM,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/791227?gameHash=8691009406d34019&tab=overview,https://youtube.com/watch?v=iKY5jhiaeb4&t=88,https://youtube.com/watch?v=iKY5jhiaeb4&t=513,3.0
2018.0,summer,Challengers Korea,8,ESS,GCB,Naehyun,ESS,GCB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/781078?gameHash=22b9f063308eeb83&tab=overview,https://youtube.com/watch?v=yFyH3NzTdT0&t=221,https://youtube.com/watch?v=yFyH3NzTdT0&t=671,1.0
2018.0,summer,Challengers Korea,8,,,,GCB,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/781079?gameHash=e6423b663ae5ff46&tab=overview,https://youtube.com/watch?v=T0Phnwh7CVI&t=384,https://youtube.com/watch?v=T0Phnwh7CVI&t=852,2.0
2018.0,summer,Challengers Korea,9,WNS,DWG,Nuguri,WNS,DWG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/800100?gameHash=565154eb4ba745d7&tab=overview,https://youtube.com/watch?v=S1y0CXfQfYg&t=558,https://youtube.com/watch?v=S1y0CXfQfYg&t=1022,1.0
2018.0,summer,Challengers Korea,9,,,,DWG,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/800105?gameHash=a21066095167c36b&tab=overview,https://youtube.com/watch?v=59Pubgna-1s&t=71,https://youtube.com/watch?v=59Pubgna-1s&t=539,2.0
2018.0,summer,Challengers Korea,9,APK,GCB,reM,APK,GCB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810099?gameHash=87a0735a8ac64036&tab=overview,https://youtube.com/watch?v=_xtLaKneG8E&t=237,https://youtube.com/watch?v=_xtLaKneG8E&t=678,1.0
2018.0,summer,Challengers Korea,9,,,,GCB,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810101?gameHash=3c85ca3323be9d38&tab=overview,https://youtube.com/watch?v=RtZCfbbxm9s&t=79,https://youtube.com/watch?v=RtZCfbbxm9s&t=538,2.0
2018.0,summer,Challengers Korea,9,RGA,KDM,SSol,RGA,KDM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/800301?gameHash=a0142f6be3ac6338&tab=overview,https://youtube.com/watch?v=jjm5k2oJskY&t=362,https://youtube.com/watch?v=jjm5k2oJskY&t=783,1.0
2018.0,summer,Challengers Korea,9,,,,KDM,RGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/800303?gameHash=031824fefbc5e3c2&tab=overview,https://youtube.com/watch?v=t_kR-NXhDy0&t=72,https://youtube.com/watch?v=t_kR-NXhDy0&t=512,2.0
2018.0,summer,Challengers Korea,9,BtC,ESS,Hollow,BtC,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/800320?gameHash=05db1034a141321d&tab=overview,https://youtube.com/watch?v=jX4ijtjrz1M&t=277,https://youtube.com/watch?v=jX4ijtjrz1M&t=772,1.0
2018.0,summer,Challengers Korea,9,,,,ESS,BtC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/800322?gameHash=58a10d89cde4a26f&tab=overview,https://youtube.com/watch?v=TtCqmRPtnlg&t=486,https://youtube.com/watch?v=TtCqmRPtnlg&t=913,2.0
2018.0,summer,Challengers Korea,9,APK,WNS,NighT,APK,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810288?gameHash=241f45c88c439d40&tab=overview,https://youtube.com/watch?v=uvlWNGTK_kY&t=441,https://youtube.com/watch?v=uvlWNGTK_kY&t=964,1.0
2018.0,summer,Challengers Korea,9,,,,WNS,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810292?gameHash=f668b5c8aaaf7401&tab=overview,https://youtube.com/watch?v=-ookznGRSDE&t=79,https://youtube.com/watch?v=-ookznGRSDE&t=595,2.0
2018.0,summer,Challengers Korea,9,,,,APK,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/800374?gameHash=38030f91d69d1d7a&tab=overview,https://youtube.com/watch?v=JdXs_ITAJqc&t=73,https://youtube.com/watch?v=JdXs_ITAJqc&t=517,3.0
2018.0,summer,Challengers Korea,9,GCB,DWG,ShowMaker,GCB,DWG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810304?gameHash=c3928a86530218a4&tab=overview,https://youtube.com/watch?v=bDa0NH7XiOU&t=261,https://youtube.com/watch?v=bDa0NH7XiOU&t=746,1.0
2018.0,summer,Challengers Korea,9,,,,DWG,GCB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810336?gameHash=a1eb3d88d22b0d70&tab=overview,https://youtube.com/watch?v=hGNpwZDJReg&t=53,https://youtube.com/watch?v=hGNpwZDJReg&t=508,2.0
2018.0,summer,Challengers Korea,10,ESS,KDM,LuBu,ESS,KDM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810797?gameHash=c7dd8ced8ca55fcc&tab=overview,https://youtube.com/watch?v=zfs-lN_5zok&t=468,https://youtube.com/watch?v=zfs-lN_5zok&t=1357,1.0
2018.0,summer,Challengers Korea,10,,,,KDM,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810798?gameHash=7f6ec42aa3576333&tab=overview,https://youtube.com/watch?v=vILocRoE50g&t=68,https://youtube.com/watch?v=vILocRoE50g&t=615,2.0
2018.0,summer,Challengers Korea,10,,,,ESS,KDM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810799?gameHash=828fdafa950f49f5&tab=overview,https://youtube.com/watch?v=RCAixFPL4k8&t=67,https://youtube.com/watch?v=RCAixFPL4k8&t=567,3.0
2018.0,summer,Challengers Korea,10,BtC,RGA,Danchung,BtC,RGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810812?gameHash=eaf958712b2b9c62&tab=overview,https://youtube.com/watch?v=UQJodyyG2tg&t=251,https://youtube.com/watch?v=UQJodyyG2tg&t=727,1.0
2018.0,summer,Challengers Korea,10,,,,RGA,BtC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810815?gameHash=faba1662930a1193&tab=overview,https://youtube.com/watch?v=MXdPBe6I5Lo&t=65,https://youtube.com/watch?v=MXdPBe6I5Lo&t=589,2.0
2018.0,summer,Challengers Korea,10,,,,BtC,RGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/810823?gameHash=9632aa6c9bbbf2f5&tab=overview,https://youtube.com/watch?v=w9ZyAYBuZWo&t=70,https://youtube.com/watch?v=w9ZyAYBuZWo&t=455,3.0
2018.0,summer,Challengers Korea,10,RGA,DWG,ShowMaker,RGA,DWG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/800975?gameHash=d91ca98127ff7cc9&tab=overview,https://youtube.com/watch?v=dRha-FKNaYo&t=378,https://youtube.com/watch?v=dRha-FKNaYo&t=867,1.0
2018.0,summer,Challengers Korea,10,,,,DWG,RGA,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/800983?gameHash=36ec353c1ae8c870&tab=overview,https://youtube.com/watch?v=gTUABUvl3S0&t=77,https://youtube.com/watch?v=gTUABUvl3S0&t=532,2.0
2018.0,summer,Challengers Korea,10,KDM,GCB,Edge,KDM,GCB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/800995?gameHash=3b548ec49b441d36&tab=overview,https://youtube.com/watch?v=B4KHkFEY5rI&t=247,https://youtube.com/watch?v=B4KHkFEY5rI&t=721,1.0
2018.0,summer,Challengers Korea,10,,,,GCB,KDM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/800996?gameHash=bf7a73ca1191dd62&tab=overview,https://youtube.com/watch?v=FTkYOD0HEls&t=77,https://youtube.com/watch?v=FTkYOD0HEls&t=516,2.0
2018.0,summer,Challengers Korea,10,APK,ESS,Bless,APK,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/811013?gameHash=5353932366a04505&tab=overview,https://youtube.com/watch?v=pOdHaTetXew&t=419,https://youtube.com/watch?v=pOdHaTetXew&t=925,1.0
2018.0,summer,Challengers Korea,10,,,,ESS,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/811017?gameHash=b54c7961c9046bc5&tab=overview,https://youtube.com/watch?v=0mjCmTHEuVs&t=116,https://youtube.com/watch?v=0mjCmTHEuVs&t=596,2.0
2018.0,summer,Challengers Korea,10,WNS,BtC,Fate,WNS,BtC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/811027?gameHash=2e40d4a4722f63c2&tab=overview,https://youtube.com/watch?v=u2FpX9ZD2ZQ&t=247,https://youtube.com/watch?v=u2FpX9ZD2ZQ&t=730,1.0
2018.0,summer,Challengers Korea,10,,,,BtC,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/811029?gameHash=0e36abb707e38d4b&tab=overview,https://youtube.com/watch?v=x9BZJc_AC80&t=88,https://youtube.com/watch?v=x9BZJc_AC80&t=602,2.0
2018.0,summer,Challengers Korea,10,,,,WNS,BtC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/811030?gameHash=87d3b21855cae26f&tab=overview,https://youtube.com/watch?v=tnBnY09u8uc&t=71,https://youtube.com/watch?v=tnBnY09u8uc&t=479,3.0
2018.0,summer,Challengers Korea,11,KDM,BtC,SSol,KDM,BtC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/801127?gameHash=43b803edd720738e&tab=overview,https://youtube.com/watch?v=iVHpJnfd2ro&t=467,https://youtube.com/watch?v=iVHpJnfd2ro&t=869,1.0
2018.0,summer,Challengers Korea,11,,,,BtC,KDM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/801128?gameHash=dcd1d9a3b71913e0&tab=overview,https://youtube.com/watch?v=i75ngMYVN8U&t=83,https://youtube.com/watch?v=i75ngMYVN8U&t=556,2.0
2018.0,summer,Challengers Korea,11,GCB,WNS,Malrang,GCB,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/811108?gameHash=3bb0f308400d66d0&tab=overview,https://youtube.com/watch?v=ShAsJpbCUC0&t=236,https://youtube.com/watch?v=ShAsJpbCUC0&t=728,1.0
2018.0,summer,Challengers Korea,11,,,,WNS,GCB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/801144?gameHash=0c5fcce2848191a7&tab=overview,https://youtube.com/watch?v=nLlJFvJGGTE&t=71,https://youtube.com/watch?v=nLlJFvJGGTE&t=583,2.0
2018.0,summer,Challengers Korea,11,,,,GCB,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/801150?gameHash=1fbe68de12cf910e&tab=overview,https://youtube.com/watch?v=lzNhIQ7-N98&t=70,https://youtube.com/watch?v=lzNhIQ7-N98&t=527,3.0
