year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2020.0,summer,VCS,4,OPG,FL,OPG,FL,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404769?gameHash=4ba804c9fa6d4609,https://youtu.be/CyO-dGG8Y34?t=469,https://youtu.be/CyO-dGG8Y34?t=849,https://www.youtube.com/watch?v=hvkAwmOzBJ4,Palette,1.0
2020.0,summer,VCS,4,,,FL,OPG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404778?gameHash=fc6d5aa1eb927e32,https://youtu.be/qpulVu2aFAE?t=127,https://youtu.be/qpulVu2aFAE?t=608,https://www.youtube.com/watch?v=fS6b7DCtNQA,Kati,2.0
2020.0,summer,VCS,4,GAM,TS,GAM,TS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404814?gameHash=3b6a36e153045a96,https://youtu.be/s3GjohyuzvY?t=282,https://youtu.be/s3GjohyuzvY?t=736,https://www.youtube.com/watch?v=zm60uViEBuI,Coated,1.0
2020.0,summer,VCS,4,,,TS,GAM,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404821?gameHash=2d9adfb3a9dc9d6f,https://youtu.be/PrclxPnA_ro?t=166,https://youtu.be/PrclxPnA_ro?t=616,https://www.youtube.com/watch?v=xpHFnMdZdk4,Dia1,2.0
2020.0,summer,VCS,4,,,GAM,TS,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1404835?gameHash=db6d4a9aa29b0545,https://youtu.be/bpw1kENYVD0?t=126,https://youtu.be/bpw1kENYVD0?t=594,https://www.youtube.com/watch?v=hhLQ97en3iM,Slay,3.0
2020.0,summer,VCS,5,CES,GAM,CES,GAM,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405851?gameHash=941880b2aaa8a820,https://youtu.be/nopahj2mtKs?t=438,https://youtu.be/nopahj2mtKs?t=849,https://www.youtube.com/watch?v=QvTH_EXLtDI,Slay,1.0
2020.0,summer,VCS,5,,,GAM,CES,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405860?gameHash=f4fafc92fe6eeaf3,https://youtu.be/40_BARbBRXs?t=156,https://youtu.be/40_BARbBRXs?t=643,https://www.youtube.com/watch?v=MC0dQNd1lsM,Yado,2.0
2020.0,summer,VCS,5,,,CES,GAM,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405864?gameHash=00629940d4ef7645,https://youtu.be/m_RAJYmnn-g?t=171,https://youtu.be/m_RAJYmnn-g?t=716,https://www.youtube.com/watch?v=xWK0zBFbr6k,Dia1,3.0
2020.0,summer,VCS,5,FL,TS,FL,TS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405870?gameHash=d011da53aea12263&tab=overview,https://youtu.be/Tw7YzUZliKo?t=314,https://youtu.be/Tw7YzUZliKo?t=908,https://www.youtube.com/watch?v=bA8bq3yauZs,Kati,1.0
2020.0,summer,VCS,5,,,TS,FL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405879?gameHash=0b37df75fd88c856&tab=overview,https://youtu.be/iPwsimWPiuE?t=144,https://youtu.be/iPwsimWPiuE?t=584,https://www.youtube.com/watch?v=TVW0mw0H6XQ,Coated,2.0
2020.0,summer,VCS,5,,,FL,TS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1405880?gameHash=5a33941b72ce2217&tab=overview,https://youtu.be/2P-bbhCKSKY?t=126,https://youtu.be/2P-bbhCKSKY?t=576,https://www.youtube.com/watch?v=yNy47L7ac0U,Kati,3.0
