year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,MVP,set_number
2018.0,summer,VCS,2,FFQ,ADN,FFQ,ADN,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1710392?gameHash=b0c3d2bb3b4111a9&tab=overview,https://youtu.be/rOd9RpKV86A?t=1051,https://youtu.be/rOd9RpKV86A?t=1528,EasyLove,1.0
2018.0,summer,VCS,2,,,ADN,FFQ,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700405?gameHash=33bd2b40c2662ab6&tab=overview,https://youtu.be/TZ6pCzlE8b0?t=177,https://youtu.be/TZ6pCzlE8b0?t=639,yT,2.0
2018.0,summer,VCS,2,PVB,CR,PVB,CR,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700485?gameHash=ec4751e5f7e6100d&tab=overview,https://youtu.be/v-Jvr7cydI8?t=301,https://youtu.be/v-Jvr7cydI8?t=746,Zeros,1.0
2018.0,summer,VCS,2,,,CR,PVB,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700543?gameHash=840b9f31e00d7579&tab=overview,https://youtu.be/ii4Awm87m2o?t=142,https://youtu.be/ii4Awm87m2o?t=661,Meliodas,2.0
2018.0,summer,VCS,2,EVS,Vikings,EVS,Vikings,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700565?gameHash=374f918cd79b2771&tab=overview,https://youtu.be/O3LvUCeQe3U?t=279,https://youtu.be/O3LvUCeQe3U?t=717,RonOP,1.0
2018.0,summer,VCS,2,,,Vikings,EVS,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700591?gameHash=ca850de28d35891c&tab=overview,https://youtu.be/IreqMBibwqI?t=179,https://youtu.be/IreqMBibwqI?t=659,YiJin,2.0
2018.0,summer,VCS,2,CR,ADN,CR,ADN,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700613?gameHash=03464f197d1e770d&tab=overview,https://youtu.be/j7MPhlL9L9w?t=292,https://youtu.be/j7MPhlL9L9w?t=764,Pake,1.0
2018.0,summer,VCS,2,,,ADN,CR,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700669?gameHash=4491688edaed96b0&tab=overview,https://youtu.be/T-g1s-jJGgs?t=171,https://youtu.be/T-g1s-jJGgs?t=600,EasyLove,2.0
2018.0,summer,VCS,2,Vikings,PVB,Vikings,PVB,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700696?gameHash=0dd89bbc6a041d3a&tab=overview,https://youtu.be/TniK3vXRo6I?t=257,https://youtu.be/TniK3vXRo6I?t=742,Zeros,1.0
2018.0,summer,VCS,2,,,PVB,Vikings,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700721?gameHash=981648e23b8b8cfd&tab=overview,https://youtu.be/0Q2EB5NO5II?t=169,https://youtu.be/0Q2EB5NO5II?t=673,Palette,2.0
2018.0,summer,VCS,2,FFQ,FTV,FFQ,FTV,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1700742?gameHash=4105c544e4bb79fb&tab=overview,https://youtu.be/Ogl6iHDM58Y?t=264,https://youtu.be/Ogl6iHDM58Y?t=727,Sya,1.0
