year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,Post,set_number
2018.0,summer,LPL,1,JDG,iG,iG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3547,https://www.youtube.com/watch?v=DMXaJOyl62Y&t=23m3s,https://www.youtube.com/watch?v=DMXaJOyl62Y&t=30m58s,https://www.youtube.com/watch?v=Y0ToNUTe-VI&t=10s,Ning,,1.0
2018.0,summer,LPL,1,,,iG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3547,https://www.youtube.com/watch?v=Sd6hrs14DNQ&t=1m8s,https://www.youtube.com/watch?v=Sd6hrs14DNQ&t=9m9s,https://www.youtube.com/watch?v=qX0bC74TKsM&t=10s,YaGao,,2.0
2018.0,summer,LPL,1,,,JDG,iG,https://lpl.qq.com/es/stats.shtml?bmid=3547,https://www.youtube.com/watch?v=BaUUKiEp2RI&t=1m8s,https://www.youtube.com/watch?v=BaUUKiEp2RI&t=7m13s,https://www.youtube.com/watch?v=Ud6bAtUOaFY&t=10s,Rookie,,3.0
2018.0,summer,LPL,1,VG,BLG,VG,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3548,https://www.youtube.com/watch?v=0yc0b4C6m34&t=8m5s,https://www.youtube.com/watch?v=0yc0b4C6m34&t=25m44s,https://www.youtube.com/watch?v=kuc6Bbis6to,Road,,1.0
2018.0,summer,LPL,1,,,BLG,VG,https://lpl.qq.com/es/stats.shtml?bmid=3548,https://www.youtube.com/watch?v=LlpH0h3wz8w&t=41s,https://www.youtube.com/watch?v=LlpH0h3wz8w&t=7m57s,https://www.youtube.com/watch?v=cwNkWbRT5ts,Caveman,,2.0
2018.0,summer,LPL,1,,,VG,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3548,https://www.youtube.com/watch?v=cYcLAlqTDCw&t=6m34s,https://www.youtube.com/watch?v=cYcLAlqTDCw&t=14m40s,https://www.youtube.com/watch?v=pzyqOKzKfnY,Athena,,3.0
2018.0,summer,LPL,1,OMG,SS,SS,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3549,https://www.youtube.com/watch?v=PAIVgkbBiNo,https://www.youtube.com/watch?v=PAIVgkbBiNo&t=8m55s,https://www.youtube.com/watch?v=SKvJvOUHDPA&t=10s,Five,,1.0
2018.0,summer,LPL,1,,,SS,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3549,https://www.youtube.com/watch?v=YplG4ORHGAQ,https://www.youtube.com/watch?v=YplG4ORHGAQ&t=7m40s,https://www.youtube.com/watch?v=j3Gb2rSGyRo&t=10s,SofM,,2.0
2018.0,summer,LPL,1,,,SS,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3549,https://www.youtube.com/watch?v=YplG4ORHGAQ&t=1h4m2s,https://www.youtube.com/watch?v=YplG4ORHGAQ&t=1h12m7s,https://www.youtube.com/watch?v=e8PJxezTaXk&t=10s,Icon,,3.0
2018.0,summer,LPL,1,TOP,RW,TOP,RW,https://lpl.qq.com/es/stats.shtml?bmid=3550,http://lpl.qq.com/es/video_detail.shtml?nid=22794,,,doinb,,1.0
2018.0,summer,LPL,1,,,TOP,RW,https://lpl.qq.com/es/stats.shtml?bmid=3550,https://www.youtube.com/watch?v=HXVSLHHXSQI,https://www.youtube.com/watch?v=HXVSLHHXSQI&t=5m17s,,doinb,,2.0
2018.0,summer,LPL,1,iG,LGD,iG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3551,https://www.youtube.com/watch?v=EHFjOs5b98Q,https://www.youtube.com/watch?v=EHFjOs5b98Q&t=6m52s,https://www.youtube.com/watch?v=8TtrKEVmRtM&t=10s,Baolan,,1.0
2018.0,summer,LPL,1,,,LGD,iG,https://lpl.qq.com/es/stats.shtml?bmid=3551,https://www.youtube.com/watch?v=pUrmSLOPyUQ,https://www.youtube.com/watch?v=pUrmSLOPyUQ&t=6m57s,https://www.youtube.com/watch?v=T-HuSd7skp8&t=10s,JackeyLove,,2.0
2018.0,summer,LPL,1,BLG,JDG,JDG,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3552,https://www.youtube.com/watch?v=FB9GX1_RPko,https://www.youtube.com/watch?v=FB9GX1_RPko&t=7m19s,https://www.youtube.com/watch?v=WmouUNGv-yg&t=10s,Road,,1.0
2018.0,summer,LPL,1,,,BLG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3552,https://www.youtube.com/watch?v=gwBGXq4Ep6o,https://www.youtube.com/watch?v=gwBGXq4Ep6o&t=8m43s,https://www.youtube.com/watch?v=JS4YXw_lr5s&t=10s,Loken,,2.0
2018.0,summer,LPL,1,,,JDG,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3552,https://www.youtube.com/watch?v=ckZbPyPq140,https://www.youtube.com/watch?v=ckZbPyPq140&t=9m1s,https://www.youtube.com/watch?v=eDD_q7QXZow&t=10s,Zoom,,3.0
2018.0,summer,LPL,1,SN,VG,SN,VG,https://lpl.qq.com/es/stats.shtml?bmid=3553,https://www.youtube.com/watch?v=MVbg44wQAOg&t=11m21s,https://www.youtube.com/watch?v=MVbg44wQAOg&t=18m36s,https://www.youtube.com/watch?v=VTcTHeUhkAg&t=10s,H4cker,,1.0
2018.0,summer,LPL,1,,,SN,VG,https://lpl.qq.com/es/stats.shtml?bmid=3553,https://www.youtube.com/watch?v=EdrF4_3Hn9k&t=3m39s,https://www.youtube.com/watch?v=EdrF4_3Hn9k&t=11m32s,https://www.youtube.com/watch?v=Ej-Gnfr0v68&t=10s,Caveman,,2.0
2018.0,summer,LPL,1,,,VG,SN,https://lpl.qq.com/es/stats.shtml?bmid=3553,https://www.youtube.com/watch?v=yc_IC0yXrmQ&t=6m12s,https://www.youtube.com/watch?v=yc_IC0yXrmQ&t=13m53s,https://www.youtube.com/watch?v=eWxUV1rTG5o&t=10s,H4cker,,3.0
2018.0,summer,LPL,1,FPX,SS,FPX,SS,https://lpl.qq.com/es/stats.shtml?bmid=3554,https://www.youtube.com/watch?v=jdSThZGxUM0&t=53m27s,https://www.youtube.com/watch?v=jdSThZGxUM0&t=1h29s,https://www.youtube.com/watch?v=NvNaSbZ4VuI&t=10s,Flandre,,1.0
2018.0,summer,LPL,1,,,FPX,SS,https://lpl.qq.com/es/stats.shtml?bmid=3554,https://www.youtube.com/watch?v=WOvWl1v8b1k&t=4m22s,https://www.youtube.com/watch?v=WOvWl1v8b1k&t=11m16s,https://www.youtube.com/watch?v=yQWwODVM5fw&t=10s,SofM,,2.0
2018.0,summer,LPL,1,SN,LGD,SN,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3555,https://www.youtube.com/watch?v=l1pPQeaYxYs&t=13m30s,https://www.youtube.com/watch?v=l1pPQeaYxYs&t=19m50s,https://www.youtube.com/watch?v=_pMSMGcKBA8&t=10s,XiaoAL,,1.0
2018.0,summer,LPL,1,,,SN,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3555,https://www.youtube.com/watch?v=h0HHHVHfZ3w&t=2m32s,https://www.youtube.com/watch?v=h0HHHVHfZ3w&t=9m41s,https://www.youtube.com/watch?v=f2wOc8qxP-s&t=10s,Yoon,,2.0
2018.0,summer,LPL,1,RW,OMG,RW,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3556,https://www.youtube.com/watch?v=tXA5vtFtGBo&t=15m18s,https://www.youtube.com/watch?v=tXA5vtFtGBo&t=22m49s,https://www.youtube.com/watch?v=AxdsqMgMedU&t=10s,Flawless,,1.0
2018.0,summer,LPL,1,,,OMG,RW,https://lpl.qq.com/es/stats.shtml?bmid=3556,https://www.youtube.com/watch?v=XIbs0FAP24s&t=8m54s,https://www.youtube.com/watch?v=XIbs0FAP24s&t=16m27s,https://www.youtube.com/watch?v=QWi5EHditbM&t=10s,doinb,,2.0
2018.0,summer,LPL,1,WE,TOP,TOP,WE,https://lpl.qq.com/es/stats.shtml?bmid=3557,https://www.twitch.tv/videos/273820649&t=6h45m6s,https://www.youtube.com/watch?v=DZ5y3nA-NJA&t=30s,https://www.youtube.com/watch?v=SFd1ELC4wJg&t=10s,Ggoong,,1.0
2018.0,summer,LPL,1,,,TOP,WE,https://lpl.qq.com/es/stats.shtml?bmid=3557,https://www.youtube.com/watch?v=zkErpESMQSM&t=42s,https://www.youtube.com/watch?v=zkErpESMQSM&t=2m38s,https://www.youtube.com/watch?v=FuoNY9nlcoo&t=10,QiuQiu,,2.0
2018.0,summer,LPL,1,EDG,FPX,EDG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3558,https://www.youtube.com/watch?v=mfilhbqm_-0&t=11m44s,https://www.youtube.com/watch?v=mfilhbqm_-0&t=18m17s,https://www.youtube.com/watch?v=IVRmp72sSII&t=10s,Meiko,,1.0
2018.0,summer,LPL,1,,,EDG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3558,https://www.youtube.com/watch?v=I3RKu3VWns0&t=1m9s,https://www.youtube.com/watch?v=I3RKu3VWns0&t=7m51s,https://www.youtube.com/watch?v=BsFEraGKLpQ&t=10s,Cool,,2.0
2018.0,summer,LPL,1,,,EDG,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3558,https://www.youtube.com/watch?v=Uwogl_BjBoQ&t=1m5s,https://www.youtube.com/watch?v=Uwogl_BjBoQ&t=8m31s,https://www.youtube.com/watch?v=zQ9gfmerBGI&t=10s,Scout,,3.0
2018.0,summer,LPL,1,WE,SS,WE,SS,https://lpl.qq.com/es/stats.shtml?bmid=3559,https://www.youtube.com/watch?v=ntt4Agoo3Xs&t=14m45s,https://www.youtube.com/watch?v=ntt4Agoo3Xs&t=27m19s,https://www.youtube.com/watch?v=9DAqwDspEyc,957,,1.0
2018.0,summer,LPL,1,,,WE,SS,https://lpl.qq.com/es/stats.shtml?bmid=3559,https://www.twitch.tv/videos/274205407&t=5h7m40s,,,SofM,,2.0
2018.0,summer,LPL,1,,,SS,WE,https://lpl.qq.com/es/stats.shtml?bmid=3559,,,,SofM,,3.0
2018.0,summer,LPL,1,RNG,JDG,JDG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=3560,https://www.youtube.com/watch?v=aSFTz1jYlkc&t=22s,https://www.youtube.com/watch?v=aSFTz1jYlkc&t=4m7s,https://www.youtube.com/watch?v=DfFQF_n3yMg&t=10s,Uzi,,1.0
2018.0,summer,LPL,1,,,RNG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3560,https://www.twitch.tv/videos/274205407&t=7h6m36s,,https://www.youtube.com/watch?v=Gs_KzEbqwQA&t=10s,Clid,,2.0
2018.0,summer,LPL,1,,,RNG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3560,https://www.twitch.tv/videos/274205407&t=8h8m47s,,https://www.youtube.com/watch?v=e0x2v5UBg38&t=10s,Clid,,3.0
2018.0,summer,LPL,2,BLG,SN,SN,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3561,https://www.youtube.com/watch?v=NviYTSRnjsI&t=17m41s,https://www.youtube.com/watch?v=NviYTSRnjsI&t=25m13s,https://www.youtube.com/watch?v=iTuG0EVIPKo&t=10s,XiaoAL,,1.0
2018.0,summer,LPL,2,,,SN,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3561,https://www.youtube.com/watch?v=X-0-382qE_c&t=2m44s,https://www.youtube.com/watch?v=X-0-382qE_c&t=10m48s,https://www.youtube.com/watch?v=p5U8eQeBQgo&t=10s,XiaoAL,,2.0
2018.0,summer,LPL,2,RNG,LGD,RNG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3562,https://www.youtube.com/watch?v=1WuJRglg1VY&t=12m,https://www.youtube.com/watch?v=1WuJRglg1VY&t=19m25s,https://www.youtube.com/watch?v=K-964Gp--2w&t=10s,Ming,,1.0
2018.0,summer,LPL,2,,,LGD,RNG,https://lpl.qq.com/es/stats.shtml?bmid=3562,https://www.youtube.com/watch?v=TvixhyMjCaE&t=8m9s,https://www.youtube.com/watch?v=TvixhyMjCaE&t=15m28s,https://www.youtube.com/watch?v=mCzMReqmTMc&t=10s,Ming,,2.0
2018.0,summer,LPL,2,WE,FPX,FPX,WE,https://lpl.qq.com/es/stats.shtml?bmid=3563,https://www.youtube.com/watch?v=DKrm_qCOxeM,https://www.youtube.com/watch?v=DKrm_qCOxeM&t=6m51s,https://www.youtube.com/watch?v=sBbxKMYUNjk&t=10s,Lwx,,1.0
2018.0,summer,LPL,2,,,WE,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3563,https://www.youtube.com/watch?v=OpkXTcreQB4,https://www.youtube.com/watch?v=OpkXTcreQB4&t=7m11s,https://www.youtube.com/watch?v=Pib7SBLuEXM&t=10s,Condi,,2.0
2018.0,summer,LPL,2,,,FPX,WE,https://lpl.qq.com/es/stats.shtml?bmid=3563,https://www.youtube.com/watch?v=muMA-YzRmiE,https://www.youtube.com/watch?v=muMA-YzRmiE&t=6m49s,https://www.youtube.com/watch?v=KdR5BD-J1hQ&t=10s,Gimgoon,,3.0
2018.0,summer,LPL,2,EDG,OMG,EDG,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3564,https://www.twitch.tv/videos/275275918&t=2h17m7s,,https://www.youtube.com/watch?v=8Tv_BjfMMS0&t=10s,Scout,,1.0
2018.0,summer,LPL,2,,,OMG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3564,https://www.twitch.tv/videos/275275918&t=2h50m10s,,https://www.youtube.com/watch?v=vhmAVJLcjow&t=10s,iBoy,,2.0
2018.0,summer,LPL,2,iG,VG,iG,VG,https://lpl.qq.com/es/stats.shtml?bmid=3565,https://www.youtube.com/watch?v=ktoClso5w6A,https://www.youtube.com/watch?v=ktoClso5w6A&t=6m33s,https://www.youtube.com/watch?v=64gJFhChVJU&t=10s,Rookie,,1.0
2018.0,summer,LPL,2,,,iG,VG,https://lpl.qq.com/es/stats.shtml?bmid=3565,https://www.youtube.com/watch?v=zdWpEjkMzm0,https://www.youtube.com/watch?v=zdWpEjkMzm0&t=5m33s,https://www.youtube.com/watch?v=dykaShQdWqU&t=10s,Baolan,,2.0
2018.0,summer,LPL,2,RNG,SN,RNG,SN,https://lpl.qq.com/es/stats.shtml?bmid=3566,https://www.youtube.com/watch?v=Tghl1pl2S7M,https://www.youtube.com/watch?v=Tghl1pl2S7M&t=7m34s,https://www.youtube.com/watch?v=31rVrc5tB8c&t=10s,Xiaohu,,1.0
2018.0,summer,LPL,2,,,SN,RNG,https://lpl.qq.com/es/stats.shtml?bmid=3566,https://www.youtube.com/watch?v=e45fiXGw340,https://www.youtube.com/watch?v=e45fiXGw340&t=6m32s,https://www.youtube.com/watch?v=beyn5ho6Eg4&t=10s,Mlxg,,2.0
2018.0,summer,LPL,2,RW,SS,SS,RW,https://lpl.qq.com/es/stats.shtml?bmid=3567,https://www.youtube.com/watch?v=SylyIvJaccg&t=10m47s,https://www.youtube.com/watch?v=SylyIvJaccg&t=16m25s,https://www.youtube.com/watch?v=UmSJ57QJxAw&t=10s,Smlz,,1.0
2018.0,summer,LPL,2,,,SS,RW,https://lpl.qq.com/es/stats.shtml?bmid=3567,https://www.youtube.com/watch?v=Akm33H5QSrE&t=2m23s,https://www.youtube.com/watch?v=Akm33H5QSrE&t=9m15s,https://www.youtube.com/watch?v=2VlalUFBMN8&t=10s,Smlz,,2.0
2018.0,summer,LPL,2,WE,OMG,OMG,WE,https://lpl.qq.com/es/stats.shtml?bmid=3568,https://www.youtube.com/watch?v=0qSxu_IOjG0&t=13m3s,https://www.youtube.com/watch?v=0qSxu_IOjG0&t=22m15s,https://www.youtube.com/watch?v=0tVaAzE6xS4&t=10s,Chelly,,1.0
2018.0,summer,LPL,2,,,WE,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3568,https://www.youtube.com/watch?v=jOz6dC9l0tU&t=5m53s,https://www.youtube.com/watch?v=jOz6dC9l0tU&t=14m27s,https://www.youtube.com/watch?v=xTc9mNnIr7A&t=10s,Missing,,2.0
2018.0,summer,LPL,2,,,OMG,WE,https://lpl.qq.com/es/stats.shtml?bmid=3568,https://www.youtube.com/watch?v=QftDKIj9pYA&t=8m52s,https://www.youtube.com/watch?v=QftDKIj9pYA&t=17m2s,https://www.youtube.com/watch?v=CnUtzNuS_ys&t=10s,Mystic,,3.0
2018.0,summer,LPL,2,LGD,VG,VG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3569,https://www.youtube.com/watch?v=fRHRZHm9j-Y&t=14m56s,https://www.youtube.com/watch?v=fRHRZHm9j-Y&t=21m55s,https://www.youtube.com/watch?v=rESQjAZ_kew&t=10s,Yuuki,,1.0
2018.0,summer,LPL,2,,,VG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3569,https://www.youtube.com/watch?v=90Vfk8Kk5iY&t=3m3s,https://www.youtube.com/watch?v=90Vfk8Kk5iY&t=9m53s,https://www.youtube.com/watch?v=3dJUTUO6vPc&t=10s,Swift,,2.0
2018.0,summer,LPL,2,,,VG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3569,https://www.youtube.com/watch?v=aDcsvNzCHAc&t=8m56s,https://www.youtube.com/watch?v=aDcsvNzCHAc&t=16m48s,https://www.youtube.com/watch?v=YefUyoyKucg&t=10s,Snow,,3.0
2018.0,summer,LPL,2,SN,JDG,SN,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3570,https://www.youtube.com/watch?v=zMeyMRag2ck&t=12m52s,https://www.youtube.com/watch?v=zMeyMRag2ck&t=18m53s,https://www.youtube.com/watch?v=-NOeTqVmIwk&t=10s,Clid,,1.0
2018.0,summer,LPL,2,,,SN,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3570,https://www.youtube.com/watch?v=bPWWRN9zEYQ&t=1m10s,https://www.youtube.com/watch?v=bPWWRN9zEYQ&t=8m42s,https://www.youtube.com/watch?v=robpxZbAajI&t=10s,H4cker,,2.0
2018.0,summer,LPL,2,,,JDG,SN,https://lpl.qq.com/es/stats.shtml?bmid=3570,https://www.youtube.com/watch?v=zQPQDzy7Bu0&t=1m35s,https://www.youtube.com/watch?v=zQPQDzy7Bu0&t=9m15s,https://www.youtube.com/watch?v=p2u9XZXzfU0&t=10s,YaGao,,3.0
2018.0,summer,LPL,2,RNG,BLG,RNG,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3571,https://www.youtube.com/watch?v=1yWFMwZ2zHk&t=8m17s,https://www.youtube.com/watch?v=1yWFMwZ2zHk&t=16m29s,https://www.youtube.com/watch?v=gVf7gq99lE8&t=10s,Xiaohu,,1.0
2018.0,summer,LPL,2,,,BLG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=3571,https://www.youtube.com/watch?v=fnmbM2nolVg&t=1m2s,https://www.youtube.com/watch?v=fnmbM2nolVg&t=9m18s,https://www.youtube.com/watch?v=CPe3WGXOdnA&t=10s,Letme,,2.0
2018.0,summer,LPL,2,OMG,TOP,OMG,TOP,https://lpl.qq.com/es/stats.shtml?bmid=3572,https://www.youtube.com/watch?v=-feX_2qhld8&t=10m54s,https://www.youtube.com/watch?v=-feX_2qhld8&t=19m19s,https://www.youtube.com/watch?v=daKz-H5Tus0&t=10s,PiPiXuAn,,1.0
2018.0,summer,LPL,2,,,TOP,OMG,https://lpl.qq.com/es/stats.shtml?bmid=3572,https://www.youtube.com/watch?v=phnTRbbwzl8&t=6m36s,https://www.youtube.com/watch?v=phnTRbbwzl8&t=14m38s,https://www.youtube.com/watch?v=K2xco-HduR0&t=10s,PiPiXuAn,,2.0
2018.0,summer,LPL,2,EDG,WE,WE,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3573,https://www.youtube.com/watch?v=_p8KuTu4kNo&t=14m12s,https://www.youtube.com/watch?v=_p8KuTu4kNo&t=21m19s,https://www.youtube.com/watch?v=IGYZa6wBTg8&t=10s,Scout,,1.0
2018.0,summer,LPL,2,,,EDG,WE,https://lpl.qq.com/es/stats.shtml?bmid=3573,https://www.youtube.com/watch?v=bSGL2-gUOa8&t=1m59s,https://www.youtube.com/watch?v=bSGL2-gUOa8&t=9m48s,https://www.youtube.com/watch?v=aOPobQOZ7hs&t=10s,iBoy,,2.0
2018.0,summer,LPL,2,RW,FPX,FPX,RW,https://lpl.qq.com/es/stats.shtml?bmid=3574,https://www.youtube.com/watch?v=x8vGEYLrUmY&t=4m53s,https://www.youtube.com/watch?v=x8vGEYLrUmY&t=12m2s,https://www.youtube.com/watch?v=9Y6_q95JuBo&t=10s,doinb,,1.0
2018.0,summer,LPL,2,,,FPX,RW,https://lpl.qq.com/es/stats.shtml?bmid=3574,https://www.youtube.com/watch?v=drCNBjVmqqk&t=2m24s,https://www.youtube.com/watch?v=drCNBjVmqqk&t=8m44s,https://www.youtube.com/watch?v=7OlcCJqJdA4&t=10s,doinb,,2.0
2018.0,summer,LPL,3,JDG,LGD,JDG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3575,https://www.youtube.com/watch?v=MPorqtPij4E&t=15m17s,https://www.youtube.com/watch?v=MPorqtPij4E&t=31m32s,https://www.youtube.com/watch?v=9WJskFCksEo&t=10s,Yuuki,,1.0
2018.0,summer,LPL,3,,,LGD,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3575,http://lpl.qq.com/es/video_detail.shtml?nid=23395,,https://www.youtube.com/watch?v=FTblWzoBlXM&t=10s,LokeN,,2.0
2018.0,summer,LPL,3,,,JDG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3575,http://lpl.qq.com/es/video_detail.shtml?nid=23394,,https://www.youtube.com/watch?v=vOT4_2XUxmw&t=10s,Clid,,3.0
2018.0,summer,LPL,3,iG,SN,SN,iG,https://lpl.qq.com/es/stats.shtml?bmid=3576,https://www.youtube.com/watch?v=0k-zSaFCzXg&t=16m41s,https://www.youtube.com/watch?v=0k-zSaFCzXg&t=23m43s,https://www.youtube.com/watch?v=GQDR4H9GM1c&t=10s,Duke,,1.0
2018.0,summer,LPL,3,,,iG,SN,https://lpl.qq.com/es/stats.shtml?bmid=3576,https://www.youtube.com/watch?v=X0gjBs4KhKw&t=1m17s,https://www.youtube.com/watch?v=X0gjBs4KhKw&t=8m4s,https://www.youtube.com/watch?v=am9SQ-Ge3ac&t=10s,Fury,,2.0
2018.0,summer,LPL,3,,,SN,iG,https://lpl.qq.com/es/stats.shtml?bmid=3576,https://www.youtube.com/watch?v=CZtgcJjhxYs&t=2m5s,https://www.youtube.com/watch?v=CZtgcJjhxYs&t=16m9s,https://www.youtube.com/watch?v=_a01jL9wk_8&t=10s,Rookie,,3.0
2018.0,summer,LPL,3,TOP,FPX,TOP,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3577,https://www.youtube.com/watch?v=HoTtL6hg_mU&t=10m50s,https://www.youtube.com/watch?v=HoTtL6hg_mU&t=24m56s,,Ggoong,,1.0
2018.0,summer,LPL,3,,,FPX,TOP,https://lpl.qq.com/es/stats.shtml?bmid=3577,https://www.youtube.com/watch?v=va3VPTSWHkw&t=4m26s,https://www.youtube.com/watch?v=va3VPTSWHkw&t=11m22s,,Xinyi,,2.0
2018.0,summer,LPL,3,,,TOP,FPX,https://lpl.qq.com/es/stats.shtml?bmid=3577,https://www.youtube.com/watch?v=bARBU0hvHAU&t=4m54s,https://www.youtube.com/watch?v=bARBU0hvHAU&t=18m20s,,Cat,,3.0
2018.0,summer,LPL,3,EDG,SS,EDG,SS,https://lpl.qq.com/es/stats.shtml?bmid=3578,http://lpl.qq.com/es/video_detail.shtml?nid=23459,,,SofM,,1.0
2018.0,summer,LPL,3,,,SS,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3578,http://lpl.qq.com/es/video_detail.shtml?nid=23467,,,Guoguo,,2.0
2018.0,summer,LPL,3,RNG,VG,RNG,VG,https://lpl.qq.com/es/stats.shtml?bmid=3579,https://www.youtube.com/watch?v=lTG7jZY4GhY&t=10m36s,https://www.youtube.com/watch?v=lTG7jZY4GhY&t=16m53s,https://www.youtube.com/watch?v=EVkb1ECswRo&t=10s,Xiaohu,,1.0
2018.0,summer,LPL,3,,,VG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=3579,https://www.youtube.com/watch?v=uPi5av41Ai0&t=7m4s,https://www.youtube.com/watch?v=uPi5av41Ai0&t=14m54s,https://www.youtube.com/watch?v=hurenrN5HCg&t=10s,Mlxg,,2.0
2018.0,summer,LPL,3,iG,BLG,iG,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3580,https://www.youtube.com/watch?v=0k2DKJa1tHw&t=10m59s,https://www.youtube.com/watch?v=0k2DKJa1tHw&t=18m9s,https://www.youtube.com/watch?v=r8TJg7Khyzw&t=10s,Rookie,,1.0
2018.0,summer,LPL,3,,,BLG,iG,https://lpl.qq.com/es/stats.shtml?bmid=3580,https://www.youtube.com/watch?v=T_VuSOutzmE&t=5m2s,https://www.youtube.com/watch?v=T_VuSOutzmE&t=12m18s,https://www.youtube.com/watch?v=qqPkdBuVcwo&t=10s,Rookie,,2.0
2018.0,summer,LPL,3,EDG,TOP,TOP,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3581,https://www.youtube.com/watch?v=yzP4qRoH0QA&t=11m31s,https://www.youtube.com/watch?v=yzP4qRoH0QA&t=24m42s,https://www.youtube.com/watch?v=3S_cZlQudhY&t=10s,Scout,,1.0
2018.0,summer,LPL,3,,,TOP,EDG,https://lpl.qq.com/es/stats.shtml?bmid=3581,https://www.youtube.com/watch?v=PSDnZDwLuY8&t=6m8s,https://www.youtube.com/watch?v=PSDnZDwLuY8&t=13m28s,https://www.youtube.com/watch?v=7i-tU4JnIMM&t=10s,Scout,,2.0
2018.0,summer,LPL,3,RW,WE,RW,WE,https://lpl.qq.com/es/stats.shtml?bmid=3582,https://www.youtube.com/watch?v=AhUu852962o&t=3m18s,https://www.youtube.com/watch?v=AhUu852962o&t=16m33s,https://www.youtube.com/watch?v=ugnw9RUTU68&t=10s,Smlz,,1.0
2018.0,summer,LPL,3,,,RW,WE,https://lpl.qq.com/es/stats.shtml?bmid=3582,https://www.youtube.com/watch?v=5G0oO19unrU&t=4m15s,https://www.youtube.com/watch?v=5G0oO19unrU&t=11m37s,https://www.youtube.com/watch?v=wz10RkoKpk4&t=10s,Flawless,,2.0
2018.0,summer,LPL,3,BLG,LGD,BLG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3583,https://www.youtube.com/watch?v=rrLur2Ha8nw&t=14m42s,https://www.youtube.com/watch?v=rrLur2Ha8nw&t=21m1s,https://www.youtube.com/watch?v=TZppXi_pyrQ&t=10s,Yuuki,,1.0
2018.0,summer,LPL,3,,,BLG,LGD,https://lpl.qq.com/es/stats.shtml?bmid=3583,https://www.youtube.com/watch?v=iEV1dZwFUC0&t=4m43s,https://www.youtube.com/watch?v=iEV1dZwFUC0&t=13m36s,https://www.youtube.com/watch?v=N83ptsSJjBg&t=10s,Jinjiao,,2.0
2018.0,summer,LPL,3,,,LGD,BLG,https://lpl.qq.com/es/stats.shtml?bmid=3583,https://www.youtube.com/watch?v=LOXc5xwyqGA&t=2m57s,https://www.youtube.com/watch?v=LOXc5xwyqGA&t=10m53s,https://www.youtube.com/watch?v=x-2o3iCnqAQ&t=10s,Yuuki,,3.0
2018.0,summer,LPL,3,JDG,VG,VG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3584,https://www.youtube.com/watch?v=g-WAU8mVW2o&t=11m47s,https://www.youtube.com/watch?v=g-WAU8mVW2o&t=19m40s,https://www.youtube.com/watch?v=0mIRAdKxacw&t=10s,Loken,,1.0
2018.0,summer,LPL,3,,,VG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=3584,https://www.youtube.com/watch?v=ULgaDtq6lhM&t=4m16s,https://www.youtube.com/watch?v=ULgaDtq6lhM&t=10m54s,https://www.youtube.com/watch?v=QuNyIZL3k1M&t=10s,YaGao,,2.0
