year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2020.0,summer,LCK,2,DRX,AF,AF,DRX,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385131?gameHash=754870b523eee2f8,https://youtu.be/Daz94liquy4?t=352,https://youtu.be/Daz94liquy4?t=770,https://youtu.be/Daz94liquy4?t=3005,https://youtu.be/pjFlkPdYucw?t=10,Keria,1.0
2020.0,summer,LCK,2,,,DRX,AF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385159?gameHash=ebb18a60151f01cf,https://youtu.be/UTcDBtNhcTE?t=373,https://youtu.be/UTcDBtNhcTE?t=827,https://youtu.be/UTcDBtNhcTE?t=3177,https://youtu.be/iGcNjnTsSR4?t=10,Deft,2.0
2020.0,summer,LCK,2,T1,SB,SB,T1,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385182?gameHash=d53a8427e4e81bc9,https://youtu.be/DZJOIKHpCO4?t=346,https://youtu.be/DZJOIKHpCO4?t=771,https://youtu.be/DZJOIKHpCO4?t=2690,https://youtu.be/WJ4_3RLAaTA?t=10,Canna,1.0
2020.0,summer,LCK,2,,,T1,SB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385241?gameHash=ca9f147b78ec92e7,https://youtu.be/dZJayAxlNLI?t=377,https://youtu.be/dZJayAxlNLI?t=835,https://youtu.be/dZJayAxlNLI?t=2874,https://youtu.be/1Z89zihz9uE?t=10,Canna,2.0
2020.0,summer,LCK,3,T1,DWG,T1,DWG,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385861?gameHash=6504c58669148474,https://youtu.be/r5j_5vEqq-g?t=618,https://youtu.be/r5j_5vEqq-g?t=1119,https://youtu.be/r5j_5vEqq-g?t=3203,https://youtu.be/it8X9NFDRQM?t=10,Ghost,1.0
2020.0,summer,LCK,3,,,DWG,T1,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385882?gameHash=456fe645fe60cef9,https://youtu.be/VsuAkjIE5qo?t=364,https://youtu.be/VsuAkjIE5qo?t=836,https://youtu.be/VsuAkjIE5qo?t=3761,https://youtu.be/Xeu41V1ec6g?t=10,ShowMaker,2.0
2020.0,summer,LCK,3,SB,GEN,GEN,SB,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385895?gameHash=95103ac33ab5701f,https://youtu.be/eBWteDrgApw?t=418,https://youtu.be/eBWteDrgApw?t=839,https://youtu.be/eBWteDrgApw?t=2728,https://youtu.be/ebILV4283OE?t=10,Bdd,1.0
2020.0,summer,LCK,3,,,SB,GEN,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1385913?gameHash=73df66a8a7a68b64,https://youtu.be/lJC48QF7F_I?t=378,https://youtu.be/lJC48QF7F_I?t=834,https://youtu.be/lJC48QF7F_I?t=2469,https://youtu.be/9zqfESDfhE4?t=10,Clid,2.0
2020.0,summer,LCK,3,AF,HLE,HLE,AF,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1395817?gameHash=dcb8443c05ae87d7,https://youtu.be/ox2nuZWtNvM?t=446,https://youtu.be/ox2nuZWtNvM?t=836,https://youtu.be/ox2nuZWtNvM?t=2472,https://youtu.be/v1NXoGC3o9o?t=10,Kiin,1.0
2020.0,summer,LCK,3,,,AF,HLE,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1395842?gameHash=4df55c34ed74118a,https://youtu.be/AyC7xtz2_O4?t=370,https://youtu.be/AyC7xtz2_O4?t=755,https://youtu.be/AyC7xtz2_O4?t=2767,https://youtu.be/CUrn8j5I4jI?t=10,Kiin,2.0
2020.0,summer,LCK,3,DRX,DYN,DRX,DYN,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1395844?gameHash=051fd11440033a16,https://youtu.be/0C8bSGEzAQc?t=459,https://youtu.be/0C8bSGEzAQc?t=830,https://youtu.be/0C8bSGEzAQc?t=2847,https://youtu.be/53zJKtmANmM?t=10,Doran,1.0
2020.0,summer,LCK,3,,,DYN,DRX,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1395870?gameHash=fa7d2699ab67ae03,https://youtu.be/S_Iaios3RsQ?t=388,https://youtu.be/S_Iaios3RsQ?t=834,https://youtu.be/S_Iaios3RsQ?t=2318,https://youtu.be/6I1-XO5utSw?t=10,Keria,2.0
2020.0,summer,LCK,3,KT,SP,KT,SP,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1386227?gameHash=4ed1d50f66354d4e,https://youtu.be/DWX7QNQpDEU?t=419,https://youtu.be/DWX7QNQpDEU?t=872,https://youtu.be/DWX7QNQpDEU?t=2561,https://youtu.be/cQfPiV1DQRg?t=10,bonO,1.0
2020.0,summer,LCK,3,,,SP,KT,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1386265?gameHash=28672b433eb40a63,https://youtu.be/tgc9gQw5KIU?t=360,https://youtu.be/tgc9gQw5KIU?t=876,https://youtu.be/tgc9gQw5KIU?t=2654,https://youtu.be/M9ePDLKL4u4?t=10,bonO,2.0
