year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,Post,HL,MVP,set_number
2020.0,summer,LPL,3,iG,RW,iG,RW,https://lpl.qq.com/es/stats.shtml?bmid=6224,https://youtu.be/ktuTh9ePgcM?t=4719,https://youtu.be/ktuTh9ePgcM?t=5111,https://youtu.be/ktuTh9ePgcM?t=6767,https://youtu.be/BhOCWc2VC10?t=10,Ning,1.0
2020.0,summer,LPL,3,,,RW,iG,https://lpl.qq.com/es/stats.shtml?bmid=6224,https://youtu.be/ktuTh9ePgcM?t=7779,https://youtu.be/ktuTh9ePgcM?t=8144,https://youtu.be/ktuTh9ePgcM?t=9473,https://youtu.be/oO-vnJ5_G5M?t=10,Ning,2.0
2020.0,summer,LPL,3,EDG,SN,EDG,SN,https://lpl.qq.com/es/stats.shtml?bmid=6225,https://youtu.be/ktuTh9ePgcM?t=10942,https://youtu.be/ktuTh9ePgcM?t=11364,https://youtu.be/ktuTh9ePgcM?t=13353,https://youtu.be/rN0Sw3eva3k?t=10,Scout,1.0
2020.0,summer,LPL,3,,,SN,EDG,https://lpl.qq.com/es/stats.shtml?bmid=6225,https://youtu.be/ktuTh9ePgcM?t=14193,https://youtu.be/ktuTh9ePgcM?t=14628,https://youtu.be/ktuTh9ePgcM?t=16600,https://youtu.be/H53DbI5ifAY?t=10,Swordart,2.0
2020.0,summer,LPL,3,,,EDG,SN,https://lpl.qq.com/es/stats.shtml?bmid=6225,https://youtu.be/ktuTh9ePgcM?t=17358,https://youtu.be/ktuTh9ePgcM?t=17826,https://youtu.be/ktuTh9ePgcM?t=20031,https://youtu.be/cKfiD357KyI?t=10,Hope,3.0
2020.0,summer,LPL,3,V5,BLG,V5,BLG,https://lpl.qq.com/es/stats.shtml?bmid=6226,https://youtu.be/XH2K2DGEmKk?t=4059,https://youtu.be/XH2K2DGEmKk?t=4466,https://youtu.be/XH2K2DGEmKk?t=6150,https://youtu.be/ipPNcm1yKM4?t=10,FoFo,1.0
2020.0,summer,LPL,3,,,BLG,V5,https://lpl.qq.com/es/stats.shtml?bmid=6226,https://youtu.be/XH2K2DGEmKk?t=6923,https://youtu.be/XH2K2DGEmKk?t=7341,https://youtu.be/XH2K2DGEmKk?t=9322,https://youtu.be/eTTQtJE0zuM?t=10,Samd,2.0
2020.0,summer,LPL,3,,,V5,BLG,https://lpl.qq.com/es/stats.shtml?bmid=6226,https://youtu.be/XH2K2DGEmKk?t=10004,https://youtu.be/XH2K2DGEmKk?t=10369,https://youtu.be/XH2K2DGEmKk?t=11932,https://youtu.be/u-Co105Q4Og?t=10,Biubiu,3.0
2020.0,summer,LPL,3,JDG,RNG,JDG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=6227,https://youtu.be/XH2K2DGEmKk?t=13433,https://youtu.be/XH2K2DGEmKk?t=13824,https://youtu.be/XH2K2DGEmKk?t=20072,https://youtu.be/FbZ-svdcha8?t=10,Loken,1.0
2020.0,summer,LPL,3,,,RNG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=6227,https://youtu.be/XH2K2DGEmKk?t=21047,https://youtu.be/XH2K2DGEmKk?t=21427,https://youtu.be/XH2K2DGEmKk?t=23368,https://youtu.be/Vw44Dl0Wfgw?t=10,Ming,2.0
