year,season,league_name,week,team_1,team_2,MVP,Blue,Red,MH,PB,Start,set_number
2019.0,spring,Challengers Korea,7,VSG,ASR,Ruby,VSG,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071052?gameHash=dc9af670bb3a0f9c&tab=overview,https://youtu.be/_0ejxOrXfsU?t=531,https://youtu.be/_0ejxOrXfsU?t=989,1.0
2019.0,spring,Challengers Korea,7,,,,ASR,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071086?gameHash=8592327bb4cef55c&tab=overview,https://youtu.be/lxzrgBScMTE?t=87,https://youtu.be/lxzrgBScMTE?t=504,2.0
2019.0,spring,Challengers Korea,7,BRB,MVP,Alive,BRB,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071128?gameHash=b340b36626241aa6&tab=overview,https://youtu.be/-LEDlWYxPmM?t=474,https://youtu.be/-LEDlWYxPmM?t=919,1.0
2019.0,spring,Challengers Korea,7,,,,MVP,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1071165?gameHash=296ed3c2338b6b8c&tab=overview,https://youtu.be/R2MQZVa1mY0?t=105,https://youtu.be/R2MQZVa1mY0?t=773,2.0
2019.0,spring,Challengers Korea,8,WNS,ESS,Catch,WNS,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1082313?gameHash=d66d5d2f98550a4c&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/42484372,,1.0
2019.0,spring,Challengers Korea,8,,,,ESS,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1082315?gameHash=44b38c1be2e40423&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/42486224,,2.0
2019.0,spring,Challengers Korea,8,,,,WNS,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1082323?gameHash=6b9755e620615293&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/42487623,,3.0
2019.0,spring,Challengers Korea,8,APK,bbq,Fury,APK,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1082351?gameHash=1f3fe086ae200054&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/42490004,,1.0
2019.0,spring,Challengers Korea,8,,,,bbq,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1082360?gameHash=c2b945169bb8169c&tab=overview,http://vod.afreecatv.com/PLAYER/STATION/42492922,,2.0
2019.0,spring,Challengers Korea,8,ASR,APK,KaKAO,ASR,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073038?gameHash=3f500225020ecd03&tab=overview,https://youtu.be/VKY_WOOPIoM?t=611,https://youtu.be/VKY_WOOPIoM?t=1144,1.0
2019.0,spring,Challengers Korea,8,,,,APK,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073066?gameHash=839d688e083c0789&tab=overview,https://youtu.be/mspuvhhXt9w?t=85,https://youtu.be/mspuvhhXt9w?t=538,2.0
2019.0,spring,Challengers Korea,8,ESS,BRB,Light,ESS,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073100?gameHash=f7c504e435a48024&tab=overview,https://youtu.be/49S2EqUYdFk?t=470,https://youtu.be/49S2EqUYdFk?t=927,1.0
2019.0,spring,Challengers Korea,8,,,,BRB,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073121?gameHash=6b1e1a7c62ae03a7&tab=overview,https://youtu.be/wk-X6QMfei0?t=80,https://youtu.be/wk-X6QMfei0?t=498,2.0
2019.0,spring,Challengers Korea,8,,,,ESS,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1073152?gameHash=983e8789464db2b2&tab=overview,https://youtu.be/NhTyJ7vUuZU?t=73,https://youtu.be/NhTyJ7vUuZU?t=487,3.0
2019.0,spring,Challengers Korea,8,MVP,bbq,Malice,MVP,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083586?gameHash=68fda147afe63b93&tab=overview,https://youtu.be/d1CLKxCK0jM?t=562,https://youtu.be/d1CLKxCK0jM?t=953,1.0
2019.0,spring,Challengers Korea,8,,,,bbq,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083603?gameHash=bfa4d30ae6726723&tab=overview,https://youtu.be/hbcKniE-JFk?t=120,https://youtu.be/hbcKniE-JFk?t=526,2.0
2019.0,spring,Challengers Korea,8,WNS,VSG,reM,WNS,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083687?gameHash=c5612e09c26c5e5b&tab=overview,https://youtu.be/Ex4rL5_1PdE?t=457,https://youtu.be/Ex4rL5_1PdE?t=954,1.0
2019.0,spring,Challengers Korea,8,,,,VSG,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1083720?gameHash=38e4a793d0f47969&tab=overview,https://youtu.be/k2gzcyVGpX4?t=116,https://youtu.be/k2gzcyVGpX4?t=556,2.0
2019.0,spring,Challengers Korea,9,BRB,VSG,Mightybear,BRB,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1020236?gameHash=e471b3ac82f736ef&tab=overview,https://youtu.be/jmJE8NFxQUQ?t=581,https://youtu.be/jmJE8NFxQUQ?t=1005,1.0
2019.0,spring,Challengers Korea,9,,,,VSG,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1020248?gameHash=81da32c7266f9a87&tab=overview,https://youtu.be/As84SGoDgWs?t=115,https://youtu.be/As84SGoDgWs?t=543,2.0
2019.0,spring,Challengers Korea,9,,,,BRB,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1020262?gameHash=f93282f659c1363a&tab=overview,https://youtu.be/MEgIqbaC7J0?t=77,https://youtu.be/MEgIqbaC7J0?t=530,3.0
2019.0,spring,Challengers Korea,9,ASR,MVP,ReGank,ASR,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1020277?gameHash=7a3827b16e61759d&tab=overview,https://youtu.be/DqPoGCrSL1I?t=412,https://youtu.be/DqPoGCrSL1I?t=1182,1.0
2019.0,spring,Challengers Korea,9,,,,MVP,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1020283?gameHash=73e4580074747872&tab=overview,https://youtu.be/OxcNI1b-jWQ?t=110,https://youtu.be/OxcNI1b-jWQ?t=505,2.0
2019.0,spring,Challengers Korea,9,ESS,ASR,Jisu,ESS,ASR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1020914?gameHash=58617cebbbe288e0&tab=overview,https://youtu.be/KKBYguzUOtY?t=483,https://youtu.be/KKBYguzUOtY?t=880,1.0
2019.0,spring,Challengers Korea,9,,,,ASR,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1020935?gameHash=a2a9a8151c8e2b6f&tab=overview,https://youtu.be/jeOT68pUzAU?t=79,https://youtu.be/jeOT68pUzAU?t=513,2.0
2019.0,spring,Challengers Korea,9,APK,BRB,Fury,APK,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1020950?gameHash=c7640a1579473c04&tab=overview,https://youtu.be/B-squgk4U_A?t=456,https://youtu.be/B-squgk4U_A?t=893,1.0
2019.0,spring,Challengers Korea,9,,,,BRB,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1020972?gameHash=36eca10544f9eca1&tab=overview,https://youtu.be/ZpPJZQY57BM?t=141,https://youtu.be/ZpPJZQY57BM?t=594,2.0
2019.0,spring,Challengers Korea,9,,,,APK,BRB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1020988?gameHash=301ee628f3f2536c&tab=overview,https://youtu.be/umguJI51NEo?t=82,https://youtu.be/umguJI51NEo?t=530,3.0
2019.0,spring,Challengers Korea,9,MVP,WNS,Edge,MVP,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1031165?gameHash=d89d5fbf702da1c4&tab=overview,https://youtu.be/PILKYT-FSns?t=574,https://youtu.be/PILKYT-FSns?t=953,1.0
2019.0,spring,Challengers Korea,9,,,,WNS,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1031188?gameHash=06ac17135f05f002&tab=overview,https://youtu.be/uSBITeztx3Q?t=69,https://youtu.be/uSBITeztx3Q?t=455,2.0
2019.0,spring,Challengers Korea,9,bbq,VSG,Veritas,bbq,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1031219?gameHash=090cb02332211ae4&tab=overview,https://youtu.be/Bd-1Nd5XWts?t=460,https://youtu.be/Bd-1Nd5XWts?t=933,1.0
2019.0,spring,Challengers Korea,9,,,,VSG,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1031240?gameHash=a55a7333559b2e0c&tab=overview,https://youtu.be/bTrCV7MPnCc?t=169,https://youtu.be/bTrCV7MPnCc?t=721,2.0
2019.0,spring,Challengers Korea,9,,,,bbq,VSG,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1031248?gameHash=685fc141ba189394&tab=overview,https://youtu.be/yTI74-Xxn0M?t=69,https://youtu.be/yTI74-Xxn0M?t=537,3.0
2019.0,spring,Challengers Korea,10,APK,ESS,Kuzan,APK,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1021983?gameHash=3e77209fec60a603&tab=overview,https://youtu.be/7HRnj-6AchY?t=801,https://youtu.be/7HRnj-6AchY?t=1346,1.0
2019.0,spring,Challengers Korea,10,,,,ESS,APK,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1021992?gameHash=3efd2603cd1c4a5b&tab=overview,https://youtu.be/eVgobkmzhT4?t=115,https://youtu.be/eVgobkmzhT4?t=680,2.0
2019.0,spring,Challengers Korea,10,,,,APK,ESS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1021994?gameHash=2abae15d443c8fcb&tab=overview,https://youtu.be/i8JdN6IKuu0?t=100,https://youtu.be/i8JdN6IKuu0?t=575,3.0
2019.0,spring,Challengers Korea,10,bbq,WNS,Malice,bbq,WNS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1021995?gameHash=a54dfeb7f70ca4e6&tab=overview,https://youtu.be/jg0ojK6Cvck?t=403,https://youtu.be/jg0ojK6Cvck?t=816,1.0
2019.0,spring,Challengers Korea,10,,,,WNS,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1022007?gameHash=c7a62d050479f400&tab=overview,https://youtu.be/u9IY5nAWQEU?t=104,https://youtu.be/u9IY5nAWQEU?t=672,2.0
