year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,set_number
2018.0,summer,LJL,8,,,DFM,BC,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790552?gameHash=365c719db4277073&tab=overview,https://youtu.be/TLqEoAuth1U?t=156,https://youtu.be/TLqEoAuth1U?t=564,2.0
2018.0,summer,LJL,8,PGM,CGA,CGA,PGM,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790570?gameHash=918b919749958fa9&tab=overview,https://youtu.be/eNepW1ygBhU?t=223,https://youtu.be/eNepW1ygBhU?t=672,1.0
2018.0,summer,LJL,8,,,CGA,PGM,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790601?gameHash=a662f98f6ef8ffd7&tab=overview,https://youtu.be/4iHfaZep6SA?t=95,https://youtu.be/4iHfaZep6SA?t=449,2.0
2018.0,summer,LJL,8,,,CGA,PGM,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790604?gameHash=077a66bf96691775&tab=overview,https://youtu.be/QHZhAL1_sX4?t=221,https://youtu.be/QHZhAL1_sX4?t=699,3.0
2018.0,summer,LJL,8,V3,USG,V3,USG,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790616?gameHash=6b74f3c69021f5d9&tab=overview,https://youtu.be/C9v4pEfBjKA?t=228,https://youtu.be/C9v4pEfBjKA?t=681,1.0
2018.0,summer,LJL,8,,,V3,USG,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790633?gameHash=a7ee969650ee03ce&tab=overview,https://youtu.be/tpepMVCEvjE?t=343,https://youtu.be/tpepMVCEvjE?t=799,2.0
2018.0,summer,LJL,8,,,V3,USG,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/790637?gameHash=12fb10a19a955e2e&tab=overview,https://youtu.be/in9eX-VEaUM?t=120,https://youtu.be/in9eX-VEaUM?t=547,3.0
2018.0,summer,LJL,9,V3,DFM,DFM,V3,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781035?gameHash=4adaa1482cdd4168&tab=overview,https://youtu.be/Z8O67SBNtZw?t=229,https://youtu.be/Z8O67SBNtZw?t=651,1.0
2018.0,summer,LJL,9,,,DFM,V3,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781041?gameHash=9c0c11795a5a0822&tab=overview,https://youtu.be/_-0IYhOOKP0?t=211,https://youtu.be/_-0IYhOOKP0?t=590,2.0
2018.0,summer,LJL,9,USG,PGM,USG,PGM,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781045?gameHash=13362cca11f66510,https://youtu.be/3KANnDQuljs?t=227,https://youtu.be/3KANnDQuljs?t=661,1.0
2018.0,summer,LJL,9,,,PGM,USG,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781077?gameHash=d54280304159c96c,https://youtu.be/JDTVUctxKx4?t=110,https://youtu.be/JDTVUctxKx4?t=560,2.0
2018.0,summer,LJL,9,,,USG,PGM,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781081?gameHash=2138c66145af819c,https://youtu.be/ucVGc7bhTfU?t=101,https://youtu.be/ucVGc7bhTfU?t=578,3.0
2018.0,summer,LJL,9,BC,CGA,BC,CGA,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781082?gameHash=814b1b41d92b8a33,https://youtu.be/lBBlng_VOwo?t=206,https://youtu.be/lBBlng_VOwo?t=623,1.0
2018.0,summer,LJL,9,,,CGA,BC,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781087?gameHash=58085c3c7fee5a04,https://youtu.be/ZhqZZSuJ8jQ?t=148,https://youtu.be/ZhqZZSuJ8jQ?t=664,2.0
2018.0,summer,LJL,9,,,BC,CGA,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781088?gameHash=04c38fe4ec05bee3,https://youtu.be/wUsNQvHWOI4?t=121,https://youtu.be/wUsNQvHWOI4?t=650,3.0
2018.0,summer,LJL,10,DFM,USG,USG,DFM,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781099?gameHash=1b1384c74be55d41,https://youtu.be/4ErvF0vyhW4?t=268,https://youtu.be/4ErvF0vyhW4?t=773,1.0
2018.0,summer,LJL,10,,,DFM,USG,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781102?gameHash=a2ced08c8783d067,https://youtu.be/f8DX_9gfSss?t=114,https://youtu.be/f8DX_9gfSss?t=637,2.0
2018.0,summer,LJL,10,PGM,BC,PGM,BC,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781104?gameHash=9fd2bfe626698a9a,https://youtu.be/ZrTaTd168EE?t=212,https://youtu.be/ZrTaTd168EE?t=662,1.0
2018.0,summer,LJL,10,,,PGM,BC,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781114?gameHash=861c29d94d07bb4d,https://youtu.be/d_3GdKynSJ8?t=121,https://youtu.be/d_3GdKynSJ8?t=571,2.0
2018.0,summer,LJL,10,CGA,V3,CGA,V3,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781115?gameHash=7615a785d7b01d20,https://youtu.be/XHNc6fhpNS4?t=380,https://youtu.be/XHNc6fhpNS4?t=810,1.0
2018.0,summer,LJL,10,,,V3,CGA,https://matchhistory.jp.leagueoflegends.com/ja/#match-details/ESPORTSTMNT06/781123?gameHash=182413dd8bc8364c,https://www.twitch.tv/videos/295803264?t=06h48m21s,https://www.twitch.tv/videos/295803264?t=06h55m27s,2.0
