year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,Post,set_number
2019.0,summer,TCL,3,GAL,GS,GAL,GS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180199?gameHash=f9613e1b609a28f9&tab=overview,https://youtu.be/hLPAG6hreGA?t=1,https://youtu.be/hLPAG6hreGA?t=456,https://www.youtube.com/watch?v=UJxRvF0pqv8,Ragner,,1.0
2019.0,summer,TCL,3,SUP,BJK,BJK,SUP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180235?gameHash=e9a00a5372e1f42b&tab=overview,https://youtu.be/3AiFelp99xI?t=1,https://youtu.be/3AiFelp99xI?t=424,https://www.youtube.com/watch?v=_nC4w22LljQ,Mayhem,,1.0
2019.0,summer,TCL,3,FB,IW,IW,FB,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180284?gameHash=c18a11af5980c3bb&tab=overview,https://youtu.be/POWojbv6ynk?t=1,https://youtu.be/POWojbv6ynk?t=531,https://www.youtube.com/watch?v=GGgAmMdGPPg,StarScreen,,1.0
2019.0,summer,TCL,3,BUR,AUR,BUR,AUR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180351?gameHash=ce93bb250ef58ca6&tab=overview,https://youtu.be/HxyuZNPVGUY?t=1,https://youtu.be/HxyuZNPVGUY?t=483,https://www.youtube.com/watch?v=1hVjua5bXvA,Padden,,1.0
2019.0,summer,TCL,3,DP,IW,DP,IW,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180512?gameHash=9ba0960045dbb864,https://www.youtube.com/watch?v=CIyE8uG4d1E,https://youtu.be/CIyE8uG4d1E?t=516,https://www.youtube.com/watch?v=ZNSCYMrM87I,StarScreen,,1.0
2019.0,summer,TCL,3,AUR,GAL,GAL,AUR,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180578?gameHash=dd11ea8187569c0d,https://www.youtube.com/watch?v=mXCrAUovn20,https://youtu.be/mXCrAUovn20?t=383,https://www.youtube.com/watch?v=oX4IqnOnr_I,Padden,,1.0
2019.0,summer,TCL,3,GS,FB,FB,GS,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180597?gameHash=0137562d288e7d80,https://www.youtube.com/watch?v=cQ7XJVh-X3M,https://youtu.be/cQ7XJVh-X3M?t=385,https://www.youtube.com/watch?v=drTPGehHnVI,Hades,,1.0
2019.0,summer,TCL,3,BJK,RYL,RYL,BJK,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180613?gameHash=156fab8bb3ac00e4,https://www.youtube.com/watch?v=3s5AVgx-36w,https://youtu.be/3s5AVgx-36w?t=147,https://www.youtube.com/watch?v=LPl4xoLNM4A,Closer,,1.0
2019.0,summer,TCL,3,SUP,BUR,SUP,BUR,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1180673?gameHash=299623b263833770,https://www.youtube.com/watch?v=kTUwPzC0IbA,https://youtu.be/kTUwPzC0IbA?t=466,https://www.youtube.com/watch?v=WGUd8_HIaUY,Umut,,1.0
2019.0,summer,TCL,4,RYL,BUR,RYL,BUR,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1190095?gameHash=0d4fdeeed346e0f8,https://www.youtube.com/watch?v=7bTHYJiHLhU,https://youtu.be/7bTHYJiHLhU?t=475,https://www.youtube.com/watch?v=zuxxIigwVps,Closer,https://youtu.be/7bTHYJiHLhU?t=2046,1.0
2019.0,summer,TCL,4,GS,AUR,AUR,GS,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1190130?gameHash=cbbbabce755a8e5e,https://www.youtube.com/watch?v=T2ACqTzob_0,https://youtu.be/T2ACqTzob_0?t=671,https://www.youtube.com/watch?v=PnSuAQ8dNx4,GBM,https://youtu.be/T2ACqTzob_0?t=2396,1.0
2019.0,summer,TCL,4,FB,DP,FB,DP,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1190143?gameHash=c082d52193431ed9,https://www.youtube.com/watch?v=9MQvpWXe_HM,https://youtu.be/9MQvpWXe_HM?t=491,https://www.youtube.com/watch?v=veitj_PNLGw,Untara,https://youtu.be/9MQvpWXe_HM?t=3258,1.0
2019.0,summer,TCL,4,GAL,SUP,GAL,SUP,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1190160?gameHash=325415a77def89d7,https://www.youtube.com/watch?v=9rOvcJfodc8,https://youtu.be/9rOvcJfodc8?t=560,https://www.youtube.com/watch?v=fLC_7pvtsIg,xKenzuke,https://youtu.be/9rOvcJfodc8?t=2500,1.0
2019.0,summer,TCL,4,IW,BJK,BJK,IW,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1190176?gameHash=9daf3bb9d4472475,https://www.youtube.com/watch?v=2vRT84PFaLw,https://youtu.be/2vRT84PFaLw?t=596,https://www.youtube.com/watch?v=ThKCn4Fmk04,HolyPhoenix,https://youtu.be/2vRT84PFaLw?t=3559,1.0
2019.0,summer,TCL,4,SUP,GS,SUP,GS,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1190190?gameHash=12bd1a49e8bfb8e5&tab=overview,https://youtu.be/Jo4BZNg1HF0?t=1,https://youtu.be/Jo4BZNg1HF0?t=330,https://www.youtube.com/watch?v=a0Bnumbz_zk,Wolf,https://youtu.be/Jo4BZNg1HF0?t=2068,1.0
2019.0,summer,TCL,4,RYL,GAL,GAL,RYL,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1190202?gameHash=d485042e4aa0b2ca,https://youtu.be/EyIOLcD6RW4?t=1,https://youtu.be/EyIOLcD6RW4?t=411,https://www.youtube.com/watch?v=NfVOlW2qB6s,Cyeol,https://youtu.be/EyIOLcD6RW4?t=2220,1.0
2019.0,summer,TCL,4,BUR,IW,BUR,IW,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1190218?gameHash=7c7c11942818bd29,https://youtu.be/a8mzGWBiNrA?t=1,https://youtu.be/a8mzGWBiNrA?t=574,https://www.youtube.com/watch?v=O9JCaXLCbvI,Umut,https://youtu.be/a8mzGWBiNrA?t=3003,1.0
2019.0,summer,TCL,4,AUR,FB,FB,AUR,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1190226?gameHash=cc3aa2efa4383a53,https://youtu.be/EUaRMmKDt-A?t=1,https://youtu.be/EUaRMmKDt-A?t=400,https://www.youtube.com/watch?v=R1Pd5ipvIW8,Untara,https://youtu.be/EUaRMmKDt-A?t=2379,1.0
2019.0,summer,TCL,4,BJK,DP,BJK,DP,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT05/1190237?gameHash=373aedc4814515b9,https://youtu.be/EgaFiWEgyfU?t=1,https://youtu.be/EgaFiWEgyfU?t=436,https://www.youtube.com/watch?v=v-201oTsO7g,Mayhem,https://youtu.be/EgaFiWEgyfU?t=2037,1.0
2019.0,summer,TCL,5,GS,RYL,RYL,GS,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1020226?gameHash=a70b09cc535a3946,https://www.youtube.com/watch?v=MEROLaNTJWo,https://youtu.be/MEROLaNTJWo?t=404,https://www.youtube.com/watch?v=u6A4yomg4dw,Pilot,,1.0
2019.0,summer,TCL,5,IW,GAL,GAL,IW,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1020248?gameHash=2795aa573b01f094,https://www.youtube.com/watch?v=YKwH4CMO8nA,https://youtu.be/YKwH4CMO8nA?t=433,https://www.youtube.com/watch?v=rt8NPMoBd1k,Ruvelius,,1.0
