year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2018.0,spring,LPL,2,,,FPX,WE,https://lpl.qq.com/es/stats.shtml?bmid=2921,https://www.youtube.com/watch?v=6xspmpDJyvg&t=3m31s,https://www.youtube.com/watch?v=6xspmpDJyvg&t=10m22s,https://www.youtube.com/watch?v=Yw91yf8Aca8&t=10s,Mystic,3.0
2018.0,spring,LPL,2,JDG,RNG,JDG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=2922,https://www.youtube.com/watch?v=D0YXTEDGL7g&t=7m53s,https://www.youtube.com/watch?v=D0YXTEDGL7g&t=16m27s,https://www.youtube.com/watch?v=G8prRmIilVA&t=10s,Clid,1.0
2018.0,spring,LPL,2,,,RNG,JDG,https://lpl.qq.com/es/stats.shtml?bmid=2922,https://www.youtube.com/watch?v=IsYP-BtDVdM&t=4m28s,https://www.youtube.com/watch?v=IsYP-BtDVdM&t=12m55s,https://www.youtube.com/watch?v=79aBCClELkA&t=10s,Xiaohu,2.0
2018.0,spring,LPL,2,,,JDG,RNG,https://lpl.qq.com/es/stats.shtml?bmid=2922,https://www.youtube.com/watch?v=51zgKwMjUqM&t=4m25s,https://www.youtube.com/watch?v=51zgKwMjUqM&t=11m52s,https://www.youtube.com/watch?v=AE5s_QIRKrk&t=10s,Loken,3.0
2018.0,spring,LPL,2,RW,LGD,RW,LGD,https://lpl.qq.com/es/stats.shtml?bmid=2923,https://www.youtube.com/watch?v=hioB3jQP3G8&t=529,https://www.youtube.com/watch?v=hioB3jQP3G8&t=863,https://www.youtube.com/watch?v=zDhYVNkJW5o&t=10s,Jinoo,1.0
2018.0,spring,LPL,2,,,LGD,RW,https://lpl.qq.com/es/stats.shtml?bmid=2923,https://www.youtube.com/watch?v=UohGvxdapvU&t=257,https://www.youtube.com/watch?v=UohGvxdapvU&t=627,https://www.youtube.com/watch?v=RL8kBX90uWE&t=10s,doinb,2.0
2018.0,spring,LPL,2,,,RW,LGD,https://lpl.qq.com/es/stats.shtml?bmid=2923,https://www.youtube.com/watch?v=OSVrMg9e3ao&t=299,https://www.youtube.com/watch?v=OSVrMg9e3ao&t=666,https://www.youtube.com/watch?v=pvEsTRjzqi0,Jinoo,3.0
2018.0,spring,LPL,2,VG,SS,VG,SS,https://lpl.qq.com/es/stats.shtml?bmid=2924,https://www.youtube.com/watch?v=_kLAi0M_cpk&t=16m24s,https://www.youtube.com/watch?v=_kLAi0M_cpk&t=24m41s,https://www.youtube.com/watch?v=cSiiennyHSI&t=10s,Guoguo,1.0
2018.0,spring,LPL,2,,,SS,VG,https://lpl.qq.com/es/stats.shtml?bmid=2924,https://www.youtube.com/watch?v=WzsuGglaZ-Q&t=5m14s,https://www.youtube.com/watch?v=WzsuGglaZ-Q&t=12m43s,https://www.youtube.com/watch?v=IkmtHdmF6EU&t=10s,SofM,2.0
2018.0,spring,LPL,2,TOP,iG,TOP,iG,https://lpl.qq.com/es/stats.shtml?bmid=2925,https://www.youtube.com/watch?v=vJ6XQKGXxBQ&t=11m24s,https://www.youtube.com/watch?v=vJ6XQKGXxBQ&t=17m59s,https://www.youtube.com/watch?v=rRbgJ6QfmKs&t=10s,JackeyLove,1.0
2018.0,spring,LPL,2,,,iG,TOP,https://lpl.qq.com/es/stats.shtml?bmid=2925,https://www.youtube.com/watch?v=wND31DOLgfg&t=5m58s,https://www.youtube.com/watch?v=wND31DOLgfg&t=12m50s,https://www.youtube.com/watch?v=-qMGIJlfaJw&t=10s,TheShy,2.0
2018.0,spring,LPL,2,OMG,EDG,OMG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=2926,https://www.youtube.com/watch?v=0iKRsf5B8ok&t=10m18s,https://www.youtube.com/watch?v=0iKRsf5B8ok&t=17m45s,https://www.youtube.com/watch?v=O1OlgU1k_eU&t=10s,Icon,1.0
2018.0,spring,LPL,2,,,EDG,OMG,https://lpl.qq.com/es/stats.shtml?bmid=2926,https://www.youtube.com/watch?v=ulLr3O1tjTo&t=5m5s,https://www.youtube.com/watch?v=ulLr3O1tjTo&t=11m4s,https://www.youtube.com/watch?v=flyrppAvJ3I&t=10s,iBoy,2.0
2018.0,spring,LPL,2,,,OMG,EDG,https://lpl.qq.com/es/stats.shtml?bmid=2926,https://www.youtube.com/watch?v=BywHRRf_k5A&t=4m11s,https://www.youtube.com/watch?v=BywHRRf_k5A&t=11m54s,https://www.youtube.com/watch?v=DsHgAs-dj9U&t=10s,Haro,3.0
2018.0,spring,LPL,3,RW,RNG,RNG,RW,https://lpl.qq.com/es/stats.shtml?bmid=2927,https://www.youtube.com/watch?v=lTmkeiKeeoA&t=16m26s,https://www.youtube.com/watch?v=lTmkeiKeeoA&t=23m28s,https://www.youtube.com/watch?v=Ps6_ZrZaBYs&t=10s,doinb,1.0
2018.0,spring,LPL,3,,,RNG,RW,https://lpl.qq.com/es/stats.shtml?bmid=2927,https://www.youtube.com/watch?v=4QLTsyjraOc&t=6m6s,https://www.youtube.com/watch?v=4QLTsyjraOc&t=14m59s,https://www.youtube.com/watch?v=yOyDQ3flYMU&t=10s,Flawless,2.0
2018.0,spring,LPL,3,JDG,SN,JDG,SN,https://lpl.qq.com/es/stats.shtml?bmid=2928,https://www.youtube.com/watch?v=BZENp5RUavo&t=6m23s,https://www.youtube.com/watch?v=BZENp5RUavo&t=45m2s,https://www.youtube.com/watch?v=-8F4t-Cjhu4&t=10s,YaGao,1.0
2018.0,spring,LPL,3,,,SN,JDG,https://lpl.qq.com/es/stats.shtml?bmid=2928,https://www.youtube.com/watch?v=cMg_3R3zuhw&t=3m43s,https://www.youtube.com/watch?v=cMg_3R3zuhw&t=9m53s,https://www.youtube.com/watch?v=E4dodVmHk6Q&t=10s,Fury,2.0
2018.0,spring,LPL,3,,,JDG,SN,https://lpl.qq.com/es/stats.shtml?bmid=2928,https://www.youtube.com/watch?v=52IHxAfTVUs&t=3m17s,https://www.youtube.com/watch?v=52IHxAfTVUs&t=9m56s,https://www.youtube.com/watch?v=oj3WO31qhrY&t=10s,Zoom,3.0
2018.0,spring,LPL,3,TOP,LGD,TOP,LGD,https://lpl.qq.com/es/stats.shtml?bmid=2929,https://www.youtube.com/watch?v=dw2tQW1n1k4,https://www.youtube.com/watch?v=dw2tQW1n1k4&t=7m24s,https://www.youtube.com/watch?v=dQrT6juh2FI&t=10s,Ggoong,1.0
