year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,HL,MVP,set_number
2018.0,spring,LCK,3,MVP,SKT,MVP,SKT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551575?gameHash=26f865c4d71fa292&tab=overview,https://www.youtube.com/watch?v=ZntbxRvCv2U,https://www.youtube.com/watch?v=ZntbxRvCv2U&t=5m45s,https://www.youtube.com/watch?v=ZL0kpTmFeos&t=1s&t=10s,Max,1.0
2018.0,spring,LCK,3,,,SKT,MVP,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551601?gameHash=c479bca0a425d0bf&tab=overview,https://www.youtube.com/watch?v=LW18zHTT-ds,https://www.youtube.com/watch?v=LW18zHTT-ds&t=7m8s,https://www.youtube.com/watch?v=Ahagpa9EHoA&t=1s&t=10s,Faker,2.0
2018.0,spring,LCK,3,,,MVP,SKT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551605?gameHash=2e064566e99c9303&tab=overview,https://www.youtube.com/watch?v=wpvFXvv5MWM,https://www.youtube.com/watch?v=wpvFXvv5MWM&t=7m59s,https://www.youtube.com/watch?v=QnzcTI1jIzE&t=3s&t=10s,Beyond,3.0
2018.0,spring,LCK,3,KZ,KDM,KZ,KDM,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551709?gameHash=c9edc20ee1377ae7&tab=overview,https://www.youtube.com/watch?v=1yZAUedIYW0,https://www.youtube.com/watch?v=1yZAUedIYW0&t=6m52s,https://www.youtube.com/watch?v=SIn79iXLJBQ&t=10s,Peanut,1.0
2018.0,spring,LCK,3,,,KDM,KZ,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551729?gameHash=d6fa747defd11c26&tab=overview,https://www.youtube.com/watch?v=kXSyhvrTU_8,https://www.youtube.com/watch?v=kXSyhvrTU_8&t=5m18s,https://www.youtube.com/watch?v=zF48_4Hyuho&t=10s,GorillA,2.0
2018.0,spring,LCK,3,KSV,bbq,KSV,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551744?gameHash=efba460a53201e81&tab=overview,https://www.youtube.com/watch?v=q7t-dAEkfDE,https://www.youtube.com/watch?v=q7t-dAEkfDE&t=7m52s,https://www.youtube.com/watch?v=6FAN2u2qeQM&t=10s,IgNar,1.0
2018.0,spring,LCK,3,,,bbq,KSV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551756?gameHash=a9edda8e06e4ec5d&tab=overview,https://www.youtube.com/watch?v=T-8SVTn6I14,https://www.youtube.com/watch?v=T-8SVTn6I14&t=8m40s,https://www.youtube.com/watch?v=7MgICY6MXYM&t=10s,Haru,2.0
2018.0,spring,LCK,3,,,KSV,bbq,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551761?gameHash=1d77dfc8c1283e73&tab=overview,https://www.youtube.com/watch?v=Q2GfdsvJYpM,https://www.youtube.com/watch?v=Q2GfdsvJYpM&t=7m19s,https://www.youtube.com/watch?v=tljfasO5buc&t=10s,Haru,3.0
2018.0,spring,LCK,3,ROX,KT,ROX,KT,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551840?gameHash=c1ffbfa38d4c6628&tab=overview,https://www.youtube.com/watch?v=A6HFMC1kWZQ,https://www.youtube.com/watch?v=A6HFMC1kWZQ&t=8m57s,https://www.youtube.com/watch?v=xx4AWthxZIU&t=10s,Smeb,1.0
2018.0,spring,LCK,3,,,KT,ROX,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551846?gameHash=302772818eb0cf62&tab=overview,https://www.youtube.com/watch?v=-EL1XT-qMHk,https://www.youtube.com/watch?v=-EL1XT-qMHk&t=7m51s,https://www.youtube.com/watch?v=UAvVVpxu9Rk&t=10s,Sangyoon,2.0
