year,season,league_name,week,team_1,team_2,Blue,Red,MH,Vod,PB,Start,set_number
2018.0,spring,OPL,8,,,ORD,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590349?gameHash=adfbf9e384d0e95d&tab=overview,https://www.youtube.com/watch?v=L95Uc2eht8s,https://www.youtube.com/watch?v=L95Uc2eht8s&t=2m38s,https://www.youtube.com/watch?v=L95Uc2eht8s&t=8m44s,3.0
2018.0,spring,OPL,8,AV,SIN,AV,SIN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590350?gameHash=7eb3f03a0ec6118b&tab=overview,https://www.youtube.com/watch?v=oWyblftewoo,https://www.youtube.com/watch?v=oWyblftewoo&t=6m40s,https://www.youtube.com/watch?v=oWyblftewoo&t=14m20s,1.0
2018.0,spring,OPL,8,,,SIN,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590357?gameHash=a7df6c92248fb2f6&tab=overview,https://www.youtube.com/watch?v=6G9q11wZHyQ,https://www.youtube.com/watch?v=6G9q11wZHyQ&t=43s,https://www.youtube.com/watch?v=6G9q11wZHyQ&t=7m52s,2.0
2018.0,spring,OPL,8,,,AV,SIN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590358?gameHash=a2cc912f46aefb2a&tab=overview,https://www.youtube.com/watch?v=CbIMUioxzAk,https://www.youtube.com/watch?v=CbIMUioxzAk&t=54s,https://www.youtube.com/watch?v=CbIMUioxzAk&t=7m34s,3.0
2018.0,spring,OPL,8,TTC,DW,TTC,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590416?gameHash=a1b23cbbcb1b6124&tab=overview,https://www.youtube.com/watch?v=a34WcIz8_B4,https://www.youtube.com/watch?v=a34WcIz8_B4&t=21m36s,https://www.youtube.com/watch?v=a34WcIz8_B4&t=28m42s,1.0
2018.0,spring,OPL,8,,,DW,TTC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590422?gameHash=15db55f5d681fd31&tab=overview,https://www.youtube.com/watch?v=YUARJRG_ixo,https://www.youtube.com/watch?v=YUARJRG_ixo&t=3m01s,https://www.youtube.com/watch?v=YUARJRG_ixo&t=9m39s,2.0
2018.0,spring,OPL,8,CHF,BMR,CHF,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590423?gameHash=63dc9ef93ebe9353&tab=overview,https://www.youtube.com/watch?v=hR2SDvgCeuw,https://www.youtube.com/watch?v=hR2SDvgCeuw&t=9m33s,https://www.youtube.com/watch?v=hR2SDvgCeuw&t=18m,1.0
2018.0,spring,OPL,8,,,BMR,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/590427?gameHash=e668c188fa81d446&tab=overview,https://www.youtube.com/watch?v=yszYBztW_9g,https://www.youtube.com/watch?v=yszYBztW_9g?t=1m14s,https://www.youtube.com/watch?v=yszYBztW_9g?t=9m05s,2.0
2018.0,spring,OPL,9,LGC,BMR,LGC,BMR,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/600069?gameHash=c260a38441c925c3&tab=overview,https://youtube.com/watch?v=G0pzS2wgt9U&t=718,https://youtube.com/watch?v=G0pzS2wgt9U&t=718,https://youtube.com/watch?v=G0pzS2wgt9U&t=1143,1.0
2018.0,spring,OPL,9,,,BMR,LGC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/600073?gameHash=7255c975f46634eb&tab=overview,https://youtube.com/watch?v=LD_t8NR_Kts&t=172,https://youtube.com/watch?v=LD_t8NR_Kts&t=172,https://youtube.com/watch?v=LD_t8NR_Kts&t=660,2.0
2018.0,spring,OPL,9,DW,AV,DW,AV,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/600074?gameHash=f60b67c4be731287&tab=overview,https://youtube.com/watch?v=Z1qvpQsWTng&t=408,https://youtube.com/watch?v=Z1qvpQsWTng&t=408,https://youtube.com/watch?v=Z1qvpQsWTng&t=797,1.0
2018.0,spring,OPL,9,,,AV,DW,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/600079?gameHash=711fd89126fe6d10&tab=overview,https://youtube.com/watch?v=CQ_qYlNB8Nc&t=25,https://youtube.com/watch?v=CQ_qYlNB8Nc&t=25,https://youtube.com/watch?v=CQ_qYlNB8Nc&t=496,2.0
2018.0,spring,OPL,9,CHF,ORD,CHF,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/610129?gameHash=37a953653caeece3&tab=overview,https://youtube.com/watch?v=nukmssU63d8&t=637,https://youtube.com/watch?v=nukmssU63d8&t=637,https://youtube.com/watch?v=nukmssU63d8&t=1009,1.0
2018.0,spring,OPL,9,,,ORD,CHF,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/610145?gameHash=8a5dfc3f389fb1bd&tab=overview,https://youtube.com/watch?v=L7AZoQY57P0&t=42,https://youtube.com/watch?v=L7AZoQY57P0&t=42,https://youtube.com/watch?v=L7AZoQY57P0&t=459,2.0
2018.0,spring,OPL,9,,,CHF,ORD,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/610146?gameHash=d538949a9f3001fe&tab=overview,https://youtube.com/watch?v=zarTJ7qKXok&t=69,https://youtube.com/watch?v=zarTJ7qKXok&t=69,https://youtube.com/watch?v=zarTJ7qKXok&t=556,3.0
2018.0,spring,OPL,9,TTC,SIN,TTC,SIN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/610147?gameHash=1abba1f41a03b249&tab=overview,https://youtube.com/watch?v=JdRTB7RgW3o&t=527,https://youtube.com/watch?v=JdRTB7RgW3o&t=527,https://youtube.com/watch?v=JdRTB7RgW3o&t=970,1.0
2018.0,spring,OPL,9,,,SIN,TTC,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/610152?gameHash=304549ae45a8968a&tab=overview,https://youtube.com/watch?v=yGxDi_qTTUA&t=32,https://youtube.com/watch?v=yGxDi_qTTUA&t=32,https://youtube.com/watch?v=yGxDi_qTTUA&t=466,2.0
2018.0,spring,OPL,9,,,TTC,SIN,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/610153?gameHash=d74ac88a1efc105b&tab=overview,https://youtube.com/watch?v=e9Cv8rPOUE0&t=47,https://youtube.com/watch?v=e9Cv8rPOUE0&t=47,https://youtube.com/watch?v=e9Cv8rPOUE0&t=507,3.0
