date,league_name,year,match_type,team_1,team_2,win_odds_home,win_odds_away
21 Jan 2018,LPL,2018.0,Spring Season,LNG Esports,EDward Gaming,4.29,1.20
21 Jan 2018,LPL,2018.0,Spring Season,FunPlus Phoenix,Oh My God,1.84,1.89
21 Jan 2018,LPL,2018.0,Spring Season,Bilibili Gaming,Team WE,4.03,1.24
20 Jan 2018,LPL,2018.0,Spring Season,LGD Gaming,Suning,2.41,1.53
20 Jan 2018,LPL,2018.0,Spring Season,Rogue Warriors,Invictus Gaming,3.14,1.35
20 Jan 2018,LPL,2018.0,Spring Season,Top Esports,Royal Never Give Up,5.05,1.16
19 Jan 2018,LPL,2018.0,Spring Season,FunPlus Phoenix,LNG Esports,1.99,1.76
19 Jan 2018,LPL,2018.0,Spring Season,Oh My God,Team WE,3.73,1.17
17 Jan 2018,LPL,2018.0,Spring Season,JD Gaming,LGD Gaming,1.57,2.36
17 Jan 2018,LPL,2018.0,Spring Season,Rogue Warriors,Top Esports,1.34,3.43
16 Jan 2018,LPL,2018.0,Spring Season,FunPlus Phoenix,EDward Gaming,5.15,1.15
16 Jan 2018,LPL,2018.0,Spring Season,Vici Gaming,Bilibili Gaming,2.00,1.77
15 Jan 2018,LPL,2018.0,Spring Season,Top Esports,Suning,2.46,1.52
15 Jan 2018,LPL,2018.0,Spring Season,Invictus Gaming,Royal Never Give Up,2.13,1.66
