date,league_name,year,match_type,team_1,team_2,win_odds_home,win_odds_away
29 Mar 2017,LCK,2017.0,Spring Season,ROX Tigers,T1,-,-
29 Mar 2017,LCK,2017.0,Spring Season,MVP,Samsung Galaxy,3.16,1.34
28 Mar 2017,LCK,2017.0,Spring Season,Jin Air Green Wings,Afreeca Freecs,3.26,1.35
28 Mar 2017,LCK,2017.0,Spring Season,Kongdoo Monster,bbq Olivers,2.35,1.56
26 Mar 2017,LCK,2017.0,Spring Season,KT Rolster,Kongdoo Monster,1.06,8.35
26 Mar 2017,LCK,2017.0,Spring Season,Afreeca Freecs,Longzhu,1.74,2.05
25 Mar 2017,LCK,2017.0,Spring Season,MVP,ROX Tigers,1.37,3.02
25 Mar 2017,LCK,2017.0,Spring Season,Samsung Galaxy,T1,3.19,1.33
23 Mar 2017,LCK,2017.0,Spring Season,Afreeca Freecs,bbq Olivers,1.41,2.81
23 Mar 2017,LCK,2017.0,Spring Season,Jin Air Green Wings,Kongdoo Monster,1.45,2.67
22 Mar 2017,LCK,2017.0,Spring Season,T1,Longzhu,1.13,5.69
22 Mar 2017,LCK,2017.0,Spring Season,KT Rolster,MVP,1.24,3.90
21 Mar 2017,LCK,2017.0,Spring Season,bbq Olivers,ROX Tigers,2.32,1.58
21 Mar 2017,LCK,2017.0,Spring Season,Samsung Galaxy,Jin Air Green Wings,1.11,6.28
19 Mar 2017,LCK,2017.0,Spring Season,ROX Tigers,Afreeca Freecs,3.02,1.36
19 Mar 2017,LCK,2017.0,Spring Season,Kongdoo Monster,Samsung Galaxy,6.46,1.10
18 Mar 2017,LCK,2017.0,Spring Season,bbq Olivers,T1,8.83,1.05
18 Mar 2017,LCK,2017.0,Spring Season,MVP,Jin Air Green Wings,1.24,3.87
16 Mar 2017,LCK,2017.0,Spring Season,Samsung Galaxy,KT Rolster,3.60,1.28
16 Mar 2017,LCK,2017.0,Spring Season,Longzhu,ROX Tigers,1.47,2.62
15 Mar 2017,LCK,2017.0,Spring Season,Kongdoo Monster,MVP,4.14,1.21
15 Mar 2017,LCK,2017.0,Spring Season,T1,Afreeca Freecs,1.16,4.97
14 Mar 2017,LCK,2017.0,Spring Season,Jin Air Green Wings,KT Rolster,9.00,1.05
14 Mar 2017,LCK,2017.0,Spring Season,Longzhu,bbq Olivers,1.41,2.80
12 Mar 2017,LCK,2017.0,Spring Season,Samsung Galaxy,Longzhu,1.47,2.64
12 Mar 2017,LCK,2017.0,Spring Season,KT Rolster,ROX Tigers,1.10,6.60
11 Mar 2017,LCK,2017.0,Spring Season,T1,Kongdoo Monster,1.03,11.84
11 Mar 2017,LCK,2017.0,Spring Season,Afreeca Freecs,MVP,2.07,1.74
09 Mar 2017,LCK,2017.0,Spring Season,Jin Air Green Wings,Longzhu,4.55,1.19
09 Mar 2017,LCK,2017.0,Spring Season,KT Rolster,bbq Olivers,1.09,7.30
08 Mar 2017,LCK,2017.0,Spring Season,Kongdoo Monster,ROX Tigers,3.40,1.30
08 Mar 2017,LCK,2017.0,Spring Season,Samsung Galaxy,Afreeca Freecs,1.44,2.71
07 Mar 2017,LCK,2017.0,Spring Season,bbq Olivers,MVP,2.31,1.60
07 Mar 2017,LCK,2017.0,Spring Season,T1,Jin Air Green Wings,1.03,10.62
05 Mar 2017,LCK,2017.0,Spring Season,Afreeca Freecs,Kongdoo Monster,1.25,3.87
05 Mar 2017,LCK,2017.0,Spring Season,T1,KT Rolster,1.65,2.19
04 Mar 2017,LCK,2017.0,Spring Season,ROX Tigers,Jin Air Green Wings,1.45,2.69
04 Mar 2017,LCK,2017.0,Spring Season,bbq Olivers,Samsung Galaxy,3.02,1.37
02 Mar 2017,LCK,2017.0,Spring Season,Longzhu,MVP,1.54,2.40
02 Mar 2017,LCK,2017.0,Spring Season,KT Rolster,T1,2.13,1.68
01 Mar 2017,LCK,2017.0,Spring Season,Samsung Galaxy,bbq Olivers,1.43,2.91
01 Mar 2017,LCK,2017.0,Spring Season,Jin Air Green Wings,ROX Tigers,1.92,1.83
28 Feb 2017,LCK,2017.0,Spring Season,Kongdoo Monster,Afreeca Freecs,3.80,1.26
28 Feb 2017,LCK,2017.0,Spring Season,MVP,Longzhu,2.41,1.54
19 Feb 2017,LCK,2017.0,Spring Season,ROX Tigers,bbq Olivers,2.74,1.42
19 Feb 2017,LCK,2017.0,Spring Season,Jin Air Green Wings,Samsung Galaxy,3.79,1.25
18 Feb 2017,LCK,2017.0,Spring Season,Kongdoo Monster,KT Rolster,8.83,1.05
18 Feb 2017,LCK,2017.0,Spring Season,Longzhu,Afreeca Freecs,1.80,1.95
16 Feb 2017,LCK,2017.0,Spring Season,ROX Tigers,MVP,2.28,1.58
16 Feb 2017,LCK,2017.0,Spring Season,T1,Samsung Galaxy,1.32,3.18
15 Feb 2017,LCK,2017.0,Spring Season,bbq Olivers,Afreeca Freecs,2.92,1.37
15 Feb 2017,LCK,2017.0,Spring Season,Kongdoo Monster,Jin Air Green Wings,2.97,1.38
14 Feb 2017,LCK,2017.0,Spring Season,Longzhu,T1,5.12,1.16
14 Feb 2017,LCK,2017.0,Spring Season,MVP,KT Rolster,9.04,1.05
12 Feb 2017,LCK,2017.0,Spring Season,Jin Air Green Wings,MVP,1.70,2.11
12 Feb 2017,LCK,2017.0,Spring Season,T1,bbq Olivers,1.08,7.31
11 Feb 2017,LCK,2017.0,Spring Season,ROX Tigers,Longzhu,3.94,1.24
11 Feb 2017,LCK,2017.0,Spring Season,KT Rolster,Samsung Galaxy,1.35,3.10
09 Feb 2017,LCK,2017.0,Spring Season,Afreeca Freecs,T1,7.67,1.07
09 Feb 2017,LCK,2017.0,Spring Season,MVP,Kongdoo Monster,1.35,3.06
08 Feb 2017,LCK,2017.0,Spring Season,KT Rolster,Jin Air Green Wings,1.07,7.69
08 Feb 2017,LCK,2017.0,Spring Season,bbq Olivers,Longzhu,2.25,1.60
07 Feb 2017,LCK,2017.0,Spring Season,Samsung Galaxy,Kongdoo Monster,1.11,6.08
07 Feb 2017,LCK,2017.0,Spring Season,Afreeca Freecs,ROX Tigers,1.41,2.82
05 Feb 2017,LCK,2017.0,Spring Season,T1,MVP,1.05,8.48
05 Feb 2017,LCK,2017.0,Spring Season,Samsung Galaxy,ROX Tigers,1.17,4.84
04 Feb 2017,LCK,2017.0,Spring Season,Afreeca Freecs,Jin Air Green Wings,1.15,5.21
04 Feb 2017,LCK,2017.0,Spring Season,bbq Olivers,Kongdoo Monster,1.44,2.69
02 Feb 2017,LCK,2017.0,Spring Season,KT Rolster,Afreeca Freecs,1.12,5.87
02 Feb 2017,LCK,2017.0,Spring Season,Kongdoo Monster,Longzhu,3.38,1.31
25 Jan 2017,LCK,2017.0,Spring Season,bbq Olivers,Jin Air Green Wings,2.01,1.77
25 Jan 2017,LCK,2017.0,Spring Season,Longzhu,KT Rolster,4.70,1.18
24 Jan 2017,LCK,2017.0,Spring Season,Samsung Galaxy,MVP,1.46,2.62
24 Jan 2017,LCK,2017.0,Spring Season,T1,ROX Tigers,1.08,7.31
22 Jan 2017,LCK,2017.0,Spring Season,Kongdoo Monster,T1,6.24,1.11
22 Jan 2017,LCK,2017.0,Spring Season,MVP,Afreeca Freecs,2.55,1.49
21 Jan 2017,LCK,2017.0,Spring Season,Longzhu,Jin Air Green Wings,1.26,3.77
21 Jan 2017,LCK,2017.0,Spring Season,bbq Olivers,KT Rolster,6.80,1.10
19 Jan 2017,LCK,2017.0,Spring Season,ROX Tigers,Kongdoo Monster,2.29,1.59
19 Jan 2017,LCK,2017.0,Spring Season,Afreeca Freecs,Samsung Galaxy,2.76,1.42
18 Jan 2017,LCK,2017.0,Spring Season,MVP,bbq Olivers,1.31,3.32
18 Jan 2017,LCK,2017.0,Spring Season,Jin Air Green Wings,T1,5.75,1.13
17 Jan 2017,LCK,2017.0,Spring Season,Longzhu,Samsung Galaxy,2.43,1.54
17 Jan 2017,LCK,2017.0,Spring Season,ROX Tigers,KT Rolster,4.65,1.18
