year,season,league_name,week,date,team_1,team_2,result
2017.0,summer,LDL,6,2017-07-11,LD,MSC,2-0
2017.0,summer,LDL,6,2017-07-12,VG,TH,2-1
2017.0,summer,LDL,6,2017-07-12,TF,JDM,2-0
2017.0,summer,LDL,6,2017-07-12,RYL,OMD,2-1
2017.0,summer,LDL,6,2017-07-13,GT,LD,0-2
2017.0,summer,LDL,6,2017-07-13,MSC,YM,0-2
2017.0,summer,LDL,6,2017-07-13,DS,YG,0-2
2017.0,summer,LDL,6,2017-07-14,OMD,TF,1-2
2017.0,summer,LDL,6,2017-07-14,TH,RYL,1-2
2017.0,summer,LDL,6,2017-07-14,JDM,VG,1-2
2017.0,summer,LDL,7,2017-07-18,DS,GT,1-2
2017.0,summer,LDL,7,2017-07-18,RYL,TF,2-1
2017.0,summer,LDL,7,2017-07-18,VG,MSC,2-0
2017.0,summer,LDL,7,2017-07-19,OMD,YM,0-2
2017.0,summer,LDL,7,2017-07-19,JDM,TH,0-2
2017.0,summer,LDL,7,2017-07-19,YG,LD,2-1
2017.0,summer,LDL,7,2017-07-20,GT,RYL,2-0
2017.0,summer,LDL,7,2017-07-20,TF,VG,0-2
2017.0,summer,LDL,7,2017-07-20,MSC,DS,2-1
2017.0,summer,LDL,7,2017-07-21,LD,JDM,2-1
2017.0,summer,LDL,7,2017-07-21,YM,YG,2-0
2017.0,summer,LDL,7,2017-07-21,TH,OMD,1-2
2017.0,summer,LDL,8,2017-07-25,OMD,LD,0-2
2017.0,summer,LDL,8,2017-07-25,TH,YM,0-2
2017.0,summer,LDL,8,2017-07-25,JDM,YG,0-2
2017.0,summer,LDL,8,2017-07-26,RYL,MSC,2-1
2017.0,summer,LDL,8,2017-07-26,VG,DS,2-0
2017.0,summer,LDL,8,2017-07-26,TF,GT,2-0
2017.0,summer,LDL,8,2017-07-27,YM,JDM,2-0
2017.0,summer,LDL,8,2017-07-27,YG,OMD,2-0
2017.0,summer,LDL,8,2017-07-27,LD,TH,2-0
2017.0,summer,LDL,8,2017-07-28,GT,VG,2-0
2017.0,summer,LDL,8,2017-07-28,MSC,TF,2-1
2017.0,summer,LDL,8,2017-07-28,DS,RYL,2-0
2017.0,summer,LDL,9,2017-08-01,VG,RYL,2-0
2017.0,summer,LDL,9,2017-08-01,YG,MSC,2-0
2017.0,summer,LDL,9,2017-08-01,JDM,OMD,2-1
2017.0,summer,LDL,9,2017-08-02,LD,YM,1-2
2017.0,summer,LDL,9,2017-08-02,GT,TH,2-0
2017.0,summer,LDL,9,2017-08-02,TF,DS,0-2
2017.0,summer,LDL,9,2017-08-03,MSC,JDM,2-1
2017.0,summer,LDL,9,2017-08-03,OMD,VG,1-2
2017.0,summer,LDL,9,2017-08-03,RYL,YG,1-2
2017.0,summer,LDL,9,2017-08-04,DS,LD,1-2
2017.0,summer,LDL,9,2017-08-04,YM,GT,1-2
2017.0,summer,LDL,9,2017-08-04,TH,TF,2-0
2017.0,summer,LDL,10,2017-08-08,OMD,DS,2-0
2017.0,summer,LDL,10,2017-08-08,LD,YG,2-1
2017.0,summer,LDL,10,2017-08-08,VG,GT,0-2
2017.0,summer,LDL,10,2017-08-09,YM,TH,2-0
2017.0,summer,LDL,10,2017-08-09,RYL,JDM,1-2
2017.0,summer,LDL,10,2017-08-09,TF,MSC,2-0
2017.0,summer,LDL,10,2017-08-10,OMD,YG,0-2
2017.0,summer,LDL,10,2017-08-10,GT,DS,1-2
2017.0,summer,LDL,10,2017-08-10,VG,LD,2-1
2017.0,summer,LDL,10,2017-08-11,TF,YM,0-2
2017.0,summer,LDL,10,2017-08-11,TH,JDM,2-1
2017.0,summer,LDL,10,2017-08-11,MSC,RYL,0-2
2017.0,summer,LDL,11,2017-08-15,LD,VG,2-1
2017.0,summer,LDL,11,2017-08-15,DS,OMD,0-2
2017.0,summer,LDL,11,2017-08-15,YG,TH,2-1
2017.0,summer,LDL,11,2017-08-16,JDM,RYL,0-2
2017.0,summer,LDL,11,2017-08-16,GT,MSC,2-0
2017.0,summer,LDL,11,2017-08-16,YM,TF,2-1
