match_id,set_number,set_match_id,league_id,year,season,date,home_team_id,away_team_id,tiebreaker,match_round,team_1,team_2,league_name,ckpm,game_length
6286,1,10730,16,2017,spring,2017-03-25,32,369,0,10,SCARZ,Unsold Stuff Gaming,LJL,1.0398,2539.0
6286,2,10731,16,2017,spring,2017-03-25,32,369,0,10,SCARZ,Unsold Stuff Gaming,LJL,0.7124,1937.0
6286,3,10732,16,2017,spring,2017-03-25,32,369,0,10,SCARZ,Unsold Stuff Gaming,LJL,0.6644,2077.0
6287,1,10733,16,2017,summer,2017-06-02,353,220,0,1,Rampage,Burning Core,LJL,0.4082,2499.0
6287,2,10734,16,2017,summer,2017-06-02,353,220,0,1,Rampage,Burning Core,LJL,0.5362,2126.0
6288,1,10735,16,2017,summer,2017-06-03,300,439,0,1,Detonation FocusMe,7th heaven,LJL,0.5032,2027.0
6288,2,10736,16,2017,summer,2017-06-03,300,439,0,1,Detonation FocusMe,7th heaven,LJL,0.8988,1936.0
6289,1,10737,16,2017,summer,2017-06-03,369,120,0,1,Unsold Stuff Gaming,Rascal Jester,LJL,0.6274,2104.0
6289,2,10738,16,2017,summer,2017-06-03,369,120,0,1,Unsold Stuff Gaming,Rascal Jester,LJL,0.7941,2040.0
6289,3,10739,16,2017,summer,2017-06-03,369,120,0,1,Unsold Stuff Gaming,Rascal Jester,LJL,0.6056,2576.0
6290,1,10740,16,2017,summer,2017-06-09,220,439,0,2,Burning Core,7th heaven,LJL,0.9017,2595.0
6290,2,10741,16,2017,summer,2017-06-09,220,439,0,2,Burning Core,7th heaven,LJL,0.5602,2249.0
6290,3,10742,16,2017,summer,2017-06-09,220,439,0,2,Burning Core,7th heaven,LJL,0.6313,2376.0
6291,1,10743,16,2017,summer,2017-06-10,120,353,0,2,Rascal Jester,Rampage,LJL,0.7068,1613.0
6291,2,10744,16,2017,summer,2017-06-10,120,353,0,2,Rascal Jester,Rampage,LJL,0.6979,2579.0
6292,1,10745,16,2017,summer,2017-06-10,369,300,0,2,Unsold Stuff Gaming,Detonation FocusMe,LJL,0.5169,2670.0
6292,2,10746,16,2017,summer,2017-06-10,369,300,0,2,Unsold Stuff Gaming,Detonation FocusMe,LJL,0.4014,1943.0
6292,3,10747,16,2017,summer,2017-06-10,369,300,0,2,Unsold Stuff Gaming,Detonation FocusMe,LJL,0.7322,2704.0
6293,1,10748,16,2017,summer,2017-06-16,439,353,0,3,7th heaven,Rampage,LJL,0.4682,1794.0
6293,2,10749,16,2017,summer,2017-06-16,439,353,0,3,7th heaven,Rampage,LJL,0.8621,1740.0
6294,1,10750,16,2017,summer,2017-06-17,369,220,0,3,Unsold Stuff Gaming,Burning Core,LJL,0.5153,1630.0
6294,2,10751,16,2017,summer,2017-06-17,369,220,0,3,Unsold Stuff Gaming,Burning Core,LJL,0.8338,1727.0
6295,1,10752,16,2017,summer,2017-06-17,120,300,0,3,Rascal Jester,Detonation FocusMe,LJL,0.8819,1905.0
6295,2,10753,16,2017,summer,2017-06-17,120,300,0,3,Rascal Jester,Detonation FocusMe,LJL,0.7475,2087.0
6296,1,10754,16,2017,summer,2017-06-23,300,220,0,4,Detonation FocusMe,Burning Core,LJL,0.79,1519.0
6296,2,10755,16,2017,summer,2017-06-23,300,220,0,4,Detonation FocusMe,Burning Core,LJL,0.5545,2056.0
6296,3,10756,16,2017,summer,2017-06-23,300,220,0,4,Detonation FocusMe,Burning Core,LJL,0.7024,1623.0
6297,1,10757,16,2017,summer,2017-06-24,353,369,0,4,Rampage,Unsold Stuff Gaming,LJL,0.4951,2060.0
6297,2,10758,16,2017,summer,2017-06-24,353,369,0,4,Rampage,Unsold Stuff Gaming,LJL,0.4963,2539.0
6298,1,10759,16,2017,summer,2017-06-24,439,120,0,4,7th heaven,Rascal Jester,LJL,0.3319,2350.0
6298,2,10760,16,2017,summer,2017-06-24,439,120,0,4,7th heaven,Rascal Jester,LJL,0.3342,2334.0
6298,3,10761,16,2017,summer,2017-06-24,439,120,0,4,7th heaven,Rascal Jester,LJL,0.6337,2367.0
6299,1,10762,16,2017,summer,2017-06-30,220,120,0,5,Burning Core,Rascal Jester,LJL,0.6213,2897.0
6299,2,10763,16,2017,summer,2017-06-30,220,120,0,5,Burning Core,Rascal Jester,LJL,0.7614,1970.0
6299,3,10764,16,2017,summer,2017-06-30,220,120,0,5,Burning Core,Rascal Jester,LJL,0.6511,2396.0
6300,1,10765,16,2017,summer,2017-06-30,439,369,0,5,7th heaven,Unsold Stuff Gaming,LJL,0.492,2073.0
6300,2,10766,16,2017,summer,2017-06-30,439,369,0,5,7th heaven,Unsold Stuff Gaming,LJL,0.4497,1601.0
6300,3,10767,16,2017,summer,2017-06-30,439,369,0,5,7th heaven,Unsold Stuff Gaming,LJL,0.6458,2044.0
6301,1,10768,16,2017,summer,2017-06-30,353,300,0,5,Rampage,Detonation FocusMe,LJL,0.2442,2949.0
6301,2,10769,16,2017,summer,2017-06-30,353,300,0,5,Rampage,Detonation FocusMe,LJL,0.5408,2552.0
6301,3,10770,16,2017,summer,2017-06-30,353,300,0,5,Rampage,Detonation FocusMe,LJL,0.3144,2290.0
6302,1,10771,16,2017,summer,2017-07-14,120,369,0,6,Rascal Jester,Unsold Stuff Gaming,LJL,1.1007,2671.0
6302,2,10772,16,2017,summer,2017-07-14,120,369,0,6,Rascal Jester,Unsold Stuff Gaming,LJL,0.8441,1706.0
6302,3,10773,16,2017,summer,2017-07-14,120,369,0,6,Rascal Jester,Unsold Stuff Gaming,LJL,0.8944,1543.0
6303,1,10774,16,2017,summer,2017-07-15,439,300,0,6,7th heaven,Detonation FocusMe,LJL,0.3191,3008.0
6303,2,10775,16,2017,summer,2017-07-15,439,300,0,6,7th heaven,Detonation FocusMe,LJL,0.8009,2697.0
6303,3,10776,16,2017,summer,2017-07-15,439,300,0,6,7th heaven,Detonation FocusMe,LJL,1.0455,2066.0
6304,1,10777,16,2017,summer,2017-07-15,220,353,0,6,Burning Core,Rampage,LJL,0.5046,2616.0
6304,2,10778,16,2017,summer,2017-07-15,220,353,0,6,Burning Core,Rampage,LJL,0.9538,2013.0
6305,1,10779,16,2017,summer,2017-07-21,353,120,0,7,Rampage,Rascal Jester,LJL,0.6502,1661.0
6305,2,10780,16,2017,summer,2017-07-21,353,120,0,7,Rampage,Rascal Jester,LJL,0.6649,1895.0
6306,1,10781,16,2017,summer,2017-07-22,300,369,0,7,Detonation FocusMe,Unsold Stuff Gaming,LJL,0.7433,2018.0
6306,2,10782,16,2017,summer,2017-07-22,300,369,0,7,Detonation FocusMe,Unsold Stuff Gaming,LJL,0.5779,3011.0
6307,1,10783,16,2017,summer,2017-07-22,439,220,0,7,7th heaven,Burning Core,LJL,0.6595,3639.0
6307,2,10784,16,2017,summer,2017-07-22,439,220,0,7,7th heaven,Burning Core,LJL,0.6267,4308.0
6308,1,10785,16,2017,summer,2017-07-28,300,120,0,8,Detonation FocusMe,Rascal Jester,LJL,0.836,1579.0
6308,2,10786,16,2017,summer,2017-07-28,300,120,0,8,Detonation FocusMe,Rascal Jester,LJL,0.5617,1816.0
6309,1,10787,16,2017,summer,2017-07-29,353,439,0,8,Rampage,7th heaven,LJL,0.6832,1932.0
6309,2,10788,16,2017,summer,2017-07-29,353,439,0,8,Rampage,7th heaven,LJL,0.6111,1669.0
6310,1,10789,16,2017,summer,2017-07-29,220,369,0,8,Burning Core,Unsold Stuff Gaming,LJL,0.5888,2242.0
6310,2,10790,16,2017,summer,2017-07-29,220,369,0,8,Burning Core,Unsold Stuff Gaming,LJL,0.7119,1517.0
6311,1,10791,16,2017,summer,2017-08-04,220,300,0,9,Burning Core,Detonation FocusMe,LJL,0.3825,2196.0
6311,2,10792,16,2017,summer,2017-08-04,220,300,0,9,Burning Core,Detonation FocusMe,LJL,0.9685,1301.0
6312,1,10793,16,2017,summer,2017-08-05,369,353,0,9,Unsold Stuff Gaming,Rampage,LJL,0.3824,1883.0
6312,2,10794,16,2017,summer,2017-08-05,369,353,0,9,Unsold Stuff Gaming,Rampage,LJL,1.2095,1885.0
6313,1,10795,16,2017,summer,2017-08-05,120,439,0,9,Rascal Jester,7th heaven,LJL,0.8456,1703.0
6313,2,10796,16,2017,summer,2017-08-05,120,439,0,9,Rascal Jester,7th heaven,LJL,0.5821,2474.0
6313,3,10797,16,2017,summer,2017-08-05,120,439,0,9,Rascal Jester,7th heaven,LJL,0.6795,1766.0
6314,1,10798,16,2017,summer,2017-08-11,369,439,0,10,Unsold Stuff Gaming,7th heaven,LJL,0.2386,2012.0
6314,2,10799,16,2017,summer,2017-08-11,369,439,0,10,Unsold Stuff Gaming,7th heaven,LJL,0.6935,2163.0
6315,1,10800,16,2017,summer,2017-08-12,120,220,0,10,Rascal Jester,Burning Core,LJL,0.4748,1390.0
6315,2,10801,16,2017,summer,2017-08-12,120,220,0,10,Rascal Jester,Burning Core,LJL,0.6459,1672.0
6316,1,10802,16,2017,summer,2017-08-12,300,353,0,10,Detonation FocusMe,Rampage,LJL,0.582,2062.0
6316,2,10803,16,2017,summer,2017-08-12,300,353,0,10,Detonation FocusMe,Rampage,LJL,0.4982,1927.0
6317,1,10804,16,2017,summer,2017-08-14,369,120,1,Tiebreakers,Unsold Stuff Gaming,Rascal Jester,LJL,0.8548,1474.0
6317,2,10805,16,2017,summer,2017-08-14,369,120,1,Tiebreakers,Unsold Stuff Gaming,Rascal Jester,LJL,0.8622,1531.0
6318,1,10806,16,2018,spring,2018-02-09,184,141,0,1,PENTAGRAM,V3 Esports,LJL,0.3485,2066.0
6318,2,10807,16,2018,spring,2018-02-09,184,141,0,1,PENTAGRAM,V3 Esports,LJL,0.9316,2061.0
6319,1,10809,16,2018,spring,2018-02-10,369,120,0,1,Unsold Stuff Gaming,Rascal Jester,LJL,0.5692,1792.0
6319,2,10810,16,2018,spring,2018-02-10,369,120,0,1,Unsold Stuff Gaming,Rascal Jester,LJL,0.7912,1820.0
6320,1,10811,16,2018,spring,2018-02-10,300,439,0,1,Detonation FocusMe,7th heaven,LJL,0.43,1814.0
6320,2,10812,16,2018,spring,2018-02-10,300,439,0,1,Detonation FocusMe,7th heaven,LJL,0.5532,2386.0
6320,3,10813,16,2018,spring,2018-02-10,300,439,0,1,Detonation FocusMe,7th heaven,LJL,0.365,1644.0
6321,1,10814,16,2018,spring,2018-02-16,141,120,0,2,V3 Esports,Rascal Jester,LJL,0.6733,2495.0
6321,2,10815,16,2018,spring,2018-02-16,141,120,0,2,V3 Esports,Rascal Jester,LJL,0.7203,1916.0
6321,3,10816,16,2018,spring,2018-02-16,141,120,0,2,V3 Esports,Rascal Jester,LJL,1.027,1928.0
6322,1,10817,16,2018,spring,2018-02-17,439,369,0,2,7th heaven,Unsold Stuff Gaming,LJL,0.3019,2584.0
6322,2,10818,16,2018,spring,2018-02-17,439,369,0,2,7th heaven,Unsold Stuff Gaming,LJL,0.7934,1815.0
6323,1,10819,16,2018,spring,2018-02-17,184,300,0,2,PENTAGRAM,Detonation FocusMe,LJL,0.6777,2833.0
6324,1,10821,16,2018,spring,2018-02-23,439,184,0,3,7th heaven,PENTAGRAM,LJL,0.3671,2125.0
6325,1,10823,16,2018,spring,2018-02-24,369,141,0,3,Unsold Stuff Gaming,V3 Esports,LJL,0.5873,2656.0
6325,2,10824,16,2018,spring,2018-02-24,369,141,0,3,Unsold Stuff Gaming,V3 Esports,LJL,0.5392,3672.0
6325,3,10825,16,2018,spring,2018-02-24,369,141,0,3,Unsold Stuff Gaming,V3 Esports,LJL,0.7417,2346.0
6326,1,10826,16,2018,spring,2018-02-24,120,300,0,3,Rascal Jester,Detonation FocusMe,LJL,0.591,3858.0
6326,2,10827,16,2018,spring,2018-02-24,120,300,0,3,Rascal Jester,Detonation FocusMe,LJL,0.6328,1612.0
6327,1,10828,16,2018,spring,2018-03-02,300,141,0,4,Detonation FocusMe,V3 Esports,LJL,0.5642,1808.0
6327,2,10829,16,2018,spring,2018-03-02,300,141,0,4,Detonation FocusMe,V3 Esports,LJL,0.7209,1831.0
6328,1,10830,16,2018,spring,2018-03-02,184,369,0,4,PENTAGRAM,Unsold Stuff Gaming,LJL,0.4647,2066.0
6328,2,10831,16,2018,spring,2018-03-02,184,369,0,4,PENTAGRAM,Unsold Stuff Gaming,LJL,0.7564,1745.0
6329,1,10833,16,2018,spring,2018-03-02,439,120,0,4,7th heaven,Rascal Jester,LJL,0.6897,2610.0
6329,2,10834,16,2018,spring,2018-03-02,439,120,0,4,7th heaven,Rascal Jester,LJL,0.4189,3008.0
6329,3,10835,16,2018,spring,2018-03-02,439,120,0,4,7th heaven,Rascal Jester,LJL,0.7887,2054.0
6330,1,10836,16,2018,spring,2018-03-03,141,439,0,5,V3 Esports,7th heaven,LJL,0.2467,2189.0
6330,2,10837,16,2018,spring,2018-03-03,141,439,0,5,V3 Esports,7th heaven,LJL,0.3728,3702.0
6331,1,10838,16,2018,spring,2018-03-03,120,184,0,5,Rascal Jester,PENTAGRAM,LJL,0.5714,1575.0
6331,2,10839,16,2018,spring,2018-03-03,120,184,0,5,Rascal Jester,PENTAGRAM,LJL,0.8411,2140.0
6332,1,10841,16,2018,spring,2018-03-03,369,300,0,5,Unsold Stuff Gaming,Detonation FocusMe,LJL,0.6258,2301.0
6332,2,10842,16,2018,spring,2018-03-03,369,300,0,5,Unsold Stuff Gaming,Detonation FocusMe,LJL,0.3365,2318.0
6333,1,10843,16,2018,spring,2018-03-09,120,369,0,6,Rascal Jester,Unsold Stuff Gaming,LJL,0.7674,2111.0
6333,2,10844,16,2018,spring,2018-03-09,120,369,0,6,Rascal Jester,Unsold Stuff Gaming,LJL,0.8473,1912.0
6334,1,10845,16,2018,spring,2018-03-10,439,300,0,6,7th heaven,Detonation FocusMe,LJL,0.3362,1606.0
6334,2,10846,16,2018,spring,2018-03-10,439,300,0,6,7th heaven,Detonation FocusMe,LJL,0.4372,1784.0
6335,1,10847,16,2018,spring,2018-03-10,141,184,0,6,V3 Esports,PENTAGRAM,LJL,0.3135,1531.0
6335,2,10848,16,2018,spring,2018-03-10,141,184,0,6,V3 Esports,PENTAGRAM,LJL,0.4671,1670.0
6335,3,10849,16,2018,spring,2018-03-10,141,184,0,6,V3 Esports,PENTAGRAM,LJL,0.5159,2326.0
6336,1,10850,16,2018,spring,2018-03-16,369,439,0,7,Unsold Stuff Gaming,7th heaven,LJL,0.6103,1868.0
6336,2,10851,16,2018,spring,2018-03-16,369,439,0,7,Unsold Stuff Gaming,7th heaven,LJL,1.0757,2008.0
6336,3,10852,16,2018,spring,2018-03-16,369,439,0,7,Unsold Stuff Gaming,7th heaven,LJL,0.7059,1360.0
6337,1,10853,16,2018,spring,2018-03-16,120,141,0,7,Rascal Jester,V3 Esports,LJL,0.3109,1930.0
6337,2,10854,16,2018,spring,2018-03-16,120,141,0,7,Rascal Jester,V3 Esports,LJL,0.8643,1666.0
6337,3,10855,16,2018,spring,2018-03-16,120,141,0,7,Rascal Jester,V3 Esports,LJL,0.8274,2683.0
6338,1,10856,16,2018,spring,2018-03-16,300,184,0,7,Detonation FocusMe,PENTAGRAM,LJL,0.7877,1828.0
6338,2,10857,16,2018,spring,2018-03-16,300,184,0,7,Detonation FocusMe,PENTAGRAM,LJL,0.4251,1835.0
6338,3,10858,16,2018,spring,2018-03-16,300,184,0,7,Detonation FocusMe,PENTAGRAM,LJL,0.478,2134.0
6339,1,10859,16,2018,spring,2018-03-17,300,120,0,8,Detonation FocusMe,Rascal Jester,LJL,0.6569,1918.0
6339,2,10860,16,2018,spring,2018-03-17,300,120,0,8,Detonation FocusMe,Rascal Jester,LJL,0.8353,1724.0
6340,1,10861,16,2018,spring,2018-03-17,184,439,0,8,PENTAGRAM,7th heaven,LJL,0.6049,1587.0
6340,2,10862,16,2018,spring,2018-03-17,184,439,0,8,PENTAGRAM,7th heaven,LJL,0.508,2008.0
6341,1,10863,16,2018,spring,2018-03-17,141,369,0,8,V3 Esports,Unsold Stuff Gaming,LJL,0.5449,1982.0
6341,2,10864,16,2018,spring,2018-03-17,141,369,0,8,V3 Esports,Unsold Stuff Gaming,LJL,0.8673,1937.0
6342,1,10865,16,2018,spring,2018-03-23,141,300,0,9,V3 Esports,Detonation FocusMe,LJL,0.8974,1939.0
6342,2,10866,16,2018,spring,2018-03-23,141,300,0,9,V3 Esports,Detonation FocusMe,LJL,0.9343,1477.0
6343,1,10867,16,2018,spring,2018-03-24,369,184,0,9,Unsold Stuff Gaming,PENTAGRAM,LJL,0.7099,2282.0
6343,2,10868,16,2018,spring,2018-03-24,369,184,0,9,Unsold Stuff Gaming,PENTAGRAM,LJL,0.4969,1932.0
6344,1,10869,16,2018,spring,2018-03-24,120,439,0,9,Rascal Jester,7th heaven,LJL,0.8286,2462.0
6344,2,10870,16,2018,spring,2018-03-24,120,439,0,9,Rascal Jester,7th heaven,LJL,0.4928,2435.0
6344,3,10871,16,2018,spring,2018-03-24,120,439,0,9,Rascal Jester,7th heaven,LJL,0.4463,2151.0
6345,1,10872,16,2018,spring,2018-03-30,184,120,0,10,PENTAGRAM,Rascal Jester,LJL,0.6859,1487.0
6345,2,10873,16,2018,spring,2018-03-30,184,120,0,10,PENTAGRAM,Rascal Jester,LJL,0.5975,3314.0
6346,1,10874,16,2018,spring,2018-03-31,300,369,0,10,Detonation FocusMe,Unsold Stuff Gaming,LJL,0.507,2130.0
6346,2,10875,16,2018,spring,2018-03-31,300,369,0,10,Detonation FocusMe,Unsold Stuff Gaming,LJL,0.7838,2220.0
6346,3,10876,16,2018,spring,2018-03-31,300,369,0,10,Detonation FocusMe,Unsold Stuff Gaming,LJL,0.7059,2040.0
6347,1,10877,16,2018,spring,2018-03-31,439,141,0,10,7th heaven,V3 Esports,LJL,0.5172,1972.0
6347,2,10878,16,2018,spring,2018-03-31,439,141,0,10,7th heaven,V3 Esports,LJL,0.4331,2355.0
6347,3,10879,16,2018,spring,2018-03-31,439,141,0,10,7th heaven,V3 Esports,LJL,1.0788,1891.0
6348,1,10880,16,2018,summer,2018-06-22,141,220,0,1,V3 Esports,Burning Core,LJL,0.6647,2347.0
6348,2,10881,16,2018,summer,2018-06-22,141,220,0,1,V3 Esports,Burning Core,LJL,0.5003,1559.0
6348,3,10882,16,2018,summer,2018-06-22,141,220,0,1,V3 Esports,Burning Core,LJL,1.1919,2215.0
6349,1,10883,16,2018,summer,2018-06-22,156,369,0,1,Crest Gaming Act,Unsold Stuff Gaming,LJL,0.6329,1896.0
6349,2,10884,16,2018,summer,2018-06-22,156,369,0,1,Crest Gaming Act,Unsold Stuff Gaming,LJL,0.9362,2115.0
6349,3,10885,16,2018,summer,2018-06-22,156,369,0,1,Crest Gaming Act,Unsold Stuff Gaming,LJL,0.572,2098.0
6350,1,10886,16,2018,summer,2018-06-22,184,300,0,1,PENTAGRAM,Detonation FocusMe,LJL,0.7202,1583.0
6350,2,10887,16,2018,summer,2018-06-22,184,300,0,1,PENTAGRAM,Detonation FocusMe,LJL,0.7895,1672.0
6351,1,10888,16,2018,summer,2018-06-23,369,220,0,2,Unsold Stuff Gaming,Burning Core,LJL,1.0081,1607.0
6351,2,10889,16,2018,summer,2018-06-23,369,220,0,2,Unsold Stuff Gaming,Burning Core,LJL,1.2312,1998.0
6351,3,10890,16,2018,summer,2018-06-23,369,220,0,2,Unsold Stuff Gaming,Burning Core,LJL,0.5023,1553.0
6352,1,10891,16,2018,summer,2018-06-23,184,141,0,2,PENTAGRAM,V3 Esports,LJL,0.9468,1711.0
6352,2,10892,16,2018,summer,2018-06-23,184,141,0,2,PENTAGRAM,V3 Esports,LJL,0.5458,1649.0
6352,3,10893,16,2018,summer,2018-06-23,184,141,0,2,PENTAGRAM,V3 Esports,LJL,1.0904,2201.0
6353,1,10894,16,2018,summer,2018-06-23,300,156,0,2,Detonation FocusMe,Crest Gaming Act,LJL,0.7128,1431.0
6353,2,10895,16,2018,summer,2018-06-23,300,156,0,2,Detonation FocusMe,Crest Gaming Act,LJL,1.1813,1219.0
6354,1,10896,16,2018,summer,2018-07-13,156,184,0,3,Crest Gaming Act,PENTAGRAM,LJL,0.7917,1743.0
6354,2,10897,16,2018,summer,2018-07-13,156,184,0,3,Crest Gaming Act,PENTAGRAM,LJL,0.7362,1630.0
6355,1,10898,16,2018,summer,2018-07-14,369,141,0,3,Unsold Stuff Gaming,V3 Esports,LJL,0.7727,1553.0
6355,2,10899,16,2018,summer,2018-07-14,369,141,0,3,Unsold Stuff Gaming,V3 Esports,LJL,0.3894,2003.0
6356,1,10900,16,2018,summer,2018-07-14,220,300,0,3,Burning Core,Detonation FocusMe,LJL,1.2536,1723.0
6356,2,10901,16,2018,summer,2018-07-14,220,300,0,3,Burning Core,Detonation FocusMe,LJL,0.9819,1711.0
6357,1,10902,16,2018,summer,2018-07-20,300,141,0,4,Detonation FocusMe,V3 Esports,LJL,0.8306,1806.0
6357,2,10903,16,2018,summer,2018-07-20,300,141,0,4,Detonation FocusMe,V3 Esports,LJL,1.1003,1745.0
6358,1,10904,16,2018,summer,2018-07-20,184,369,0,4,PENTAGRAM,Unsold Stuff Gaming,LJL,0.5361,2462.0
6358,2,10905,16,2018,summer,2018-07-20,184,369,0,4,PENTAGRAM,Unsold Stuff Gaming,LJL,0.7407,1539.0
6359,1,10906,16,2018,summer,2018-07-20,156,220,0,4,Crest Gaming Act,Burning Core,LJL,0.5953,3326.0
6359,2,10907,16,2018,summer,2018-07-20,156,220,0,4,Crest Gaming Act,Burning Core,LJL,0.7276,2144.0
6359,3,10908,16,2018,summer,2018-07-20,156,220,0,4,Crest Gaming Act,Burning Core,LJL,0.4735,2281.0
6360,1,10909,16,2018,summer,2018-07-21,141,156,0,5,V3 Esports,Crest Gaming Act,LJL,0.8061,2233.0
6360,2,10910,16,2018,summer,2018-07-21,141,156,0,5,V3 Esports,Crest Gaming Act,LJL,0.6646,2528.0
6361,1,10911,16,2018,summer,2018-07-21,220,184,0,5,Burning Core,PENTAGRAM,LJL,0.6216,2413.0
6361,2,10912,16,2018,summer,2018-07-21,220,184,0,5,Burning Core,PENTAGRAM,LJL,0.6923,2080.0
6361,3,10913,16,2018,summer,2018-07-21,220,184,0,5,Burning Core,PENTAGRAM,LJL,0.5089,2594.0
6362,1,10914,16,2018,summer,2018-07-21,369,300,0,5,Unsold Stuff Gaming,Detonation FocusMe,LJL,0.7229,1826.0
6362,2,10915,16,2018,summer,2018-07-21,369,300,0,5,Unsold Stuff Gaming,Detonation FocusMe,LJL,0.8178,1981.0
6362,3,10916,16,2018,summer,2018-07-21,369,300,0,5,Unsold Stuff Gaming,Detonation FocusMe,LJL,0.7004,1799.0
6363,1,10917,16,2018,summer,2018-07-27,220,141,0,6,Burning Core,V3 Esports,LJL,0.859,1397.0
6363,2,10918,16,2018,summer,2018-07-27,220,141,0,6,Burning Core,V3 Esports,LJL,1.1292,2391.0
6363,3,10919,16,2018,summer,2018-07-27,220,141,0,6,Burning Core,V3 Esports,LJL,0.5764,2186.0
6364,1,10920,16,2018,summer,2018-07-28,369,156,0,6,Unsold Stuff Gaming,Crest Gaming Act,LJL,0.5707,2313.0
6364,2,10921,16,2018,summer,2018-07-28,369,156,0,6,Unsold Stuff Gaming,Crest Gaming Act,LJL,0.6252,2687.0
6364,3,10922,16,2018,summer,2018-07-28,369,156,0,6,Unsold Stuff Gaming,Crest Gaming Act,LJL,0.6212,2994.0
6365,1,10923,16,2018,summer,2018-07-28,300,184,0,6,Detonation FocusMe,PENTAGRAM,LJL,0.3777,2383.0
6365,2,10924,16,2018,summer,2018-07-28,300,184,0,6,Detonation FocusMe,PENTAGRAM,LJL,0.7936,1739.0
6366,1,10925,16,2018,summer,2018-08-03,220,369,0,7,Burning Core,Unsold Stuff Gaming,LJL,0.7803,2076.0
6366,2,10926,16,2018,summer,2018-08-03,220,369,0,7,Burning Core,Unsold Stuff Gaming,LJL,0.8557,2314.0
6366,3,10927,16,2018,summer,2018-08-03,220,369,0,7,Burning Core,Unsold Stuff Gaming,LJL,0.7329,2374.0
6367,1,10928,16,2018,summer,2018-08-03,156,300,0,7,Crest Gaming Act,Detonation FocusMe,LJL,0.3403,1763.0
6367,2,10929,16,2018,summer,2018-08-03,156,300,0,7,Crest Gaming Act,Detonation FocusMe,LJL,1.0894,2148.0
6368,1,10930,16,2018,summer,2018-08-03,141,184,0,7,V3 Esports,PENTAGRAM,LJL,0.745,2094.0
6368,2,10931,16,2018,summer,2018-08-03,141,184,0,7,V3 Esports,PENTAGRAM,LJL,0.4227,2413.0
6368,3,10932,16,2018,summer,2018-08-03,141,184,0,7,V3 Esports,PENTAGRAM,LJL,0.5718,2938.0
6369,1,10933,16,2018,summer,2018-08-04,300,220,0,8,Detonation FocusMe,Burning Core,LJL,0.9185,1829.0
6369,2,10934,16,2018,summer,2018-08-04,300,220,0,8,Detonation FocusMe,Burning Core,LJL,0.6782,1681.0
