league_id,year,season,date,home_team_id,away_team_id,tiebreaker,match_round,match_id
8,2019,summer,2019-06-10,66,60,0,1,1035
8,2019,summer,2019-06-13,118,328,0,2,1036
8,2019,summer,2019-06-13,74,60,0,2,1037
8,2019,summer,2019-06-14,268,66,0,2,1038
8,2019,summer,2019-06-14,429,53,0,2,1039
8,2019,summer,2019-06-17,268,74,0,2,1040
8,2019,summer,2019-06-17,53,118,0,2,1041
8,2019,summer,2019-06-20,429,74,0,3,1042
8,2019,summer,2019-06-20,118,66,0,3,1043
8,2019,summer,2019-06-21,53,60,0,3,1044
8,2019,summer,2019-06-21,328,268,0,3,1045
8,2019,summer,2019-06-24,60,328,0,3,1046
8,2019,summer,2019-06-24,74,118,0,3,1047
8,2019,summer,2019-06-27,66,74,0,4,1048
8,2019,summer,2019-06-27,118,429,0,4,1049
8,2019,summer,2019-06-28,328,53,0,4,1050
8,2019,summer,2019-06-28,60,268,0,4,1051
8,2019,summer,2019-07-01,53,74,0,4,1052
8,2019,summer,2019-07-01,268,118,0,4,1053
8,2019,summer,2019-07-08,66,429,0,5,1054
8,2019,summer,2019-07-08,268,53,0,5,1055
8,2019,summer,2019-07-11,328,66,0,6,1056
8,2019,summer,2019-07-11,429,60,0,6,1057
8,2019,summer,2019-07-12,118,268,0,6,1058
8,2019,summer,2019-07-12,74,53,0,6,1059
8,2019,summer,2019-07-15,60,429,0,6,1060
8,2019,summer,2019-07-15,66,328,0,6,1061
8,2019,summer,2019-07-18,118,53,0,7,1062
8,2019,summer,2019-07-18,74,268,0,7,1063
8,2019,summer,2019-07-19,429,328,0,7,1064
8,2019,summer,2019-07-19,60,66,0,7,1065
8,2019,summer,2019-07-22,118,74,0,7,1066
8,2019,summer,2019-07-22,328,60,0,7,1067
8,2019,summer,2019-07-25,268,429,0,8,1068
8,2019,summer,2019-07-25,66,53,0,8,1069
8,2019,summer,2019-07-26,118,60,0,8,1070
8,2019,summer,2019-07-26,328,74,0,8,1071
8,2019,summer,2019-07-29,66,268,0,8,1072
8,2019,summer,2019-07-29,53,429,0,8,1073
8,2019,summer,2019-08-01,60,53,0,9,1074
8,2019,summer,2019-08-01,268,328,0,9,1075
8,2019,summer,2019-08-02,74,429,0,9,1076
8,2019,summer,2019-08-02,66,118,0,9,1077
8,2019,summer,2019-08-05,328,118,0,9,1078
8,2019,summer,2019-08-05,60,74,0,9,1079
8,2019,summer,2019-08-08,268,60,0,10,1080
8,2019,summer,2019-08-08,53,328,0,10,1081
8,2019,summer,2019-08-09,74,66,0,10,1082
8,2019,summer,2019-08-09,429,118,0,10,1083
8,2019,summer,2019-08-12,53,268,0,10,1084
8,2019,summer,2019-08-12,429,66,0,10,1085
8,2020,spring,2020-02-06,118,114,0,1,1086
8,2020,spring,2020-02-06,313,268,0,1,1087
8,2020,spring,2020-02-07,270,147,0,1,1088
8,2020,spring,2020-02-07,66,74,0,1,1089
8,2020,spring,2020-02-10,114,313,0,1,1090
8,2020,spring,2020-02-10,268,74,0,1,1091
8,2020,spring,2020-02-13,268,66,0,2,1092
8,2020,spring,2020-02-13,270,118,0,2,1093
8,2020,spring,2020-02-14,147,313,0,2,1094
8,2020,spring,2020-02-14,74,114,0,2,1095
8,2020,spring,2020-02-17,118,268,0,2,1096
8,2020,spring,2020-02-17,74,270,0,2,1097
8,2020,spring,2020-02-20,147,268,0,3,1098
8,2020,spring,2020-02-20,66,118,0,3,1099
8,2020,spring,2020-02-21,313,74,0,3,1100
8,2020,spring,2020-02-21,114,270,0,3,1101
8,2020,spring,2020-02-24,66,270,0,3,1102
8,2020,spring,2020-02-24,114,147,0,3,1103
8,2020,spring,2020-02-27,118,74,0,4,1104
8,2020,spring,2020-02-27,147,66,0,4,1105
8,2020,spring,2020-02-28,268,114,0,4,1106
8,2020,spring,2020-02-28,270,313,0,4,1107
8,2020,spring,2020-03-02,147,118,0,4,1108
8,2020,spring,2020-03-02,313,66,0,4,1109
8,2020,spring,2020-03-05,114,66,0,5,1110
8,2020,spring,2020-03-05,74,147,0,5,1111
8,2020,spring,2020-03-06,270,268,0,5,1112
8,2020,spring,2020-03-06,118,313,0,5,1113
8,2020,spring,2020-03-26,147,114,0,6,1114
8,2020,spring,2020-03-26,66,268,0,6,1115
8,2020,spring,2020-03-27,313,270,0,6,1116
8,2020,spring,2020-03-27,114,74,0,6,1117
8,2020,spring,2020-03-30,118,66,0,6,1118
8,2020,spring,2020-03-30,268,147,0,6,1119
8,2020,spring,2020-03-31,270,74,0,6,1120
8,2020,spring,2020-03-31,268,313,0,6,1121
8,2020,spring,2020-04-02,118,270,0,7,1122
8,2020,spring,2020-04-02,74,313,0,7,1123
8,2020,spring,2020-04-03,114,268,0,7,1124
8,2020,spring,2020-04-03,66,147,0,7,1125
8,2020,spring,2020-04-06,74,118,0,7,1126
8,2020,spring,2020-04-06,270,66,0,7,1127
8,2020,spring,2020-04-07,147,74,0,7,1128
8,2020,spring,2020-04-07,268,270,0,7,1129
8,2020,spring,2020-04-09,313,118,0,8,1130
8,2020,spring,2020-04-09,66,114,0,8,1131
8,2020,spring,2020-04-10,74,268,0,8,1132
8,2020,spring,2020-04-10,118,147,0,8,1133
8,2020,spring,2020-04-13,313,147,0,8,1134
8,2020,spring,2020-04-13,270,114,0,8,1135
8,2020,spring,2020-04-14,74,66,0,8,1136
8,2020,spring,2020-04-14,268,118,0,8,1137
8,2020,spring,2020-04-16,66,313,0,9,1138
8,2020,spring,2020-04-16,114,118,0,9,1139
8,2020,spring,2020-04-17,313,114,0,9,1140
8,2020,spring,2020-04-17,147,270,0,9,1141
8,2020,summer,2020-06-18,147,74,0,1,1142
8,2020,summer,2020-06-18,281,270,0,1,1143
8,2020,summer,2020-06-19,182,118,0,1,1144
8,2020,summer,2020-06-19,394,313,0,1,1145
8,2020,summer,2020-06-22,74,281,0,1,1146
8,2020,summer,2020-06-22,270,313,0,1,1147
8,2020,summer,2020-06-25,270,394,0,2,1148
8,2020,summer,2020-06-25,182,147,0,2,1149
8,2020,summer,2020-06-26,118,281,0,2,1150
8,2020,summer,2020-06-26,313,74,0,2,1151
8,2020,summer,2020-06-29,147,270,0,2,1152
8,2020,summer,2020-06-29,313,182,0,2,1153
8,2020,summer,2020-07-02,118,270,0,3,1154
8,2020,summer,2020-07-02,394,147,0,3,1155
8,2020,summer,2020-07-03,281,313,0,3,1156
8,2020,summer,2020-07-03,74,182,0,3,1157
8,2020,summer,2020-07-06,394,182,0,3,1158
8,2020,summer,2020-07-06,74,118,0,3,1159
8,2020,summer,2020-07-09,147,313,0,4,1160
8,2020,summer,2020-07-09,118,394,0,4,1161
8,2020,summer,2020-07-10,270,74,0,4,1162
8,2020,summer,2020-07-10,182,281,0,4,1163
8,2020,summer,2020-07-13,118,147,0,4,1164
8,2020,summer,2020-07-13,281,394,0,4,1165
8,2020,summer,2020-07-16,74,394,0,5,1166
8,2020,summer,2020-07-16,313,118,0,5,1167
8,2020,summer,2020-07-17,182,270,0,5,1168
8,2020,summer,2020-07-17,147,281,0,5,1169
8,2020,summer,2020-07-20,118,74,0,5,1170
8,2020,summer,2020-07-20,394,270,0,5,1171
8,2020,summer,2020-07-23,281,182,0,6,1172
8,2020,summer,2020-07-23,74,313,0,6,1173
8,2020,summer,2020-07-24,147,394,0,6,1174
8,2020,summer,2020-07-24,270,118,0,6,1175
8,2020,summer,2020-07-27,182,313,0,6,1176
8,2020,summer,2020-07-27,270,281,0,6,1177
8,2020,summer,2020-07-30,147,182,0,7,1178
8,2020,summer,2020-07-30,313,281,0,7,1179
8,2020,summer,2020-07-31,74,270,0,7,1180
8,2020,summer,2020-07-31,394,118,0,7,1181
8,2020,summer,2020-08-03,313,147,0,7,1182
8,2020,summer,2020-08-03,182,394,0,7,1183
8,2020,summer,2020-08-06,118,313,0,8,1184
8,2020,summer,2020-08-06,270,182,0,8,1185
8,2020,summer,2020-08-07,281,147,0,8,1186
8,2020,summer,2020-08-07,394,74,0,8,1187
8,2020,summer,2020-08-10,313,270,0,8,1188
8,2020,summer,2020-08-10,147,118,0,8,1189
8,2020,summer,2020-08-13,281,118,0,9,1190
8,2020,summer,2020-08-13,182,74,0,9,1191
8,2020,summer,2020-08-14,313,394,0,9,1192
8,2020,summer,2020-08-14,270,147,0,9,1193
8,2020,summer,2020-08-17,394,281,0,9,1194
8,2020,summer,2020-08-17,74,147,0,9,1195
8,2020,summer,2020-08-20,281,74,0,10,1196
8,2020,summer,2020-08-20,118,182,0,10,1197
9,2018,spring,2018-02-16,360,338,0,1,1198
9,2018,spring,2018-02-16,412,7,0,1,1199
9,2018,spring,2018-02-16,165,424,0,1,1200
9,2018,spring,2018-02-17,7,165,0,1,1201
9,2018,spring,2018-02-17,424,360,0,1,1202
9,2018,spring,2018-02-17,338,412,0,1,1203
9,2018,spring,2018-02-23,424,7,0,2,1204
9,2018,spring,2018-02-23,165,338,0,2,1205
9,2018,spring,2018-02-23,360,412,0,2,1206
9,2018,spring,2018-02-24,412,165,0,2,1207
9,2018,spring,2018-02-24,338,424,0,2,1208
9,2018,spring,2018-02-24,7,360,0,2,1209
9,2018,spring,2018-03-02,424,412,0,3,1210
9,2018,spring,2018-03-02,360,165,0,3,1211
9,2018,spring,2018-03-02,7,338,0,3,1212
9,2018,spring,2018-03-03,338,360,0,3,1213
9,2018,spring,2018-03-03,7,412,0,3,1214
9,2018,spring,2018-03-03,424,165,0,3,1215
9,2018,spring,2018-03-09,165,7,0,4,1216
9,2018,spring,2018-03-09,360,424,0,4,1217
9,2018,spring,2018-03-09,412,338,0,4,1218
9,2018,spring,2018-03-10,7,424,0,4,1219
9,2018,spring,2018-03-10,338,165,0,4,1220
9,2018,spring,2018-03-10,412,360,0,4,1221
9,2018,spring,2018-03-16,165,412,0,5,1222
9,2018,spring,2018-03-16,424,338,0,5,1223
9,2018,spring,2018-03-16,360,7,0,5,1224
9,2018,spring,2018-03-17,412,424,0,5,1225
9,2018,spring,2018-03-17,165,360,0,5,1226
9,2018,spring,2018-03-17,338,7,0,5,1227
9,2018,summer,2018-07-20,165,167,0,1,1228
9,2018,summer,2018-07-20,123,392,0,1,1229
9,2018,summer,2018-07-20,122,91,0,1,1230
9,2018,summer,2018-07-21,392,122,0,1,1231
9,2018,summer,2018-07-21,91,165,0,1,1232
9,2018,summer,2018-07-21,167,123,0,1,1233
9,2018,summer,2018-07-27,91,392,0,2,1234
9,2018,summer,2018-07-27,122,167,0,2,1235
9,2018,summer,2018-07-27,165,123,0,2,1236
9,2018,summer,2018-07-28,123,122,0,2,1237
9,2018,summer,2018-07-28,167,91,0,2,1238
9,2018,summer,2018-07-28,392,165,0,2,1239
9,2018,summer,2018-08-03,91,123,0,3,1240
9,2018,summer,2018-08-03,165,122,0,3,1241
9,2018,summer,2018-08-03,392,167,0,3,1242
9,2018,summer,2018-08-04,167,165,0,3,1243
9,2018,summer,2018-08-04,392,123,0,3,1244
9,2018,summer,2018-08-04,91,122,0,3,1245
9,2018,summer,2018-08-09,122,392,0,4,1246
9,2018,summer,2018-08-09,165,91,0,4,1247
9,2018,summer,2018-08-09,123,167,0,4,1248
9,2018,summer,2018-08-10,392,91,0,4,1249
9,2018,summer,2018-08-10,167,122,0,4,1250
9,2018,summer,2018-08-10,123,165,0,4,1251
9,2018,summer,2018-08-17,122,123,0,5,1252
9,2018,summer,2018-08-17,91,167,0,5,1253
9,2018,summer,2018-08-17,165,392,0,5,1254
9,2018,summer,2018-08-18,123,91,0,5,1255
9,2018,summer,2018-08-18,122,165,0,5,1256
9,2018,summer,2018-08-18,167,392,0,5,1257
12,2017,spring,2017-02-05,325,69,0,1,1600
12,2017,spring,2017-02-06,31,16,0,1,1601
12,2017,spring,2017-02-06,11,380,0,1,1602
12,2017,spring,2017-02-12,325,11,0,2,1603
12,2017,spring,2017-02-13,380,16,0,2,1604
12,2017,spring,2017-02-13,69,31,0,2,1605
12,2017,spring,2017-02-19,16,69,0,3,1606
12,2017,spring,2017-02-20,380,325,0,3,1607
12,2017,spring,2017-02-20,31,11,0,3,1608
12,2017,spring,2017-02-26,11,16,0,4,1609
12,2017,spring,2017-02-27,31,325,0,4,1610
12,2017,spring,2017-02-27,69,380,0,4,1611
12,2017,spring,2017-03-05,380,31,0,5,1612
12,2017,spring,2017-03-06,69,11,0,5,1613
12,2017,spring,2017-03-06,16,325,0,5,1614
12,2017,summer,2017-06-18,62,69,0,1,1615
12,2017,summer,2017-06-19,31,207,0,1,1616
12,2017,summer,2017-06-19,117,297,0,1,1617
12,2017,summer,2017-06-25,31,117,0,2,1618
12,2017,summer,2017-06-26,297,62,0,2,1619
12,2017,summer,2017-06-26,207,69,0,2,1620
12,2017,summer,2017-07-02,297,69,0,3,1621
12,2017,summer,2017-07-03,31,62,0,3,1622
12,2017,summer,2017-07-03,117,207,0,3,1623
12,2017,summer,2017-07-09,62,117,0,4,1624
12,2017,summer,2017-07-10,297,207,0,4,1625
12,2017,summer,2017-07-10,31,69,0,4,1626
12,2017,summer,2017-07-16,297,31,0,5,1627
12,2017,summer,2017-07-17,69,117,0,5,1628
12,2017,summer,2017-07-17,207,62,0,5,1629
12,2018,spring,2018-04-10,132,157,0,1,1630
12,2018,spring,2018-04-10,396,229,0,1,1631
12,2018,spring,2018-04-10,73,290,0,1,1632
12,2018,spring,2018-04-10,90,50,0,1,1633
12,2018,spring,2018-04-10,124,132,0,1,1634
12,2018,spring,2018-04-10,343,396,0,1,1635
12,2018,spring,2018-04-11,290,223,0,2,1636
12,2018,spring,2018-04-11,50,105,0,2,1637
12,2018,spring,2018-04-11,157,124,0,2,1638
12,2018,spring,2018-04-11,223,73,0,2,1640
12,2018,spring,2018-04-11,105,90,0,2,1641
12,2018,spring,2018-04-12,157,105,0,Elimination Round,1642
12,2018,spring,2018-04-12,229,223,0,Elimination Round,1643
12,2018,spring,2018-04-12,290,343,0,Elimination Round,1644
12,2018,spring,2018-04-12,50,132,0,Elimination Round,1645
12,2018,spring,2018-04-13,157,229,0,Qualifiers,1646
12,2018,spring,2018-04-13,290,50,0,Qualifiers,1647
12,2018,summer,2018-09-11,179,361,0,1,1648
12,2018,summer,2018-09-11,160,327,0,1,1649
12,2018,summer,2018-09-11,218,426,0,1,1650
12,2018,summer,2018-09-11,105,179,0,1,1651
12,2018,summer,2018-09-11,361,160,0,1,1652
12,2018,summer,2018-09-11,218,327,0,1,1653
12,2018,summer,2018-09-12,426,105,0,2,1654
12,2018,summer,2018-09-12,179,160,0,2,1655
12,2018,summer,2018-09-12,361,218,0,2,1656
12,2018,summer,2018-09-12,327,105,0,2,1657
12,2018,summer,2018-09-12,179,218,0,2,1658
12,2018,summer,2018-09-12,160,426,0,2,1659
12,2018,summer,2018-09-13,361,105,0,3,1660
12,2018,summer,2018-09-13,426,327,0,3,1661
12,2018,summer,2018-09-13,160,218,0,3,1662
12,2018,summer,2018-09-13,179,327,0,3,1663
12,2018,summer,2018-09-13,361,426,0,3,1664
12,2018,summer,2018-09-13,218,105,0,3,1665
12,2018,summer,2018-09-14,327,361,0,4,1666
12,2018,summer,2018-09-14,105,160,0,4,1667
12,2018,summer,2018-09-14,179,426,0,4,1668
12,2018,summer,2018-09-14,426,160,0,Knockout Stage,1669
12,2018,summer,2018-09-14,179,327,0,Knockout Stage,1670
12,2019,spring,2019-04-09,65,254,0,1,1671
12,2019,spring,2019-04-09,218,256,0,1,1672
12,2019,spring,2019-04-09,434,231,0,1,1673
12,2019,spring,2019-04-09,256,65,0,1,1674
12,2019,spring,2019-04-09,215,254,0,1,1675
12,2019,spring,2019-04-09,218,434,0,1,1676
12,2019,spring,2019-04-09,215,65,0,1,1677
12,2019,spring,2019-04-10,256,231,0,2,1678
12,2019,spring,2019-04-10,215,434,0,2,1679
12,2019,spring,2019-04-10,218,254,0,2,1680
12,2019,spring,2019-04-10,231,65,0,2,1681
12,2019,spring,2019-04-10,256,215,0,2,1682
12,2019,spring,2019-04-10,434,254,0,2,1683
12,2019,spring,2019-04-10,218,231,0,2,1684
12,2019,spring,2019-04-11,218,215,0,3,1685
12,2019,spring,2019-04-11,231,254,0,3,1686
12,2019,spring,2019-04-11,256,434,0,3,1687
12,2019,spring,2019-04-11,218,65,0,3,1688
12,2019,spring,2019-04-11,215,231,0,3,1689
12,2019,spring,2019-04-11,256,254,0,3,1690
12,2019,spring,2019-04-11,434,65,0,3,1691
12,2019,spring,2019-04-12,256,254,0,Knockout Stage,1692
12,2019,spring,2019-04-12,231,65,0,Knockout Stage,1693
12,2019,summer,2019-09-10,151,323,0,1,1694
12,2019,summer,2019-09-10,337,189,0,1,1695
12,2019,summer,2019-09-10,223,151,0,1,1696
12,2019,summer,2019-09-10,189,320,0,1,1697
12,2019,summer,2019-09-10,422,151,0,1,1698
12,2019,summer,2019-09-10,223,323,0,1,1699
12,2019,summer,2019-09-10,422,320,0,1,1700
12,2019,summer,2019-09-11,337,320,0,2,1701
12,2019,summer,2019-09-11,323,189,0,2,1702
12,2019,summer,2019-09-11,151,337,0,2,1703
12,2019,summer,2019-09-11,422,223,0,2,1704
12,2019,summer,2019-09-11,323,320,0,2,1705
12,2019,summer,2019-09-11,151,189,0,2,1706
12,2019,summer,2019-09-11,422,337,0,2,1707
12,2019,summer,2019-09-12,223,189,0,3,1708
12,2019,summer,2019-09-12,323,337,0,3,1709
12,2019,summer,2019-09-12,223,320,0,3,1710
12,2019,summer,2019-09-12,422,189,0,3,1711
12,2019,summer,2019-09-12,151,320,0,3,1712
12,2019,summer,2019-09-12,422,323,0,3,1713
12,2019,summer,2019-09-12,223,337,0,3,1714
12,2019,summer,2019-09-13,422,223,0,Knockout Stage,1715
12,2019,summer,2019-09-13,189,320,0,Knockout Stage,1716
12,2020,spring,2020-04-07,383,25,0,1,1717
12,2020,spring,2020-04-07,136,162,0,1,1718
12,2020,spring,2020-04-07,289,294,0,1,1719
12,2020,spring,2020-04-07,260,50,0,1,1720
12,2020,spring,2020-04-07,132,337,0,1,1721
12,2020,spring,2020-04-07,419,148,0,1,1722
12,2020,spring,2020-04-07,59,64,0,1,1723
12,2020,spring,2020-04-07,13,344,0,1,1724
12,2020,spring,2020-04-07,337,383,0,1,1725
12,2020,spring,2020-04-07,148,136,0,1,1726
12,2020,spring,2020-04-07,59,289,0,1,1727
12,2020,spring,2020-04-07,50,13,0,1,1728
12,2020,spring,2020-04-07,25,132,0,1,1729
12,2020,spring,2020-04-07,162,419,0,1,1730
12,2020,spring,2020-04-07,294,64,0,1,1731
12,2020,spring,2020-04-07,344,260,0,1,1732
12,2020,spring,2020-04-07,383,132,0,1,1733
12,2020,spring,2020-04-07,136,419,0,1,1734
12,2020,spring,2020-04-07,289,64,0,1,1735
12,2020,spring,2020-04-07,50,344,0,1,1736
12,2020,spring,2020-04-07,25,337,0,1,1737
12,2020,spring,2020-04-07,162,148,0,1,1738
12,2020,spring,2020-04-07,294,59,0,1,1739
12,2020,spring,2020-04-07,260,13,0,1,1740
12,2020,spring,2020-04-09,337,132,0,2,1741
12,2020,spring,2020-04-09,148,419,0,2,1742
12,2020,spring,2020-04-09,64,59,0,2,1743
12,2020,spring,2020-04-09,344,13,0,2,1744
12,2020,spring,2020-04-09,25,383,0,2,1745
12,2020,spring,2020-04-09,162,136,0,2,1746
12,2020,spring,2020-04-09,294,289,0,2,1747
12,2020,spring,2020-04-09,50,260,0,2,1748
12,2020,spring,2020-04-09,132,383,0,2,1749
12,2020,spring,2020-04-09,148,162,0,2,1750
12,2020,spring,2020-04-09,59,294,0,2,1751
12,2020,spring,2020-04-09,344,50,0,2,1752
12,2020,spring,2020-04-09,337,25,0,2,1753
12,2020,spring,2020-04-09,419,136,0,2,1754
12,2020,spring,2020-04-09,64,289,0,2,1755
12,2020,spring,2020-04-09,13,260,0,2,1756
12,2020,spring,2020-04-09,132,25,0,2,1757
12,2020,spring,2020-04-09,136,148,0,2,1758
12,2020,spring,2020-04-09,289,59,0,2,1759
12,2020,spring,2020-04-09,260,344,0,2,1760
12,2020,spring,2020-04-09,383,337,0,2,1761
12,2020,spring,2020-04-09,419,162,0,2,1762
12,2020,spring,2020-04-09,64,294,0,2,1763
12,2020,spring,2020-04-09,13,50,0,2,1764
12,2020,spring,2020-04-10,383,162,0,Knockout Stage,1765
12,2020,spring,2020-04-10,419,132,0,Knockout Stage,1766
12,2020,spring,2020-04-10,289,344,0,Knockout Stage,1767
12,2020,spring,2020-04-10,50,294,0,Knockout Stage,1768
12,2020,summer,2020-08-18,157,291,0,1,1769
12,2020,summer,2020-08-18,132,399,0,1,1770
12,2020,summer,2020-08-18,265,379,0,1,1771
12,2020,summer,2020-08-18,138,185,0,1,1772
12,2020,summer,2020-08-18,39,22,0,1,1773
12,2020,summer,2020-08-18,383,148,0,1,1774
12,2020,summer,2020-08-18,419,344,0,1,1775
12,2020,summer,2020-08-18,196,162,0,1,1776
12,2020,summer,2020-08-18,22,157,0,1,1777
12,2020,summer,2020-08-18,148,132,0,1,1778
12,2020,summer,2020-08-18,419,265,0,1,1779
12,2020,summer,2020-08-18,162,138,0,1,1780
12,2020,summer,2020-08-18,291,39,0,1,1781
12,2020,summer,2020-08-18,399,383,0,1,1782
12,2020,summer,2020-08-18,379,344,0,1,1783
12,2020,summer,2020-08-18,185,196,0,1,1784
12,2020,summer,2020-08-18,157,39,0,1,1785
12,2020,summer,2020-08-18,132,383,0,1,1786
12,2020,summer,2020-08-18,265,344,0,1,1787
12,2020,summer,2020-08-18,196,138,0,1,1788
12,2020,summer,2020-08-18,291,22,0,1,1789
12,2020,summer,2020-08-18,399,148,0,1,1790
12,2020,summer,2020-08-18,379,419,0,1,1791
12,2020,summer,2020-08-18,162,185,0,1,1792
12,2020,summer,2020-08-19,22,39,0,2,1793
12,2020,summer,2020-08-19,148,383,0,2,1794
12,2020,summer,2020-08-19,162,196,0,2,1796
12,2020,summer,2020-08-19,291,157,0,2,1797
12,2020,summer,2020-08-19,399,132,0,2,1798
12,2020,summer,2020-08-19,185,138,0,2,1800
12,2020,summer,2020-08-19,148,399,0,2,1802
12,2020,summer,2020-08-19,344,379,0,2,1803
12,2020,summer,2020-08-19,185,162,0,2,1804
12,2020,summer,2020-08-19,22,291,0,2,1805
12,2020,summer,2020-08-19,383,132,0,2,1806
12,2020,summer,2020-08-19,138,196,0,2,1808
12,2020,summer,2020-08-19,39,291,0,2,1809
12,2020,summer,2020-08-19,132,148,0,2,1810
12,2020,summer,2020-08-19,344,265,0,2,1811
12,2020,summer,2020-08-19,138,162,0,2,1812
12,2020,summer,2020-08-19,157,22,0,2,1813
12,2020,summer,2020-08-19,383,399,0,2,1814
12,2020,summer,2020-08-19,419,379,0,2,1815
12,2020,summer,2020-08-19,196,185,0,2,1816
12,2020,summer,2020-08-19,39,291,1,Tiebreakers,1817
12,2020,summer,2020-08-19,399,383,1,Tiebreakers,1818
12,2020,summer,2020-08-19,138,162,1,Tiebreakers,1819
12,2020,summer,2020-08-21,157,399,0,Knockout Stage,1820
12,2020,summer,2020-08-21,383,291,0,Knockout Stage,1821
12,2020,summer,2020-08-21,419,138,0,Knockout Stage,1822
12,2020,summer,2020-08-21,162,344,0,Knockout Stage,1823
1,2017,spring,2017-01-17,311,204,0,1,1824
1,2017,spring,2017-01-17,181,335,0,1,1825
1,2017,spring,2017-01-18,147,308,0,1,1826
1,2017,spring,2017-01-18,53,60,0,1,1827
1,2017,spring,2017-01-19,119,335,0,1,1828
1,2017,spring,2017-01-19,311,203,0,1,1829
1,2017,spring,2017-01-21,60,204,0,1,1830
1,2017,spring,2017-01-21,181,147,0,1,1831
1,2017,spring,2017-01-22,53,119,0,1,1832
1,2017,spring,2017-01-22,203,308,0,1,1833
1,2017,spring,2017-01-24,308,311,0,2,1834
1,2017,spring,2017-01-24,335,53,0,2,1835
1,2017,spring,2017-01-25,181,204,0,2,1836
1,2017,spring,2017-01-25,60,147,0,2,1837
1,2017,spring,2017-02-02,203,181,0,3,1838
1,2017,spring,2017-02-02,204,119,0,3,1839
1,2017,spring,2017-02-04,60,203,0,3,1840
1,2017,spring,2017-02-04,119,147,0,3,1841
1,2017,spring,2017-02-05,335,311,0,3,1842
1,2017,spring,2017-02-05,308,53,0,3,1843
1,2017,spring,2017-02-07,119,311,0,4,1844
1,2017,spring,2017-02-07,335,203,0,4,1845
1,2017,spring,2017-02-08,60,181,0,4,1846
1,2017,spring,2017-02-08,204,147,0,4,1847
1,2017,spring,2017-02-09,53,203,0,4,1848
1,2017,spring,2017-02-09,119,308,0,4,1849
1,2017,spring,2017-02-11,204,335,0,4,1850
1,2017,spring,2017-02-11,311,181,0,4,1851
1,2017,spring,2017-02-12,308,60,0,4,1852
1,2017,spring,2017-02-12,147,53,0,4,1853
1,2017,spring,2017-02-14,53,204,0,5,1854
1,2017,spring,2017-02-14,181,308,0,5,1855
1,2017,spring,2017-02-15,203,147,0,5,1856
1,2017,spring,2017-02-15,60,119,0,5,1857
1,2017,spring,2017-02-16,308,335,0,5,1858
1,2017,spring,2017-02-16,311,53,0,5,1859
1,2017,spring,2017-02-18,181,119,0,5,1860
1,2017,spring,2017-02-18,203,204,0,5,1861
1,2017,spring,2017-02-19,147,335,0,5,1862
1,2017,spring,2017-02-19,311,60,0,5,1863
1,2017,spring,2017-02-28,53,181,0,6,1864
1,2017,spring,2017-02-28,203,119,0,6,1865
1,2017,spring,2017-03-01,147,311,0,6,1866
1,2017,spring,2017-03-01,335,60,0,6,1867
1,2017,spring,2017-03-02,204,308,0,6,1868
1,2017,spring,2017-03-02,181,53,0,6,1869
1,2017,spring,2017-03-04,60,335,0,6,1870
1,2017,spring,2017-03-04,311,147,0,6,1871
1,2017,spring,2017-03-05,308,204,0,6,1872
1,2017,spring,2017-03-05,119,203,0,6,1873
1,2017,spring,2017-03-07,308,147,0,7,1874
1,2017,spring,2017-03-07,60,53,0,7,1875
1,2017,spring,2017-03-08,335,119,0,7,1876
1,2017,spring,2017-03-08,203,311,0,7,1877
1,2017,spring,2017-03-09,204,60,0,7,1878
1,2017,spring,2017-03-09,147,181,0,7,1879
1,2017,spring,2017-03-11,119,53,0,7,1880
1,2017,spring,2017-03-11,308,203,0,7,1881
1,2017,spring,2017-03-12,204,311,0,7,1882
1,2017,spring,2017-03-12,335,181,0,7,1883
1,2017,spring,2017-03-14,181,60,0,8,1884
1,2017,spring,2017-03-14,147,204,0,8,1885
1,2017,spring,2017-03-15,308,119,0,8,1886
1,2017,spring,2017-03-15,203,53,0,8,1887
1,2017,spring,2017-03-16,181,311,0,8,1888
1,2017,spring,2017-03-16,335,204,0,8,1889
1,2017,spring,2017-03-18,53,147,0,8,1890
1,2017,spring,2017-03-18,60,308,0,8,1891
1,2017,spring,2017-03-19,203,335,0,8,1892
1,2017,spring,2017-03-19,311,119,0,8,1893
1,2017,spring,2017-03-21,335,147,0,9,1894
1,2017,spring,2017-03-21,60,311,0,9,1895
1,2017,spring,2017-03-22,204,53,0,9,1896
1,2017,spring,2017-03-22,308,181,0,9,1897
1,2017,spring,2017-03-23,147,203,0,9,1898
1,2017,spring,2017-03-23,119,60,0,9,1899
1,2017,spring,2017-03-25,335,308,0,9,1900
1,2017,spring,2017-03-25,53,311,0,9,1901
1,2017,spring,2017-03-26,119,181,0,9,1902
1,2017,spring,2017-03-26,204,203,0,9,1903
1,2017,spring,2017-03-28,203,60,0,10,1904
1,2017,spring,2017-03-28,147,119,0,10,1905
1,2017,spring,2017-03-29,311,308,0,10,1906
1,2017,spring,2017-03-29,53,335,0,10,1907
1,2017,spring,2017-03-30,181,203,0,10,1908
1,2017,spring,2017-03-30,119,204,0,10,1909
1,2017,spring,2017-04-01,311,335,0,10,1910
1,2017,spring,2017-04-01,53,308,0,10,1911
1,2017,spring,2017-04-02,204,181,0,10,1912
