match_round,home_team_id,date,league_id,away_team_id,season,tiebreaker,year
3,125,2019-03-16,15,98,spring,0,2019.0
3,358,2019-03-16,15,435,spring,0,2019.0
3,14,2019-03-16,15,41,spring,0,2019.0
3,82,2019-03-16,15,316,spring,0,2019.0
3,129,2019-03-16,15,78,spring,0,2019.0
3,245,2019-03-17,15,358,spring,0,2019.0
3,24,2019-03-17,15,239,spring,0,2019.0
3,83,2019-03-17,15,240,spring,0,2019.0
3,374,2019-03-17,15,186,spring,0,2019.0
3,305,2019-03-17,15,130,spring,0,2019.0
3,346,2019-03-17,15,381,spring,0,2019.0
4,14,2019-03-20,15,24,spring,0,2019.0
4,129,2019-03-20,15,374,spring,0,2019.0
4,98,2019-03-20,15,435,spring,0,2019.0
4,346,2019-03-20,15,83,spring,0,2019.0
4,41,2019-03-20,15,78,spring,0,2019.0
4,305,2019-03-20,15,166,spring,0,2019.0
4,86,2019-03-21,15,125,spring,0,2019.0
4,9,2019-03-21,15,82,spring,0,2019.0
4,239,2019-03-21,15,186,spring,0,2019.0
4,245,2019-03-21,15,10,spring,0,2019.0
4,381,2019-03-21,15,240,spring,0,2019.0
4,358,2019-03-21,15,129,spring,0,2019.0
4,24,2019-03-22,15,346,spring,0,2019.0
4,316,2019-03-22,15,78,spring,0,2019.0
4,374,2019-03-22,15,83,spring,0,2019.0
4,98,2019-03-22,15,130,spring,0,2019.0
4,305,2019-03-22,15,14,spring,0,2019.0
4,435,2019-03-22,15,41,spring,0,2019.0
4,166,2019-03-22,15,358,spring,0,2019.0
4,245,2019-03-23,15,129,spring,0,2019.0
4,10,2019-03-23,15,82,spring,0,2019.0
4,41,2019-03-23,15,239,spring,0,2019.0
4,9,2019-03-23,15,125,spring,0,2019.0
4,78,2019-03-23,15,381,spring,0,2019.0
4,86,2019-03-23,15,83,spring,0,2019.0
4,14,2019-03-24,15,346,spring,0,2019.0
4,305,2019-03-24,15,374,spring,0,2019.0
4,186,2019-03-24,15,240,spring,0,2019.0
4,166,2019-03-24,15,24,spring,0,2019.0
4,435,2019-03-24,15,130,spring,0,2019.0
4,358,2019-03-24,15,9,spring,0,2019.0
5,125,2019-03-25,15,83,spring,0,2019.0
5,82,2019-03-25,15,78,spring,0,2019.0
5,86,2019-03-25,15,41,spring,0,2019.0
5,10,2019-03-25,15,98,spring,0,2019.0
5,166,2019-03-25,15,316,spring,0,2019.0
5,245,2019-03-25,15,130,spring,0,2019.0
5,10,2019-03-27,15,24,spring,0,2019.0
5,129,2019-03-27,15,240,spring,0,2019.0
5,358,2019-03-27,15,186,spring,0,2019.0
5,14,2019-03-27,15,381,spring,0,2019.0
5,125,2019-03-27,15,239,spring,0,2019.0
5,83,2019-03-27,15,435,spring,0,2019.0
5,82,2019-03-28,15,129,spring,0,2019.0
5,245,2019-03-28,15,78,spring,0,2019.0
5,305,2019-03-28,15,41,spring,0,2019.0
5,374,2019-03-28,15,316,spring,0,2019.0
5,9,2019-03-28,15,435,spring,0,2019.0
5,346,2019-03-28,15,98,spring,0,2019.0
5,245,2019-03-29,15,14,spring,0,2019.0
5,166,2019-03-29,15,239,spring,0,2019.0
5,10,2019-03-29,15,186,spring,0,2019.0
5,86,2019-03-29,15,240,spring,0,2019.0
5,9,2019-03-29,15,381,spring,0,2019.0
5,82,2019-03-29,15,130,spring,0,2019.0
5,166,2019-03-30,15,83,spring,0,2019.0
5,358,2019-03-30,15,98,spring,0,2019.0
5,129,2019-03-30,15,41,spring,0,2019.0
5,14,2019-03-30,15,435,spring,0,2019.0
5,24,2019-03-30,15,78,spring,0,2019.0
5,125,2019-03-30,15,316,spring,0,2019.0
5,166,2019-03-31,15,129,spring,0,2019.0
5,305,2019-03-31,15,240,spring,0,2019.0
5,346,2019-03-31,15,186,spring,0,2019.0
5,374,2019-03-31,15,239,spring,0,2019.0
5,24,2019-03-31,15,130,spring,0,2019.0
5,83,2019-03-31,15,381,spring,0,2019.0
6,86,2019-04-03,15,374,spring,0,2019.0
6,125,2019-04-03,15,129,spring,0,2019.0
6,316,2019-04-03,15,41,spring,0,2019.0
6,358,2019-04-03,15,24,spring,0,2019.0
6,98,2019-04-03,15,78,spring,0,2019.0
6,305,2019-04-03,15,10,spring,0,2019.0
6,98,2019-04-04,15,381,spring,0,2019.0
6,245,2019-04-04,15,9,spring,0,2019.0
6,435,2019-04-04,15,239,spring,0,2019.0
6,166,2019-04-04,15,86,spring,0,2019.0
6,41,2019-04-04,15,186,spring,0,2019.0
6,358,2019-04-04,15,346,spring,0,2019.0
6,10,2019-04-04,15,83,spring,0,2019.0
6,305,2019-04-05,15,82,spring,0,2019.0
6,14,2019-04-05,15,374,spring,0,2019.0
6,78,2019-04-05,15,240,spring,0,2019.0
6,125,2019-04-05,15,24,spring,0,2019.0
6,381,2019-04-05,15,130,spring,0,2019.0
6,10,2019-04-05,15,129,spring,0,2019.0
6,358,2019-04-06,15,83,spring,0,2019.0
6,166,2019-04-06,15,346,spring,0,2019.0
6,316,2019-04-06,15,239,spring,0,2019.0
6,245,2019-04-06,15,86,spring,0,2019.0
6,98,2019-04-06,15,186,spring,0,2019.0
6,9,2019-04-06,15,24,spring,0,2019.0
6,10,2019-04-07,15,125,spring,0,2019.0
6,82,2019-04-07,15,374,spring,0,2019.0
6,305,2019-04-07,15,129,spring,0,2019.0
6,435,2019-04-07,15,381,spring,0,2019.0
6,14,2019-04-07,15,83,spring,0,2019.0
6,41,2019-04-07,15,240,spring,0,2019.0
7,245,2019-04-08,15,346,spring,0,2019.0
7,10,2019-04-08,15,316,spring,0,2019.0
7,9,2019-04-08,15,98,spring,0,2019.0
7,82,2019-04-08,15,41,spring,0,2019.0
7,86,2019-04-08,15,435,spring,0,2019.0
7,125,2019-04-08,15,78,spring,0,2019.0
7,9,2019-04-10,15,83,spring,0,2019.0
7,358,2019-04-10,15,239,spring,0,2019.0
7,24,2019-04-10,15,240,spring,0,2019.0
7,14,2019-04-10,15,186,spring,0,2019.0
7,374,2019-04-10,15,130,spring,0,2019.0
7,129,2019-04-10,15,381,spring,0,2019.0
7,82,2019-04-11,15,14,spring,0,2019.0
7,305,2019-04-11,15,435,spring,0,2019.0
7,245,2019-04-11,15,41,spring,0,2019.0
7,346,2019-04-11,15,316,spring,0,2019.0
7,83,2019-04-11,15,98,spring,0,2019.0
7,166,2019-04-11,15,78,spring,0,2019.0
7,358,2019-04-12,15,374,spring,0,2019.0
7,10,2019-04-12,15,239,spring,0,2019.0
7,9,2019-04-12,15,186,spring,0,2019.0
7,86,2019-04-12,15,381,spring,0,2019.0
7,125,2019-04-12,15,130,spring,0,2019.0
7,82,2019-04-12,15,240,spring,0,2019.0
7,86,2019-04-13,15,346,spring,0,2019.0
7,14,2019-04-13,15,98,spring,0,2019.0
7,129,2019-04-13,15,435,spring,0,2019.0
7,24,2019-04-13,15,41,spring,0,2019.0
7,358,2019-04-13,15,316,spring,0,2019.0
7,374,2019-04-13,15,78,spring,0,2019.0
7,82,2019-04-14,15,24,spring,0,2019.0
7,245,2019-04-14,15,240,spring,0,2019.0
7,305,2019-04-14,15,381,spring,0,2019.0
7,83,2019-04-14,15,186,spring,0,2019.0
7,166,2019-04-14,15,130,spring,0,2019.0
7,346,2019-04-14,15,239,spring,0,2019.0
8,10,2019-04-17,15,358,spring,0,2019.0
8,245,2019-04-17,15,82,spring,0,2019.0
8,435,2019-04-17,15,186,spring,0,2019.0
8,166,2019-04-17,15,125,spring,0,2019.0
8,316,2019-04-17,15,98,spring,0,2019.0
8,305,2019-04-17,15,9,spring,0,2019.0
8,86,2019-04-18,15,14,spring,0,2019.0
8,125,2019-04-18,15,346,spring,0,2019.0
8,316,2019-04-18,15,186,spring,0,2019.0
8,129,2019-04-18,15,83,spring,0,2019.0
8,435,2019-04-18,15,240,spring,0,2019.0
8,245,2019-04-18,15,24,spring,0,2019.0
8,41,2019-04-18,15,381,spring,0,2019.0
8,10,2019-04-19,15,374,spring,0,2019.0
8,166,2019-04-19,15,82,spring,0,2019.0
8,9,2019-04-19,15,346,spring,0,2019.0
8,239,2019-04-19,15,240,spring,0,2019.0
8,305,2019-04-19,15,358,spring,0,2019.0
8,186,2019-04-19,15,130,spring,0,2019.0
8,24,2019-04-20,15,83,spring,0,2019.0
8,86,2019-04-20,15,129,spring,0,2019.0
8,435,2019-04-20,15,78,spring,0,2019.0
8,316,2019-04-20,15,381,spring,0,2019.0
8,9,2019-04-20,15,14,spring,0,2019.0
8,239,2019-04-20,15,130,spring,0,2019.0
8,245,2019-04-20,15,125,spring,0,2019.0
8,166,2019-04-21,15,374,spring,0,2019.0
8,82,2019-04-21,15,346,spring,0,2019.0
8,98,2019-04-21,15,240,spring,0,2019.0
8,305,2019-04-21,15,24,spring,0,2019.0
8,10,2019-04-21,15,14,spring,0,2019.0
8,78,2019-04-21,15,130,spring,0,2019.0
9,9,2019-04-22,15,316,spring,0,2019.0
9,125,2019-04-22,15,41,spring,0,2019.0
9,86,2019-04-22,15,98,spring,0,2019.0
9,358,2019-04-22,15,78,spring,0,2019.0
9,82,2019-04-22,15,435,spring,0,2019.0
9,374,2019-04-24,15,240,spring,0,2019.0
9,346,2019-04-24,15,130,spring,0,2019.0
9,129,2019-04-24,15,186,spring,0,2019.0
9,24,2019-04-24,15,381,spring,0,2019.0
9,14,2019-04-24,15,239,spring,0,2019.0
9,245,2019-04-25,15,435,spring,0,2019.0
9,83,2019-04-25,15,316,spring,0,2019.0
9,166,2019-04-25,15,41,spring,0,2019.0
9,305,2019-04-25,15,98,spring,0,2019.0
9,10,2019-04-25,15,78,spring,0,2019.0
9,245,2019-04-26,15,374,spring,0,2019.0
9,9,2019-04-26,15,239,spring,0,2019.0
9,86,2019-04-26,15,186,spring,0,2019.0
9,125,2019-04-26,15,240,spring,0,2019.0
9,82,2019-04-26,15,381,spring,0,2019.0
9,358,2019-04-26,15,130,spring,0,2019.0
9,24,2019-04-27,15,435,spring,0,2019.0
9,14,2019-04-27,15,316,spring,0,2019.0
9,374,2019-04-27,15,41,spring,0,2019.0
9,346,2019-04-27,15,78,spring,0,2019.0
9,129,2019-04-27,15,98,spring,0,2019.0
9,245,2019-04-28,15,381,spring,0,2019.0
9,166,2019-04-28,15,240,spring,0,2019.0
9,83,2019-04-28,15,239,spring,0,2019.0
9,10,2019-04-28,15,130,spring,0,2019.0
9,305,2019-04-28,15,186,spring,0,2019.0
1,41,2019-06-19,15,346,summer,0,2019.0
1,14,2019-06-19,15,240,summer,0,2019.0
1,316,2019-06-19,15,82,summer,0,2019.0
1,358,2019-06-19,15,153,summer,0,2019.0
1,435,2019-06-19,15,9,summer,0,2019.0
1,372,2019-06-19,15,239,summer,0,2019.0
1,83,2019-06-20,15,130,summer,0,2019.0
1,305,2019-06-20,15,98,summer,0,2019.0
1,277,2019-06-20,15,186,summer,0,2019.0
1,381,2019-06-20,15,245,summer,0,2019.0
1,374,2019-06-20,15,316,summer,0,2019.0
1,86,2019-06-20,15,239,summer,0,2019.0
1,346,2019-06-21,15,381,summer,0,2019.0
1,129,2019-06-21,15,130,summer,0,2019.0
1,240,2019-06-21,15,372,summer,0,2019.0
1,153,2019-06-21,15,24,summer,0,2019.0
1,358,2019-06-21,15,435,summer,0,2019.0
1,41,2019-06-21,15,82,summer,0,2019.0
1,83,2019-06-22,15,98,summer,0,2019.0
1,153,2019-06-22,15,9,summer,0,2019.0
1,374,2019-06-22,15,186,summer,0,2019.0
1,245,2019-06-22,15,41,summer,0,2019.0
1,277,2019-06-22,15,316,summer,0,2019.0
1,240,2019-06-22,15,86,summer,0,2019.0
1,129,2019-06-23,15,98,summer,0,2019.0
1,186,2019-06-23,15,82,summer,0,2019.0
1,305,2019-06-23,15,130,summer,0,2019.0
1,24,2019-06-23,15,435,summer,0,2019.0
1,239,2019-06-23,15,14,summer,0,2019.0
1,381,2019-06-23,15,71,summer,0,2019.0
2,9,2019-06-24,15,82,summer,0,2019.0
2,41,2019-06-24,15,316,summer,0,2019.0
2,372,2019-06-24,15,346,summer,0,2019.0
2,435,2019-06-24,15,153,summer,0,2019.0
2,245,2019-06-24,15,14,summer,0,2019.0
2,305,2019-06-26,15,346,summer,0,2019.0
2,83,2019-06-26,15,358,summer,0,2019.0
2,240,2019-06-26,15,98,summer,0,2019.0
2,129,2019-06-26,15,374,summer,0,2019.0
2,245,2019-06-27,15,9,summer,0,2019.0
2,358,2019-06-27,15,277,summer,0,2019.0
2,24,2019-06-27,15,372,summer,0,2019.0
2,130,2019-06-27,15,381,summer,0,2019.0
2,239,2019-06-27,15,186,summer,0,2019.0
2,86,2019-06-27,15,71,summer,0,2019.0
2,305,2019-06-28,15,82,summer,0,2019.0
2,71,2019-06-28,15,374,summer,0,2019.0
2,129,2019-06-28,15,86,summer,0,2019.0
2,316,2019-06-28,15,240,summer,0,2019.0
2,83,2019-06-28,15,277,summer,0,2019.0
2,245,2019-06-29,15,358,summer,0,2019.0
2,381,2019-06-29,15,153,summer,0,2019.0
2,9,2019-06-29,15,14,summer,0,2019.0
2,41,2019-06-29,15,98,summer,0,2019.0
2,372,2019-06-29,15,374,summer,0,2019.0
2,86,2019-06-30,15,277,summer,0,2019.0
2,346,2019-06-30,15,82,summer,0,2019.0
2,83,2019-06-30,15,245,summer,0,2019.0
2,130,2019-06-30,15,239,summer,0,2019.0
2,305,2019-06-30,15,24,summer,0,2019.0
3,9,2019-07-12,15,305,summer,0,2019.0
3,41,2019-07-12,15,186,summer,0,2019.0
3,129,2019-07-12,15,277,summer,0,2019.0
3,316,2019-07-12,15,381,summer,0,2019.0
3,82,2019-07-12,15,83,summer,0,2019.0
3,24,2019-07-13,15,71,summer,0,2019.0
3,372,2019-07-13,15,305,summer,0,2019.0
3,86,2019-07-13,15,374,summer,0,2019.0
3,240,2019-07-13,15,130,summer,0,2019.0
3,14,2019-07-13,15,346,summer,0,2019.0
3,129,2019-07-14,15,358,summer,0,2019.0
3,381,2019-07-14,15,435,summer,0,2019.0
3,245,2019-07-14,15,277,summer,0,2019.0
3,98,2019-07-14,15,239,summer,0,2019.0
3,374,2019-07-14,15,82,summer,0,2019.0
4,346,2019-07-15,15,24,summer,0,2019.0
4,9,2019-07-15,15,83,summer,0,2019.0
4,372,2019-07-15,15,71,summer,0,2019.0
4,14,2019-07-15,15,86,summer,0,2019.0
4,130,2019-07-15,15,153,summer,0,2019.0
4,240,2019-07-17,15,277,summer,0,2019.0
4,24,2019-07-17,15,130,summer,0,2019.0
4,372,2019-07-17,15,41,summer,0,2019.0
4,381,2019-07-17,15,14,summer,0,2019.0
4,305,2019-07-17,15,186,summer,0,2019.0
4,98,2019-07-17,15,9,summer,0,2019.0
4,316,2019-07-18,15,129,summer,0,2019.0
4,71,2019-07-18,15,435,summer,0,2019.0
4,41,2019-07-18,15,86,summer,0,2019.0
4,82,2019-07-18,15,240,summer,0,2019.0
4,374,2019-07-18,15,239,summer,0,2019.0
4,245,2019-07-18,15,153,summer,0,2019.0
4,305,2019-07-19,15,316,summer,0,2019.0
4,98,2019-07-19,15,358,summer,0,2019.0
4,186,2019-07-19,15,83,summer,0,2019.0
4,381,2019-07-19,15,372,summer,0,2019.0
4,277,2019-07-19,15,239,summer,0,2019.0
4,153,2019-07-19,15,346,summer,0,2019.0
4,245,2019-07-20,15,435,summer,0,2019.0
4,9,2019-07-20,15,130,summer,0,2019.0
4,86,2019-07-20,15,381,summer,0,2019.0
4,186,2019-07-20,15,129,summer,0,2019.0
4,374,2019-07-20,15,240,summer,0,2019.0
4,24,2019-07-20,15,98,summer,0,2019.0
4,71,2019-07-21,15,153,summer,0,2019.0
4,130,2019-07-21,15,358,summer,0,2019.0
4,435,2019-07-21,15,346,summer,0,2019.0
4,316,2019-07-21,15,83,summer,0,2019.0
4,239,2019-07-21,15,82,summer,0,2019.0
4,14,2019-07-21,15,41,summer,0,2019.0
5,86,2019-07-24,15,372,summer,0,2019.0
5,346,2019-07-24,15,245,summer,0,2019.0
5,14,2019-07-24,15,83,summer,0,2019.0
5,435,2019-07-24,15,186,summer,0,2019.0
5,82,2019-07-24,15,71,summer,0,2019.0
5,277,2019-07-25,15,82,summer,0,2019.0
5,239,2019-07-25,15,153,summer,0,2019.0
5,358,2019-07-25,15,9,summer,0,2019.0
5,41,2019-07-25,15,381,summer,0,2019.0
5,374,2019-07-25,15,305,summer,0,2019.0
5,129,2019-07-26,15,83,summer,0,2019.0
5,71,2019-07-26,15,346,summer,0,2019.0
5,186,2019-07-26,15,98,summer,0,2019.0
5,24,2019-07-26,15,245,summer,0,2019.0
5,372,2019-07-27,15,14,summer,0,2019.0
5,435,2019-07-27,15,240,summer,0,2019.0
5,82,2019-07-27,15,129,summer,0,2019.0
5,153,2019-07-27,15,316,summer,0,2019.0
5,277,2019-07-27,15,374,summer,0,2019.0
5,9,2019-07-28,15,24,summer,0,2019.0
5,305,2019-07-28,15,83,summer,0,2019.0
5,86,2019-07-28,15,245,summer,0,2019.0
5,130,2019-07-28,15,98,summer,0,2019.0
5,71,2019-07-28,15,14,summer,0,2019.0
6,358,2019-07-29,15,186,summer,0,2019.0
6,240,2019-07-29,15,129,summer,0,2019.0
6,82,2019-07-29,15,381,summer,0,2019.0
6,372,2019-07-29,15,435,summer,0,2019.0
6,277,2019-07-29,15,41,summer,0,2019.0
6,316,2019-07-31,15,24,summer,0,2019.0
6,153,2019-07-31,15,14,summer,0,2019.0
6,239,2019-07-31,15,83,summer,0,2019.0
6,98,2019-07-31,15,245,summer,0,2019.0
6,346,2019-07-31,15,130,summer,0,2019.0
6,71,2019-08-01,15,41,summer,0,2019.0
6,9,2019-08-01,15,186,summer,0,2019.0
6,86,2019-08-01,15,435,summer,0,2019.0
6,305,2019-08-01,15,240,summer,0,2019.0
6,381,2019-08-01,15,374,summer,0,2019.0
6,239,2019-08-02,15,129,summer,0,2019.0
6,372,2019-08-02,15,153,summer,0,2019.0
6,316,2019-08-02,15,358,summer,0,2019.0
6,346,2019-08-02,15,98,summer,0,2019.0
6,130,2019-08-02,15,245,summer,0,2019.0
6,240,2019-08-03,15,83,summer,0,2019.0
6,374,2019-08-03,15,41,summer,0,2019.0
6,186,2019-08-03,15,24,summer,0,2019.0
6,435,2019-08-03,15,14,summer,0,2019.0
6,381,2019-08-03,15,277,summer,0,2019.0
6,130,2019-08-04,15,71,summer,0,2019.0
6,374,2019-08-04,15,153,summer,0,2019.0
6,239,2019-08-04,15,305,summer,0,2019.0
6,98,2019-08-04,15,86,summer,0,2019.0
6,9,2019-08-04,15,316,summer,0,2019.0
7,82,2019-08-07,15,86,summer,0,2019.0
7,374,2019-08-07,15,14,summer,0,2019.0
7,358,2019-08-07,15,346,summer,0,2019.0
7,71,2019-08-07,15,9,summer,0,2019.0
7,41,2019-08-07,15,240,summer,0,2019.0
7,277,2019-08-08,15,305,summer,0,2019.0
7,381,2019-08-08,15,239,summer,0,2019.0
7,245,2019-08-08,15,372,summer,0,2019.0
7,153,2019-08-08,15,186,summer,0,2019.0
7,83,2019-08-08,15,24,summer,0,2019.0
7,82,2019-08-09,15,358,summer,0,2019.0
7,245,2019-08-09,15,71,summer,0,2019.0
7,83,2019-08-09,15,374,summer,0,2019.0
7,435,2019-08-09,15,41,summer,0,2019.0
7,305,2019-08-09,15,129,summer,0,2019.0
7,14,2019-08-10,15,24,summer,0,2019.0
7,316,2019-08-10,15,98,summer,0,2019.0
7,9,2019-08-10,15,129,summer,0,2019.0
7,186,2019-08-10,15,130,summer,0,2019.0
7,346,2019-08-10,15,86,summer,0,2019.0
7,372,2019-08-11,15,277,summer,0,2019.0
7,9,2019-08-11,15,346,summer,0,2019.0
7,153,2019-08-11,15,240,summer,0,2019.0
7,86,2019-08-11,15,358,summer,0,2019.0
7,24,2019-08-11,15,374,summer,0,2019.0
7,239,2019-08-11,15,41,summer,0,2019.0
8,381,2019-08-12,15,305,summer,0,2019.0
8,14,2019-08-12,15,130,summer,0,2019.0
8,435,2019-08-12,15,82,summer,0,2019.0
8,186,2019-08-12,15,245,summer,0,2019.0
8,71,2019-08-12,15,316,summer,0,2019.0
8,98,2019-08-14,15,71,summer,0,2019.0
8,240,2019-08-14,15,358,summer,0,2019.0
8,239,2019-08-14,15,9,summer,0,2019.0
8,86,2019-08-14,15,153,summer,0,2019.0
8,41,2019-08-14,15,83,summer,0,2019.0
8,129,2019-08-15,15,381,summer,0,2019.0
8,316,2019-08-15,15,245,summer,0,2019.0
8,277,2019-08-15,15,435,summer,0,2019.0
8,130,2019-08-15,15,372,summer,0,2019.0
8,346,2019-08-15,15,186,summer,0,2019.0
8,14,2019-08-16,15,98,summer,0,2019.0
8,153,2019-08-16,15,82,summer,0,2019.0
8,358,2019-08-16,15,239,summer,0,2019.0
8,9,2019-08-16,15,240,summer,0,2019.0
8,305,2019-08-16,15,41,summer,0,2019.0
8,71,2019-08-17,15,186,summer,0,2019.0
8,374,2019-08-17,15,435,summer,0,2019.0
8,83,2019-08-17,15,381,summer,0,2019.0
8,130,2019-08-17,15,86,summer,0,2019.0
8,346,2019-08-17,15,316,summer,0,2019.0
8,41,2019-08-18,15,129,summer,0,2019.0
8,24,2019-08-18,15,239,summer,0,2019.0
8,240,2019-08-18,15,245,summer,0,2019.0
8,277,2019-08-18,15,153,summer,0,2019.0
8,98,2019-08-18,15,372,summer,0,2019.0
9,14,2019-08-21,15,129,summer,0,2019.0
9,24,2019-08-21,15,277,summer,0,2019.0
9,186,2019-08-21,15,316,summer,0,2019.0
9,86,2019-08-21,15,305,summer,0,2019.0
9,372,2019-08-22,15,358,summer,0,2019.0
9,435,2019-08-22,15,239,summer,0,2019.0
9,83,2019-08-22,15,71,summer,0,2019.0
9,41,2019-08-22,15,130,summer,0,2019.0
9,245,2019-08-22,15,374,summer,0,2019.0
9,277,2019-08-23,15,14,summer,0,2019.0
9,129,2019-08-23,15,24,summer,0,2019.0
9,358,2019-08-23,15,305,summer,0,2019.0
9,98,2019-08-23,15,153,summer,0,2019.0
9,374,2019-08-24,15,9,summer,0,2019.0
9,82,2019-08-24,15,245,summer,0,2019.0
9,277,2019-08-24,15,346,summer,0,2019.0
9,186,2019-08-24,15,381,summer,0,2019.0
9,83,2019-08-24,15,372,summer,0,2019.0
9,239,2019-08-24,15,240,summer,0,2019.0
9,358,2019-08-25,15,71,summer,0,2019.0
9,305,2019-08-25,15,14,summer,0,2019.0
9,86,2019-08-25,15,9,summer,0,2019.0
9,346,2019-08-25,15,129,summer,0,2019.0
9,435,2019-08-25,15,316,summer,0,2019.0
10,245,2019-08-26,15,239,summer,0,2019.0
10,82,2019-08-26,15,130,summer,0,2019.0
10,240,2019-08-26,15,24,summer,0,2019.0
10,153,2019-08-26,15,83,summer,0,2019.0
10,98,2019-08-26,15,374,summer,0,2019.0
10,41,2019-08-28,15,24,summer,0,2019.0
10,381,2019-08-28,15,9,summer,0,2019.0
10,186,2019-08-28,15,372,summer,0,2019.0
10,14,2019-08-28,15,316,summer,0,2019.0
10,435,2019-08-28,15,129,summer,0,2019.0
10,239,2019-08-29,15,346,summer,0,2019.0
10,130,2019-08-29,15,374,summer,0,2019.0
10,153,2019-08-29,15,305,summer,0,2019.0
10,240,2019-08-29,15,71,summer,0,2019.0
10,98,2019-08-29,15,277,summer,0,2019.0
10,83,2019-08-30,15,435,summer,0,2019.0
10,358,2019-08-30,15,41,summer,0,2019.0
10,14,2019-08-30,15,186,summer,0,2019.0
10,24,2019-08-30,15,381,summer,0,2019.0
10,316,2019-08-30,15,86,summer,0,2019.0
10,71,2019-08-31,15,239,summer,0,2019.0
10,82,2019-08-31,15,98,summer,0,2019.0
10,130,2019-08-31,15,277,summer,0,2019.0
10,153,2019-08-31,15,129,summer,0,2019.0
10,346,2019-08-31,15,240,summer,0,2019.0
10,435,2019-09-01,15,305,summer,0,2019.0
10,381,2019-09-01,15,358,summer,0,2019.0
10,186,2019-09-01,15,86,summer,0,2019.0
10,9,2019-09-01,15,41,summer,0,2019.0
10,316,2019-09-01,15,372,summer,0,2019.0
11,14,2019-09-04,15,82,summer,0,2019.0
11,129,2019-09-04,15,372,summer,0,2019.0
11,24,2019-09-04,15,358,summer,0,2019.0
11,245,2019-09-04,15,305,summer,0,2019.0
11,130,2019-09-04,15,435,summer,0,2019.0
11,83,2019-09-05,15,86,summer,0,2019.0
11,374,2019-09-05,15,346,summer,0,2019.0
11,98,2019-09-05,15,381,summer,0,2019.0
11,71,2019-09-05,15,305,summer,0,2019.0
11,153,2019-09-05,15,41,summer,0,2019.0
11,277,2019-09-05,15,9,summer,0,2019.0
11,82,2019-09-06,15,24,summer,0,2019.0
11,316,2019-09-06,15,130,summer,0,2019.0
11,129,2019-09-06,15,71,summer,0,2019.0
11,186,2019-09-06,15,240,summer,0,2019.0
11,358,2019-09-06,15,14,summer,0,2019.0
11,372,2019-09-07,15,9,summer,0,2019.0
11,346,2019-09-07,15,83,summer,0,2019.0
11,24,2019-09-07,15,86,summer,0,2019.0
11,98,2019-09-07,15,435,summer,0,2019.0
11,71,2019-09-08,15,277,summer,0,2019.0
11,129,2019-09-08,15,245,summer,0,2019.0
11,82,2019-09-08,15,372,summer,0,2019.0
11,239,2019-09-08,15,316,summer,0,2019.0
11,240,2019-09-08,15,381,summer,0,2019.0
11,358,2019-09-08,15,374,summer,0,2019.0
1,381,2020-04-14,15,374,spring,0,2020.0
1,83,2020-04-14,15,9,spring,0,2020.0
1,358,2020-04-14,15,75,spring,0,2020.0
1,240,2020-04-14,15,277,spring,0,2020.0
1,316,2020-04-15,15,219,spring,0,2020.0
1,98,2020-04-15,15,129,spring,0,2020.0
1,435,2020-04-15,15,41,spring,0,2020.0
1,86,2020-04-15,15,48,spring,0,2020.0
1,82,2020-04-16,15,239,spring,0,2020.0
1,24,2020-04-16,15,346,spring,0,2020.0
1,274,2020-04-16,15,71,spring,0,2020.0
1,245,2020-04-16,15,305,spring,0,2020.0
2,48,2020-04-17,15,83,spring,0,2020.0
2,41,2020-04-17,15,358,spring,0,2020.0
2,277,2020-04-17,15,316,spring,0,2020.0
2,9,2020-04-17,15,75,spring,0,2020.0
2,130,2020-04-18,15,245,spring,0,2020.0
2,219,2020-04-18,15,274,spring,0,2020.0
2,129,2020-04-18,15,24,spring,0,2020.0
2,374,2020-04-18,15,82,spring,0,2020.0
2,71,2020-04-19,15,240,spring,0,2020.0
2,239,2020-04-19,15,381,spring,0,2020.0
2,346,2020-04-19,15,98,spring,0,2020.0
2,305,2020-04-19,15,435,spring,0,2020.0
3,75,2020-04-21,15,381,spring,0,2020.0
3,130,2020-04-21,15,277,spring,0,2020.0
3,83,2020-04-21,15,24,spring,0,2020.0
3,358,2020-04-21,15,129,spring,0,2020.0
3,305,2020-04-22,15,71,spring,0,2020.0
3,219,2020-04-22,15,41,spring,0,2020.0
3,86,2020-04-22,15,374,spring,0,2020.0
3,98,2020-04-22,15,316,spring,0,2020.0
3,346,2020-04-23,15,9,spring,0,2020.0
3,82,2020-04-23,15,48,spring,0,2020.0
3,240,2020-04-23,15,239,spring,0,2020.0
3,245,2020-04-23,15,274,spring,0,2020.0
4,41,2020-04-24,15,305,spring,0,2020.0
4,316,2020-04-24,15,381,spring,0,2020.0
4,277,2020-04-24,15,129,spring,0,2020.0
4,75,2020-04-24,15,71,spring,0,2020.0
4,274,2020-04-25,15,358,spring,0,2020.0
4,346,2020-04-25,15,239,spring,0,2020.0
4,245,2020-04-25,15,83,spring,0,2020.0
4,9,2020-04-25,15,435,spring,0,2020.0
4,82,2020-04-26,15,130,spring,0,2020.0
4,240,2020-04-26,15,86,spring,0,2020.0
4,48,2020-04-26,15,219,spring,0,2020.0
4,24,2020-04-26,15,374,spring,0,2020.0
5,435,2020-04-28,15,240,spring,0,2020.0
5,48,2020-04-28,15,245,spring,0,2020.0
