league_id,year,season,date,home_team_id,away_team_id,tiebreaker,match_round,match_id,team_1,team_2,league_name,patch
13,2019,spring,2019-03-17,366,205,0,4,2817,Gambit,Team Just,LCL,9.05
13,2019,spring,2019-03-17,370,347,0,4,2818,M19,Vaevictis eSports,LCL,9.05
13,2019,spring,2019-03-17,198,366,0,4,2819,Vega Squadron,Gambit,LCL,9.05
13,2019,spring,2019-03-17,190,370,0,4,2820,Dragon Army,M19,LCL,9.05
13,2019,spring,2019-03-17,307,198,0,4,2821,Elements Pro Gaming,Vega Squadron,LCL,9.05
13,2019,spring,2019-03-18,347,366,0,4,2822,Vaevictis eSports,Gambit,LCL,9.05
13,2019,spring,2019-03-18,252,370,0,4,2823,RoX,M19,LCL,9.05
13,2019,spring,2019-03-18,347,307,0,4,2824,Vaevictis eSports,Elements Pro Gaming,LCL,9.05
13,2019,spring,2019-03-18,205,252,0,4,2825,Team Just,RoX,LCL,9.05
13,2019,spring,2019-03-23,370,307,0,5,2826,M19,Elements Pro Gaming,LCL,9.05
13,2019,spring,2019-03-23,347,252,0,5,2827,Vaevictis eSports,RoX,LCL,9.05
13,2019,spring,2019-03-24,190,366,0,5,2828,Dragon Army,Gambit,LCL,9.05
13,2019,spring,2019-03-24,205,198,0,5,2829,Team Just,Vega Squadron,LCL,9.05
13,2019,spring,2019-03-24,366,252,0,5,2830,Gambit,RoX,LCL,9.05
13,2019,spring,2019-03-24,370,198,0,5,2831,M19,Vega Squadron,LCL,9.05
13,2019,spring,2019-03-25,307,190,0,5,2832,Elements Pro Gaming,Dragon Army,LCL,9.05
13,2019,spring,2019-03-25,205,347,0,5,2833,Team Just,Vaevictis eSports,LCL,9.05
13,2019,spring,2019-03-25,307,366,1,Tiebreakers,2834,Elements Pro Gaming,Gambit,LCL,9.05
13,2019,summer,2019-07-20,307,198,0,1,2835,Elements Pro Gaming,Vega Squadron,LCL,9.13
13,2019,summer,2019-07-21,252,370,0,1,2836,RoX,M19,LCL,9.13
13,2019,summer,2019-07-21,206,347,0,1,2837,UOL.CIS,Vaevictis eSports,LCL,9.13
13,2019,summer,2019-07-21,190,252,0,1,2838,Dragon Army,RoX,LCL,9.13
13,2019,summer,2019-07-21,366,370,0,1,2839,Gambit,M19,LCL,9.13
13,2019,summer,2019-07-21,206,190,0,1,2840,UOL.CIS,Dragon Army,LCL,9.13
13,2019,summer,2019-07-21,252,366,0,1,2841,RoX,Gambit,LCL,9.13
13,2019,summer,2019-07-21,347,190,0,1,2842,Vaevictis eSports,Dragon Army,LCL,9.13
13,2019,summer,2019-07-22,366,307,0,1,2843,Gambit,Elements Pro Gaming,LCL,9.13
13,2019,summer,2019-07-22,347,198,0,1,2844,Vaevictis eSports,Vega Squadron,LCL,9.13
13,2019,summer,2019-07-22,370,307,0,1,2845,M19,Elements Pro Gaming,LCL,9.13
13,2019,summer,2019-07-22,198,206,0,1,2846,Vega Squadron,UOL.CIS,LCL,9.13
13,2019,summer,2019-07-27,366,347,0,2,2847,Gambit,Vaevictis eSports,LCL,9.14
13,2019,summer,2019-07-27,252,307,0,2,2848,RoX,Elements Pro Gaming,LCL,9.14
13,2019,summer,2019-07-28,347,370,0,2,2849,Vaevictis eSports,M19,LCL,9.14
13,2019,summer,2019-07-28,198,252,0,2,2850,Vega Squadron,RoX,LCL,9.14
13,2019,summer,2019-07-28,370,206,0,2,2851,M19,UOL.CIS,LCL,9.14
13,2019,summer,2019-07-28,198,190,0,2,2852,Vega Squadron,Dragon Army,LCL,9.14
13,2019,summer,2019-07-28,206,252,0,2,2853,UOL.CIS,RoX,LCL,9.14
13,2019,summer,2019-07-28,307,347,0,2,2854,Elements Pro Gaming,Vaevictis eSports,LCL,9.14
13,2019,summer,2019-07-29,366,206,0,2,2855,Gambit,UOL.CIS,LCL,9.14
13,2019,summer,2019-07-29,307,190,0,2,2856,Elements Pro Gaming,Dragon Army,LCL,9.14
13,2019,summer,2019-07-29,198,366,0,2,2857,Vega Squadron,Gambit,LCL,9.14
13,2019,summer,2019-07-29,190,370,0,2,2858,Dragon Army,M19,LCL,9.14
13,2019,summer,2019-08-10,190,366,0,3,2859,Dragon Army,Gambit,LCL,9.15
13,2019,summer,2019-08-10,347,252,0,3,2860,Vaevictis eSports,RoX,LCL,9.15
13,2019,summer,2019-08-11,307,366,0,3,2861,Elements Pro Gaming,Gambit,LCL,9.15
13,2019,summer,2019-08-11,370,252,0,3,2862,M19,RoX,LCL,9.15
13,2019,summer,2019-08-11,206,307,0,3,2863,UOL.CIS,Elements Pro Gaming,LCL,9.15
13,2019,summer,2019-08-11,370,198,0,3,2864,M19,Vega Squadron,LCL,9.15
13,2019,summer,2019-08-11,190,347,0,3,2865,Dragon Army,Vaevictis eSports,LCL,9.15
13,2019,summer,2019-08-11,366,252,0,3,2866,Gambit,RoX,LCL,9.15
13,2019,summer,2019-08-12,198,347,0,3,2867,Vega Squadron,Vaevictis eSports,LCL,9.15
13,2019,summer,2019-08-12,190,206,0,3,2868,Dragon Army,UOL.CIS,LCL,9.15
13,2019,summer,2019-08-12,307,370,0,3,2869,Elements Pro Gaming,M19,LCL,9.15
13,2019,summer,2019-08-12,206,198,0,3,2870,UOL.CIS,Vega Squadron,LCL,9.15
13,2019,summer,2019-08-17,252,198,0,4,2871,RoX,Vega Squadron,LCL,9.15
13,2019,summer,2019-08-17,206,366,0,4,2872,UOL.CIS,Gambit,LCL,9.15
13,2019,summer,2019-08-18,190,198,0,4,2873,Dragon Army,Vega Squadron,LCL,9.15
13,2019,summer,2019-08-18,307,252,0,4,2874,Elements Pro Gaming,RoX,LCL,9.15
13,2019,summer,2019-08-18,370,347,0,4,2875,M19,Vaevictis eSports,LCL,9.15
13,2019,summer,2019-08-18,190,307,0,4,2876,Dragon Army,Elements Pro Gaming,LCL,9.15
13,2019,summer,2019-08-18,198,370,0,4,2877,Vega Squadron,M19,LCL,9.15
13,2019,summer,2019-08-18,366,190,0,4,2878,Gambit,Dragon Army,LCL,9.15
13,2019,summer,2019-08-19,347,307,0,4,2879,Vaevictis eSports,Elements Pro Gaming,LCL,9.15
13,2019,summer,2019-08-19,206,370,0,4,2880,UOL.CIS,M19,LCL,9.15
13,2019,summer,2019-08-19,347,366,0,4,2881,Vaevictis eSports,Gambit,LCL,9.15
13,2019,summer,2019-08-19,252,206,0,4,2882,RoX,UOL.CIS,LCL,9.15
13,2019,summer,2019-08-24,370,366,0,5,2883,M19,Gambit,LCL,9.16
13,2019,summer,2019-08-24,347,206,0,5,2884,Vaevictis eSports,UOL.CIS,LCL,9.16
13,2019,summer,2019-08-25,198,307,0,5,2885,Vega Squadron,Elements Pro Gaming,LCL,9.16
13,2019,summer,2019-08-25,252,190,0,5,2886,RoX,Dragon Army,LCL,9.16
13,2019,summer,2019-08-25,307,206,0,5,2887,Elements Pro Gaming,UOL.CIS,LCL,9.16
13,2019,summer,2019-08-25,370,190,0,5,2888,M19,Dragon Army,LCL,9.16
13,2019,summer,2019-08-26,366,198,0,5,2889,Gambit,Vega Squadron,LCL,9.16
13,2019,summer,2019-08-26,252,347,0,5,2890,RoX,Vaevictis eSports,LCL,9.16
13,2019,summer,2019-08-26,366,206,1,Tiebreakers,2891,Gambit,UOL.CIS,LCL,9.16
13,2020,spring,2020-02-22,206,198,0,1,2892,UOL.CIS,Vega Squadron,LCL,10.03
13,2020,spring,2020-02-22,190,366,0,1,2893,Dragon Army,Gambit,LCL,10.03
13,2020,spring,2020-02-23,307,123,0,1,2894,Elements Pro Gaming,CrowCrowd,LCL,10.03
13,2020,spring,2020-02-23,252,370,0,1,2895,RoX,M19,LCL,10.03
13,2020,spring,2020-02-23,190,252,0,1,2896,Dragon Army,RoX,LCL,10.03
13,2020,spring,2020-02-23,123,198,0,1,2897,CrowCrowd,Vega Squadron,LCL,10.03
13,2020,spring,2020-02-24,366,370,0,1,2898,Gambit,M19,LCL,10.03
13,2020,spring,2020-02-24,307,206,0,1,2899,Elements Pro Gaming,UOL.CIS,LCL,10.03
13,2020,spring,2020-02-29,307,252,0,2,2900,Elements Pro Gaming,RoX,LCL,10.04
13,2020,spring,2020-02-29,123,190,0,2,2901,CrowCrowd,Dragon Army,LCL,10.04
13,2020,spring,2020-03-01,370,198,0,2,2902,M19,Vega Squadron,LCL,10.04
13,2020,spring,2020-03-01,366,206,0,2,2903,Gambit,UOL.CIS,LCL,10.04
13,2020,spring,2020-03-01,307,190,0,2,2904,Elements Pro Gaming,Dragon Army,LCL,10.04
13,2020,spring,2020-03-01,123,252,0,2,2905,CrowCrowd,RoX,LCL,10.04
13,2020,spring,2020-03-02,198,366,0,2,2906,Vega Squadron,Gambit,LCL,10.04
13,2020,spring,2020-03-02,370,206,0,2,2907,M19,UOL.CIS,LCL,10.04
13,2020,spring,2020-03-07,123,370,0,3,2908,CrowCrowd,M19,LCL,10.04
13,2020,spring,2020-03-07,198,307,0,3,2909,Vega Squadron,Elements Pro Gaming,LCL,10.04
13,2020,spring,2020-03-08,206,190,0,3,2910,UOL.CIS,Dragon Army,LCL,10.04
13,2020,spring,2020-03-08,252,366,0,3,2911,RoX,Gambit,LCL,10.04
13,2020,spring,2020-03-08,366,307,0,3,2912,Gambit,Elements Pro Gaming,LCL,10.04
13,2020,spring,2020-03-08,206,123,0,3,2913,UOL.CIS,CrowCrowd,LCL,10.04
13,2020,spring,2020-03-09,190,370,0,3,2914,Dragon Army,M19,LCL,10.04
13,2020,spring,2020-03-09,198,252,0,3,2915,Vega Squadron,RoX,LCL,10.04
13,2020,spring,2020-03-14,198,190,0,4,2916,Vega Squadron,Dragon Army,LCL,10.05
13,2020,spring,2020-03-14,366,123,0,4,2917,Gambit,CrowCrowd,LCL,10.05
13,2020,spring,2020-03-15,370,307,0,4,2918,M19,Elements Pro Gaming,LCL,10.05
13,2020,spring,2020-03-15,252,206,0,4,2919,RoX,UOL.CIS,LCL,10.05
13,2020,spring,2020-03-15,198,206,0,4,2920,Vega Squadron,UOL.CIS,LCL,10.05
13,2020,spring,2020-03-15,366,190,0,4,2921,Gambit,Dragon Army,LCL,10.05
13,2020,spring,2020-03-16,123,307,0,4,2922,CrowCrowd,Elements Pro Gaming,LCL,10.05
13,2020,spring,2020-03-16,370,252,0,4,2923,M19,RoX,LCL,10.05
13,2020,spring,2020-03-21,252,190,0,5,2924,RoX,Dragon Army,LCL,10.05
13,2020,spring,2020-03-21,198,123,0,5,2925,Vega Squadron,CrowCrowd,LCL,10.05
13,2020,spring,2020-03-22,370,366,0,5,2926,M19,Gambit,LCL,10.05
13,2020,spring,2020-03-22,206,307,0,5,2927,UOL.CIS,Elements Pro Gaming,LCL,10.05
13,2020,spring,2020-03-22,252,307,0,5,2928,RoX,Elements Pro Gaming,LCL,10.05
13,2020,spring,2020-03-22,190,123,0,5,2929,Dragon Army,CrowCrowd,LCL,10.05
13,2020,spring,2020-03-23,198,370,0,5,2930,Vega Squadron,M19,LCL,10.05
13,2020,spring,2020-03-23,206,366,0,5,2931,UOL.CIS,Gambit,LCL,10.05
13,2020,spring,2020-04-04,190,307,0,6,2932,Dragon Army,Elements Pro Gaming,LCL,10.06
13,2020,spring,2020-04-04,252,123,0,6,2933,RoX,CrowCrowd,LCL,10.06
13,2020,spring,2020-04-05,366,198,0,6,2934,Gambit,Vega Squadron,LCL,10.06
13,2020,spring,2020-04-05,206,370,0,6,2935,UOL.CIS,M19,LCL,10.06
13,2020,spring,2020-04-05,370,123,0,6,2936,M19,CrowCrowd,LCL,10.06
13,2020,spring,2020-04-05,307,198,0,6,2937,Elements Pro Gaming,Vega Squadron,LCL,10.06
13,2020,spring,2020-04-06,190,206,0,6,2938,Dragon Army,UOL.CIS,LCL,10.06
13,2020,spring,2020-04-06,366,252,0,6,2939,Gambit,RoX,LCL,10.06
13,2020,spring,2020-04-11,307,366,0,7,2940,Elements Pro Gaming,Gambit,LCL,10.07
13,2020,spring,2020-04-11,123,206,0,7,2941,CrowCrowd,UOL.CIS,LCL,10.07
13,2020,spring,2020-04-12,370,190,0,7,2942,M19,Dragon Army,LCL,10.07
13,2020,spring,2020-04-12,252,198,0,7,2943,RoX,Vega Squadron,LCL,10.07
13,2020,spring,2020-04-12,190,198,0,7,2944,Dragon Army,Vega Squadron,LCL,10.07
13,2020,spring,2020-04-12,123,366,0,7,2945,CrowCrowd,Gambit,LCL,10.07
13,2020,spring,2020-04-13,307,370,0,7,2946,Elements Pro Gaming,M19,LCL,10.07
13,2020,spring,2020-04-13,206,252,0,7,2947,UOL.CIS,RoX,LCL,10.07
13,2020,spring,2020-04-13,370,190,1,Tiebreakers,2948,M19,Dragon Army,LCL,10.07
13,2020,spring,2020-04-13,206,252,1,Tiebreakers,2949,UOL.CIS,RoX,LCL,10.07
13,2020,summer,2020-06-20,252,206,0,1,2950,RoX,UOL.CIS,LCL,10.12
13,2020,summer,2020-06-20,198,283,0,1,2951,Vega Squadron,One Breath Gaming,LCL,10.12
13,2020,summer,2020-06-21,366,123,0,1,2952,Gambit,CrowCrowd,LCL,10.12
13,2020,summer,2020-06-21,307,190,0,1,2953,Elements Pro Gaming,Dragon Army,LCL,10.12
13,2020,summer,2020-06-21,123,206,0,1,2954,CrowCrowd,UOL.CIS,LCL,10.12
13,2020,summer,2020-06-21,198,307,0,1,2955,Vega Squadron,Elements Pro Gaming,LCL,10.12
13,2020,summer,2020-06-22,283,190,0,1,2956,One Breath Gaming,Dragon Army,LCL,10.12
13,2020,summer,2020-06-22,366,252,0,1,2957,Gambit,RoX,LCL,10.12
13,2020,summer,2020-06-27,366,307,0,2,2958,Gambit,Elements Pro Gaming,LCL,10.12
13,2020,summer,2020-06-27,123,198,0,2,2959,CrowCrowd,Vega Squadron,LCL,10.12
13,2020,summer,2020-06-28,190,206,0,2,2960,Dragon Army,UOL.CIS,LCL,10.12
13,2020,summer,2020-06-28,283,252,0,2,2961,One Breath Gaming,RoX,LCL,10.12
13,2020,summer,2020-06-28,123,307,0,2,2962,CrowCrowd,Elements Pro Gaming,LCL,10.12
13,2020,summer,2020-06-28,366,198,0,2,2963,Gambit,Vega Squadron,LCL,10.12
13,2020,summer,2020-06-29,206,283,0,2,2964,UOL.CIS,One Breath Gaming,LCL,10.12
13,2020,summer,2020-06-29,190,252,0,2,2965,Dragon Army,RoX,LCL,10.12
13,2020,summer,2020-07-04,123,190,0,3,2966,CrowCrowd,Dragon Army,LCL,10.13
13,2020,summer,2020-07-04,307,283,0,3,2967,Elements Pro Gaming,One Breath Gaming,LCL,10.13
13,2020,summer,2020-07-05,206,366,0,3,2968,UOL.CIS,Gambit,LCL,10.13
13,2020,summer,2020-07-05,252,198,0,3,2969,RoX,Vega Squadron,LCL,10.13
13,2020,summer,2020-07-05,283,366,0,3,2970,One Breath Gaming,Gambit,LCL,10.13
13,2020,summer,2020-07-05,252,123,0,3,2971,RoX,CrowCrowd,LCL,10.13
13,2020,summer,2020-07-06,206,307,0,3,2972,UOL.CIS,Elements Pro Gaming,LCL,10.13
13,2020,summer,2020-07-06,198,190,0,3,2973,Vega Squadron,Dragon Army,LCL,10.13
13,2020,summer,2020-07-11,190,366,0,4,2974,Dragon Army,Gambit,LCL,10.13
13,2020,summer,2020-07-11,283,123,0,4,2975,One Breath Gaming,CrowCrowd,LCL,10.13
13,2020,summer,2020-07-12,307,252,0,4,2976,Elements Pro Gaming,RoX,LCL,10.13
13,2020,summer,2020-07-12,206,198,0,4,2977,UOL.CIS,Vega Squadron,LCL,10.13
13,2020,summer,2020-07-12,123,366,0,4,2978,CrowCrowd,Gambit,LCL,10.13
13,2020,summer,2020-07-12,190,307,0,4,2979,Dragon Army,Elements Pro Gaming,LCL,10.13
13,2020,summer,2020-07-13,206,252,0,4,2980,UOL.CIS,RoX,LCL,10.13
13,2020,summer,2020-07-13,283,198,0,4,2981,One Breath Gaming,Vega Squadron,LCL,10.13
13,2020,summer,2020-07-25,206,123,0,5,2982,UOL.CIS,CrowCrowd,LCL,10.14
13,2020,summer,2020-07-25,190,283,0,5,2983,Dragon Army,One Breath Gaming,LCL,10.14
13,2020,summer,2020-07-26,307,198,0,5,2984,Elements Pro Gaming,Vega Squadron,LCL,10.14
13,2020,summer,2020-07-26,252,366,0,5,2985,RoX,Gambit,LCL,10.14
13,2020,summer,2020-07-26,198,123,0,5,2986,Vega Squadron,CrowCrowd,LCL,10.14
13,2020,summer,2020-07-26,307,366,0,5,2987,Elements Pro Gaming,Gambit,LCL,10.14
13,2020,summer,2020-07-27,252,283,0,5,2988,RoX,One Breath Gaming,LCL,10.14
13,2020,summer,2020-07-27,206,190,0,5,2989,UOL.CIS,Dragon Army,LCL,10.14
13,2020,summer,2020-08-08,123,252,0,7,2998,CrowCrowd,RoX,LCL,10.15
13,2020,summer,2020-08-08,366,283,0,7,2999,Gambit,One Breath Gaming,LCL,10.15
13,2020,summer,2020-08-09,190,198,0,7,3000,Dragon Army,Vega Squadron,LCL,10.15
13,2020,summer,2020-08-09,307,206,0,7,3001,Elements Pro Gaming,UOL.CIS,LCL,10.15
13,2020,summer,2020-08-09,123,283,0,7,3002,CrowCrowd,One Breath Gaming,LCL,10.15
13,2020,summer,2020-08-09,198,206,0,7,3003,Vega Squadron,UOL.CIS,LCL,10.15
13,2020,summer,2020-08-10,366,190,0,7,3004,Gambit,Dragon Army,LCL,10.15
13,2020,summer,2020-08-10,252,307,0,7,3005,RoX,Elements Pro Gaming,LCL,10.15
13,2020,summer,2020-08-10,198,307,1,Tiebreakers,3006,Vega Squadron,Elements Pro Gaming,LCL,10.15
4,2017,spring,2017-01-21,97,176,0,1,3007,TSM,Cloud9,LCS,7.01
4,2017,spring,2017-01-21,113,415,0,1,3008,Echo Fox,Phoenix1,LCS,7.01
4,2017,spring,2017-01-22,202,377,0,1,3009,CLG,TL,LCS,7.01
4,2017,spring,2017-01-22,232,247,0,1,3010,Team EnVyUs,FlyQuest,LCS,7.01
4,2017,spring,2017-01-22,113,3,0,1,3011,Echo Fox,Immortals,LCS,7.01
4,2017,spring,2017-01-22,322,415,0,1,3012,Dignitas,Phoenix1,LCS,7.01
4,2017,spring,2017-01-23,97,3,0,1,3013,TSM,Immortals,LCS,7.01
4,2017,spring,2017-01-23,232,202,0,1,3014,Team EnVyUs,CLG,LCS,7.01
4,2017,spring,2017-01-23,322,176,0,1,3015,Dignitas,Cloud9,LCS,7.01
4,2017,spring,2017-01-23,377,247,0,1,3016,TL,FlyQuest,LCS,7.01
4,2017,spring,2017-01-28,247,202,0,2,3017,FlyQuest,CLG,LCS,7.01
4,2017,spring,2017-01-28,97,322,0,2,3018,TSM,Dignitas,LCS,7.01
4,2017,spring,2017-01-29,3,176,0,2,3019,Immortals,Cloud9,LCS,7.01
4,2017,spring,2017-01-29,415,232,0,2,3020,Phoenix1,Team EnVyUs,LCS,7.01
4,2017,spring,2017-01-29,97,377,0,2,3021,TSM,TL,LCS,7.01
4,2017,spring,2017-01-29,322,113,0,2,3022,Dignitas,Echo Fox,LCS,7.01
4,2017,spring,2017-01-30,415,377,0,2,3023,Phoenix1,TL,LCS,7.01
4,2017,spring,2017-01-30,113,247,0,2,3024,Echo Fox,FlyQuest,LCS,7.01
4,2017,spring,2017-01-30,232,3,0,2,3025,Team EnVyUs,Immortals,LCS,7.01
4,2017,spring,2017-01-30,176,202,0,2,3026,Cloud9,CLG,LCS,7.01
4,2017,spring,2017-02-04,3,415,0,3,3027,Immortals,Phoenix1,LCS,7.02
4,2017,spring,2017-02-04,232,377,0,3,3028,Team EnVyUs,TL,LCS,7.02
4,2017,spring,2017-02-05,202,97,0,3,3029,CLG,TSM,LCS,7.02
4,2017,spring,2017-02-05,247,322,0,3,3030,FlyQuest,Dignitas,LCS,7.02
4,2017,spring,2017-02-05,377,113,0,3,3031,TL,Echo Fox,LCS,7.02
4,2017,spring,2017-02-05,176,232,0,3,3032,Cloud9,Team EnVyUs,LCS,7.02
4,2017,spring,2017-02-06,415,97,0,3,3033,Phoenix1,TSM,LCS,7.02
4,2017,spring,2017-02-06,322,202,0,3,3034,Dignitas,CLG,LCS,7.02
4,2017,spring,2017-02-06,3,247,0,3,3035,Immortals,FlyQuest,LCS,7.02
4,2017,spring,2017-02-06,176,113,0,3,3036,Cloud9,Echo Fox,LCS,7.02
4,2017,spring,2017-02-11,176,377,0,4,3037,Cloud9,TL,LCS,7.02
4,2017,spring,2017-02-11,3,322,0,4,3038,Immortals,Dignitas,LCS,7.02
4,2017,spring,2017-02-12,202,113,0,4,3039,CLG,Echo Fox,LCS,7.02
4,2017,spring,2017-02-12,415,247,0,4,3040,Phoenix1,FlyQuest,LCS,7.02
4,2017,spring,2017-02-12,97,232,0,4,3041,TSM,Team EnVyUs,LCS,7.02
4,2017,spring,2017-02-12,377,3,0,4,3042,TL,Immortals,LCS,7.02
4,2017,spring,2017-02-13,202,415,0,4,3043,CLG,Phoenix1,LCS,7.02
4,2017,spring,2017-02-13,113,97,0,4,3044,Echo Fox,TSM,LCS,7.02
4,2017,spring,2017-02-13,247,176,0,4,3045,FlyQuest,Cloud9,LCS,7.02
4,2017,spring,2017-02-13,322,232,0,4,3046,Dignitas,Team EnVyUs,LCS,7.02
4,2017,spring,2017-02-18,322,247,0,5,3047,Dignitas,FlyQuest,LCS,7.03
4,2017,spring,2017-02-18,232,415,0,5,3048,Team EnVyUs,Phoenix1,LCS,7.03
4,2017,spring,2017-02-19,202,3,0,5,3049,CLG,Immortals,LCS,7.03
4,2017,spring,2017-02-19,377,322,0,5,3050,TL,Dignitas,LCS,7.03
4,2017,spring,2017-02-19,176,97,0,5,3051,Cloud9,TSM,LCS,7.03
4,2017,spring,2017-02-19,232,113,0,5,3052,Team EnVyUs,Echo Fox,LCS,7.03
4,2017,spring,2017-02-20,247,97,0,5,3053,FlyQuest,TSM,LCS,7.03
4,2017,spring,2017-02-20,3,113,0,5,3054,Immortals,Echo Fox,LCS,7.03
4,2017,spring,2017-02-20,415,176,0,5,3055,Phoenix1,Cloud9,LCS,7.03
4,2017,spring,2017-02-20,377,202,0,5,3056,TL,CLG,LCS,7.03
4,2017,spring,2017-03-04,3,377,0,6,3057,Immortals,TL,LCS,7.04
4,2017,spring,2017-03-04,415,202,0,6,3058,Phoenix1,CLG,LCS,7.04
4,2017,spring,2017-03-05,113,176,0,6,3059,Echo Fox,Cloud9,LCS,7.04
4,2017,spring,2017-03-05,247,232,0,6,3060,FlyQuest,Team EnVyUs,LCS,7.04
4,2017,spring,2017-03-05,97,202,0,6,3061,TSM,CLG,LCS,7.04
4,2017,spring,2017-03-05,415,322,0,6,3062,Phoenix1,Dignitas,LCS,7.04
4,2017,spring,2017-03-06,322,97,0,6,3063,Dignitas,TSM,LCS,7.04
4,2017,spring,2017-03-06,113,377,0,6,3064,Echo Fox,TL,LCS,7.04
4,2017,spring,2017-03-06,176,247,0,6,3065,Cloud9,FlyQuest,LCS,7.04
4,2017,spring,2017-03-06,3,232,0,6,3066,Immortals,Team EnVyUs,LCS,7.04
4,2017,spring,2017-03-11,377,176,0,7,3067,TL,Cloud9,LCS,7.04
4,2017,spring,2017-03-11,247,415,0,7,3068,FlyQuest,Phoenix1,LCS,7.04
4,2017,spring,2017-03-12,202,322,0,7,3069,CLG,Dignitas,LCS,7.04
4,2017,spring,2017-03-12,232,97,0,7,3070,Team EnVyUs,TSM,LCS,7.04
4,2017,spring,2017-03-12,247,3,0,7,3071,FlyQuest,Immortals,LCS,7.04
4,2017,spring,2017-03-12,415,113,0,7,3072,Phoenix1,Echo Fox,LCS,7.04
4,2017,spring,2017-03-13,202,176,0,7,3073,CLG,Cloud9,LCS,7.04
4,2017,spring,2017-03-13,113,322,0,7,3074,Echo Fox,Dignitas,LCS,7.04
4,2017,spring,2017-03-13,3,97,0,7,3075,Immortals,TSM,LCS,7.04
4,2017,spring,2017-03-13,377,232,0,7,3076,TL,Team EnVyUs,LCS,7.04
4,2017,spring,2017-03-18,322,377,0,8,3077,Dignitas,TL,LCS,7.05
4,2017,spring,2017-03-18,113,202,0,8,3078,Echo Fox,CLG,LCS,7.05
4,2017,spring,2017-03-19,176,3,0,8,3079,Cloud9,Immortals,LCS,7.05
4,2017,spring,2017-03-19,232,322,0,8,3080,Team EnVyUs,Dignitas,LCS,7.05
4,2017,spring,2017-03-19,97,247,0,8,3081,TSM,FlyQuest,LCS,7.05
4,2017,spring,2017-03-19,377,415,0,8,3082,TL,Phoenix1,LCS,7.05
4,2017,spring,2017-03-20,97,113,0,8,3083,TSM,Echo Fox,LCS,7.05
4,2017,spring,2017-03-20,415,3,0,8,3084,Phoenix1,Immortals,LCS,7.05
4,2017,spring,2017-03-20,202,247,0,8,3085,CLG,FlyQuest,LCS,7.05
4,2017,spring,2017-03-20,232,176,0,8,3086,Team EnVyUs,Cloud9,LCS,7.05
4,2017,spring,2017-03-25,176,322,0,9,3087,Cloud9,Dignitas,LCS,7.05
4,2017,spring,2017-03-25,247,113,0,9,3088,FlyQuest,Echo Fox,LCS,7.05
4,2017,spring,2017-03-26,3,202,0,9,3089,Immortals,CLG,LCS,7.05
4,2017,spring,2017-03-26,377,97,0,9,3090,TL,TSM,LCS,7.05
4,2017,spring,2017-03-26,176,415,0,9,3091,Cloud9,Phoenix1,LCS,7.05
4,2017,spring,2017-03-26,113,232,0,9,3092,Echo Fox,Team EnVyUs,LCS,7.05
4,2017,spring,2017-03-27,97,415,0,9,3093,TSM,Phoenix1,LCS,7.05
4,2017,spring,2017-03-27,322,3,0,9,3094,Dignitas,Immortals,LCS,7.05
4,2017,spring,2017-03-27,247,377,0,9,3095,FlyQuest,TL,LCS,7.05
4,2017,spring,2017-03-27,202,232,0,9,3096,CLG,Team EnVyUs,LCS,7.05
4,2017,summer,2017-06-03,176,202,0,1,3097,Cloud9,CLG,LCS,7.1
4,2017,summer,2017-06-03,3,415,0,1,3098,Immortals,Phoenix1,LCS,7.1
4,2017,summer,2017-06-04,202,377,0,1,3099,CLG,TL,LCS,7.1
4,2017,summer,2017-06-04,113,247,0,1,3100,Echo Fox,FlyQuest,LCS,7.1
4,2017,summer,2017-06-04,97,176,0,1,3101,TSM,Cloud9,LCS,7.1
4,2017,summer,2017-06-04,322,232,0,1,3102,Dignitas,Team EnVyUs,LCS,7.1
4,2017,summer,2017-06-05,3,97,0,1,3103,Immortals,TSM,LCS,7.1
4,2017,summer,2017-06-05,232,415,0,1,3104,Team EnVyUs,Phoenix1,LCS,7.1
4,2017,summer,2017-06-05,247,322,0,1,3105,FlyQuest,Dignitas,LCS,7.1
4,2017,summer,2017-06-05,377,113,0,1,3106,TL,Echo Fox,LCS,7.1
4,2017,summer,2017-06-10,415,176,0,2,3107,Phoenix1,Cloud9,LCS,7.11
4,2017,summer,2017-06-10,3,232,0,2,3108,Immortals,Team EnVyUs,LCS,7.11
4,2017,summer,2017-06-11,322,97,0,2,3109,Dignitas,TSM,LCS,7.11
4,2017,summer,2017-06-11,113,202,0,2,3110,Echo Fox,CLG,LCS,7.11
4,2017,summer,2017-06-11,3,247,0,2,3111,Immortals,FlyQuest,LCS,7.11
4,2017,summer,2017-06-11,232,377,0,2,3112,Team EnVyUs,TL,LCS,7.11
4,2017,summer,2017-06-12,113,176,0,2,3113,Echo Fox,Cloud9,LCS,7.11
4,2017,summer,2017-06-12,322,377,0,2,3114,Dignitas,TL,LCS,7.11
4,2017,summer,2017-06-12,202,97,0,2,3115,CLG,TSM,LCS,7.11
4,2017,summer,2017-06-12,415,247,0,2,3116,Phoenix1,FlyQuest,LCS,7.11
4,2017,summer,2017-06-17,3,377,0,3,3117,Immortals,TL,LCS,7.11
4,2017,summer,2017-06-17,232,113,0,3,3118,Team EnVyUs,Echo Fox,LCS,7.11
4,2017,summer,2017-06-18,377,97,0,3,3119,TL,TSM,LCS,7.11
