league_id,year,season,date,home_team_id,away_team_id,tiebreaker,match_round
11,2017.0,summer,2017-06-27,329,103,0,4
11,2017.0,summer,2017-06-28,103,363,0,4
11,2017.0,summer,2017-06-28,295,8,0,4
11,2017.0,summer,2017-06-29,170,329,0,4
11,2017.0,summer,2017-06-29,301,250,0,4
11,2017.0,summer,2017-07-03,8,103,0,5
11,2017.0,summer,2017-07-03,363,295,0,5
11,2017.0,summer,2017-07-04,250,170,0,5
11,2017.0,summer,2017-07-04,329,301,0,5
11,2017.0,summer,2017-07-05,329,250,0,5
11,2017.0,summer,2017-07-05,363,8,0,5
11,2017.0,summer,2017-07-11,295,103,0,6
11,2017.0,summer,2017-07-11,301,170,0,6
11,2017.0,summer,2017-07-12,8,250,0,6
11,2017.0,summer,2017-07-12,329,363,0,6
11,2017.0,summer,2017-07-13,170,103,0,6
11,2017.0,summer,2017-07-13,295,301,0,6
11,2017.0,summer,2017-07-17,250,363,0,7
11,2017.0,summer,2017-07-17,329,8,0,7
11,2017.0,summer,2017-07-18,103,301,0,7
11,2017.0,summer,2017-07-18,295,170,0,7
11,2017.0,summer,2017-07-19,8,170,0,7
11,2017.0,summer,2017-07-19,363,301,0,7
11,2017.0,summer,2017-07-25,250,103,0,8
11,2017.0,summer,2017-07-25,329,295,0,8
11,2017.0,summer,2017-07-26,170,363,0,8
11,2017.0,summer,2017-07-26,301,8,0,8
11,2017.0,summer,2017-07-27,103,329,0,8
11,2017.0,summer,2017-07-27,295,250,0,8
11,2017.0,summer,2017-07-31,8,295,0,9
11,2017.0,summer,2017-07-31,363,103,0,9
11,2017.0,summer,2017-08-01,250,301,0,9
11,2017.0,summer,2017-08-01,329,170,0,9
11,2017.0,summer,2017-08-02,103,8,0,9
11,2017.0,summer,2017-08-02,295,363,0,9
11,2017.0,summer,2017-08-03,301,329,0,9
11,2017.0,summer,2017-08-03,170,250,0,9
11,2018.0,spring,2018-01-16,127,301,0,1
11,2018.0,spring,2018-01-16,6,103,0,1
11,2018.0,spring,2018-01-17,103,301,0,1
11,2018.0,spring,2018-01-17,170,30,0,1
11,2018.0,spring,2018-01-18,250,318,0,1
11,2018.0,spring,2018-01-18,6,127,0,1
11,2018.0,spring,2018-01-23,30,318,0,2
11,2018.0,spring,2018-01-23,170,250,0,2
11,2018.0,spring,2018-01-24,127,103,0,2
11,2018.0,spring,2018-01-24,301,6,0,2
11,2018.0,spring,2018-01-25,250,30,0,2
11,2018.0,spring,2018-01-25,318,170,0,2
11,2018.0,spring,2018-01-30,318,301,0,3
11,2018.0,spring,2018-01-30,250,127,0,3
11,2018.0,spring,2018-01-31,30,103,0,3
11,2018.0,spring,2018-01-31,170,6,0,3
11,2018.0,spring,2018-02-01,127,318,0,3
11,2018.0,spring,2018-02-01,301,250,0,3
11,2018.0,spring,2018-02-06,6,30,0,4
11,2018.0,spring,2018-02-06,103,170,0,4
11,2018.0,spring,2018-02-07,170,301,0,4
11,2018.0,spring,2018-02-07,30,127,0,4
11,2018.0,spring,2018-02-08,250,103,0,4
11,2018.0,spring,2018-02-08,318,6,0,4
11,2018.0,spring,2018-02-21,127,170,0,5
11,2018.0,spring,2018-02-21,301,30,0,5
11,2018.0,spring,2018-02-22,6,250,0,5
11,2018.0,spring,2018-02-22,103,318,0,5
11,2018.0,spring,2018-02-27,103,6,0,6
11,2018.0,spring,2018-02-27,301,127,0,6
11,2018.0,spring,2018-03-01,30,170,0,6
11,2018.0,spring,2018-03-01,318,250,0,6
11,2018.0,spring,2018-03-06,127,6,0,7
11,2018.0,spring,2018-03-06,301,103,0,7
11,2018.0,spring,2018-03-07,250,170,0,7
11,2018.0,spring,2018-03-07,318,30,0,7
11,2018.0,spring,2018-03-08,6,301,0,7
11,2018.0,spring,2018-03-08,103,127,0,7
11,2018.0,spring,2018-03-13,170,318,0,8
11,2018.0,spring,2018-03-13,30,250,0,8
11,2018.0,spring,2018-03-14,127,250,0,8
11,2018.0,spring,2018-03-14,301,318,0,8
11,2018.0,spring,2018-03-15,6,170,0,8
11,2018.0,spring,2018-03-15,103,30,0,8
11,2018.0,spring,2018-03-20,250,301,0,9
11,2018.0,spring,2018-03-20,318,127,0,9
11,2018.0,spring,2018-03-21,170,103,0,9
11,2018.0,spring,2018-03-21,30,6,0,9
11,2018.0,spring,2018-03-22,127,30,0,9
11,2018.0,spring,2018-03-22,301,170,0,9
11,2018.0,spring,2018-03-27,6,318,0,10
11,2018.0,spring,2018-03-27,103,250,0,10
11,2018.0,spring,2018-03-28,30,301,0,10
11,2018.0,spring,2018-03-28,170,127,0,10
11,2018.0,spring,2018-03-29,318,103,0,10
11,2018.0,spring,2018-03-29,250,6,0,10
11,2018.0,spring,2018-03-30,318,250,1,Tiebreakers
11,2018.0,summer,2018-07-03,301,350,0,1
11,2018.0,summer,2018-07-03,263,177,0,1
11,2018.0,summer,2018-07-04,103,76,0,1
11,2018.0,summer,2018-07-04,250,227,0,1
11,2018.0,summer,2018-07-06,301,263,0,1
11,2018.0,summer,2018-07-06,250,103,0,1
11,2018.0,summer,2018-07-06,177,350,0,1
11,2018.0,summer,2018-07-13,103,301,0,2
11,2018.0,summer,2018-07-13,250,177,0,2
11,2018.0,summer,2018-07-13,350,76,0,2
11,2018.0,summer,2018-07-15,263,250,0,2
11,2018.0,summer,2018-07-15,76,227,0,2
11,2018.0,summer,2018-07-17,301,250,0,3
11,2018.0,summer,2018-07-17,263,103,0,3
11,2018.0,summer,2018-07-18,350,227,0,3
11,2018.0,summer,2018-07-18,177,76,0,3
11,2018.0,summer,2018-07-20,227,301,0,3
11,2018.0,summer,2018-07-20,103,177,0,3
11,2018.0,summer,2018-07-20,76,250,0,3
11,2018.0,summer,2018-07-22,227,177,0,3
11,2018.0,summer,2018-07-22,76,263,0,3
11,2018.0,summer,2018-07-24,263,227,0,4
11,2018.0,summer,2018-07-24,350,103,0,4
11,2018.0,summer,2018-07-25,301,177,0,4
11,2018.0,summer,2018-07-25,250,350,0,4
11,2018.0,summer,2018-07-27,76,301,0,4
11,2018.0,summer,2018-07-27,350,263,0,4
11,2018.0,summer,2018-07-27,103,227,0,4
11,2018.0,summer,2018-07-31,350,301,0,5
11,2018.0,summer,2018-07-31,177,263,0,5
11,2018.0,summer,2018-08-01,76,103,0,5
11,2018.0,summer,2018-08-01,227,250,0,5
11,2018.0,summer,2018-08-03,263,301,0,5
11,2018.0,summer,2018-08-03,103,250,0,5
11,2018.0,summer,2018-08-03,350,177,0,5
11,2018.0,summer,2018-08-07,250,263,0,6
11,2018.0,summer,2018-08-07,76,227,0,6
11,2018.0,summer,2018-08-08,177,227,0,6
11,2018.0,summer,2018-08-08,263,76,0,6
11,2018.0,summer,2018-08-10,301,103,0,6
11,2018.0,summer,2018-08-10,177,250,0,6
11,2018.0,summer,2018-08-10,76,350,0,6
11,2018.0,summer,2018-08-14,250,301,0,7
11,2018.0,summer,2018-08-14,103,263,0,7
11,2018.0,summer,2018-08-15,350,227,0,7
11,2018.0,summer,2018-08-15,76,177,0,7
11,2018.0,summer,2018-08-17,301,227,0,7
11,2018.0,summer,2018-08-17,177,103,0,7
11,2018.0,summer,2018-08-17,250,76,0,7
11,2018.0,summer,2018-08-20,263,227,0,8
11,2018.0,summer,2018-08-20,103,350,0,8
11,2018.0,summer,2018-08-21,177,301,0,8
11,2018.0,summer,2018-08-21,350,250,0,8
11,2018.0,summer,2018-08-22,301,76,0,8
11,2018.0,summer,2018-08-22,263,350,0,8
11,2018.0,summer,2018-08-22,227,103,0,8
11,2019.0,spring,2019-01-15,432,250,0,1
11,2019.0,spring,2019-01-15,301,375,0,1
11,2019.0,spring,2019-01-16,76,139,0,1
11,2019.0,spring,2019-01-16,170,357,0,1
11,2019.0,spring,2019-01-22,357,375,0,2
11,2019.0,spring,2019-01-22,170,76,0,2
11,2019.0,spring,2019-01-23,432,301,0,2
11,2019.0,spring,2019-01-23,139,250,0,2
11,2019.0,spring,2019-01-29,301,250,0,3
11,2019.0,spring,2019-01-29,432,139,0,3
11,2019.0,spring,2019-01-30,375,170,0,3
11,2019.0,spring,2019-01-30,76,357,0,3
11,2019.0,spring,2019-02-12,170,432,0,4
11,2019.0,spring,2019-02-12,139,375,0,4
11,2019.0,spring,2019-02-13,357,250,0,4
11,2019.0,spring,2019-02-13,76,301,0,4
11,2019.0,spring,2019-02-19,375,76,0,5
11,2019.0,spring,2019-02-19,250,170,0,5
11,2019.0,spring,2019-02-20,432,357,0,5
11,2019.0,spring,2019-02-20,301,139,0,5
11,2019.0,spring,2019-02-26,357,139,0,6
11,2019.0,spring,2019-02-26,76,432,0,6
11,2019.0,spring,2019-02-27,170,301,0,6
11,2019.0,spring,2019-02-27,250,375,0,6
11,2019.0,spring,2019-03-05,139,170,0,7
11,2019.0,spring,2019-03-05,301,357,0,7
11,2019.0,spring,2019-03-06,250,76,0,7
11,2019.0,spring,2019-03-06,375,432,0,7
11,2019.0,spring,2019-03-06,301,357,1,Tiebreakers
11,2019.0,summer,2019-06-03,432,250,0,1
11,2019.0,summer,2019-06-03,301,243,0,1
11,2019.0,summer,2019-06-04,242,139,0,1
11,2019.0,summer,2019-06-04,170,357,0,1
11,2019.0,summer,2019-06-10,357,243,0,2
11,2019.0,summer,2019-06-10,170,242,0,2
11,2019.0,summer,2019-06-11,432,301,0,2
11,2019.0,summer,2019-06-11,139,250,0,2
11,2019.0,summer,2019-06-17,301,250,0,3
11,2019.0,summer,2019-06-17,432,139,0,3
11,2019.0,summer,2019-06-18,243,170,0,3
11,2019.0,summer,2019-06-18,242,357,0,3
11,2019.0,summer,2019-06-24,170,432,0,4
11,2019.0,summer,2019-06-24,139,243,0,4
11,2019.0,summer,2019-06-25,357,250,0,4
11,2019.0,summer,2019-06-25,242,301,0,4
11,2019.0,summer,2019-07-01,243,242,0,5
11,2019.0,summer,2019-07-01,250,170,0,5
11,2019.0,summer,2019-07-02,432,357,0,5
11,2019.0,summer,2019-07-02,301,139,0,5
11,2019.0,summer,2019-07-08,242,432,0,6
11,2019.0,summer,2019-07-09,170,301,0,6
11,2019.0,summer,2019-07-09,250,243,0,6
11,2019.0,summer,2019-07-16,357,139,0,6
11,2019.0,summer,2019-07-15,139,170,0,7
11,2019.0,summer,2019-07-15,243,432,0,7
11,2019.0,summer,2019-07-16,250,242,0,7
11,2019.0,summer,2019-07-16,301,357,0,7
12,2017.0,spring,2017-02-05,325,69,0,1
12,2017.0,spring,2017-02-06,31,16,0,1
12,2017.0,spring,2017-02-06,11,380,0,1
12,2017.0,spring,2017-02-12,325,11,0,2
12,2017.0,spring,2017-02-13,380,16,0,2
12,2017.0,spring,2017-02-13,69,31,0,2
12,2017.0,spring,2017-02-19,16,69,0,3
12,2017.0,spring,2017-02-20,380,325,0,3
12,2017.0,spring,2017-02-20,31,11,0,3
12,2017.0,spring,2017-02-26,11,16,0,4
12,2017.0,spring,2017-02-27,31,325,0,4
12,2017.0,spring,2017-02-27,69,380,0,4
12,2017.0,spring,2017-03-05,380,31,0,5
12,2017.0,spring,2017-03-06,69,11,0,5
12,2017.0,spring,2017-03-06,16,325,0,5
12,2017.0,summer,2017-06-18,62,69,0,1
12,2017.0,summer,2017-06-19,31,207,0,1
12,2017.0,summer,2017-06-19,117,297,0,1
12,2017.0,summer,2017-06-25,31,117,0,2
12,2017.0,summer,2017-06-26,297,62,0,2
12,2017.0,summer,2017-06-26,207,69,0,2
12,2017.0,summer,2017-07-02,297,69,0,3
12,2017.0,summer,2017-07-03,31,62,0,3
12,2017.0,summer,2017-07-03,117,207,0,3
12,2017.0,summer,2017-07-09,62,117,0,4
12,2017.0,summer,2017-07-10,297,207,0,4
12,2017.0,summer,2017-07-10,31,69,0,4
12,2017.0,summer,2017-07-16,297,31,0,5
12,2017.0,summer,2017-07-17,69,117,0,5
12,2017.0,summer,2017-07-17,207,62,0,5
12,2018.0,spring,2018-04-10,132,157,0,1
12,2018.0,spring,2018-04-10,396,229,0,1
12,2018.0,spring,2018-04-10,73,290,0,1
12,2018.0,spring,2018-04-10,90,50,0,1
12,2018.0,spring,2018-04-10,124,132,0,1
12,2018.0,spring,2018-04-10,343,396,0,1
12,2018.0,spring,2018-04-11,290,223,0,2
12,2018.0,spring,2018-04-11,50,105,0,2
12,2018.0,spring,2018-04-11,157,124,0,2
12,2018.0,spring,2018-04-11,229,343,0,2
12,2018.0,spring,2018-04-11,223,73,0,2
12,2018.0,spring,2018-04-11,105,90,0,2
12,2018.0,spring,2018-04-12,157,105,0,Elimination Round
12,2018.0,spring,2018-04-12,229,223,0,Elimination Round
12,2018.0,spring,2018-04-12,290,343,0,Elimination Round
12,2018.0,spring,2018-04-12,50,132,0,Elimination Round
12,2018.0,spring,2018-04-13,157,229,0,Qualifiers
12,2018.0,spring,2018-04-13,290,50,0,Qualifiers
12,2018.0,summer,2018-09-11,179,361,0,1
12,2018.0,summer,2018-09-11,160,327,0,1
12,2018.0,summer,2018-09-11,218,426,0,1
12,2018.0,summer,2018-09-11,105,179,0,1
12,2018.0,summer,2018-09-11,361,160,0,1
12,2018.0,summer,2018-09-11,218,327,0,1
12,2018.0,summer,2018-09-12,426,105,0,2
12,2018.0,summer,2018-09-12,179,160,0,2
12,2018.0,summer,2018-09-12,361,218,0,2
12,2018.0,summer,2018-09-12,327,105,0,2
12,2018.0,summer,2018-09-12,179,218,0,2
12,2018.0,summer,2018-09-12,160,426,0,2
12,2018.0,summer,2018-09-13,361,105,0,3
12,2018.0,summer,2018-09-13,426,327,0,3
12,2018.0,summer,2018-09-13,160,218,0,3
12,2018.0,summer,2018-09-13,179,327,0,3
12,2018.0,summer,2018-09-13,361,426,0,3
12,2018.0,summer,2018-09-13,218,105,0,3
12,2018.0,summer,2018-09-14,327,361,0,4
12,2018.0,summer,2018-09-14,105,160,0,4
12,2018.0,summer,2018-09-14,179,426,0,4
12,2018.0,summer,2018-09-14,426,160,0,Knockout Stage
12,2018.0,summer,2018-09-14,179,327,0,Knockout Stage
12,2019.0,spring,2019-04-09,65,254,0,1
12,2019.0,spring,2019-04-09,218,256,0,1
12,2019.0,spring,2019-04-09,434,231,0,1
12,2019.0,spring,2019-04-09,256,65,0,1
12,2019.0,spring,2019-04-09,215,254,0,1
12,2019.0,spring,2019-04-09,218,434,0,1
12,2019.0,spring,2019-04-09,215,65,0,1
12,2019.0,spring,2019-04-10,256,231,0,2
12,2019.0,spring,2019-04-10,215,434,0,2
12,2019.0,spring,2019-04-10,218,254,0,2
12,2019.0,spring,2019-04-10,231,65,0,2
12,2019.0,spring,2019-04-10,256,215,0,2
12,2019.0,spring,2019-04-10,434,254,0,2
12,2019.0,spring,2019-04-10,218,231,0,2
12,2019.0,spring,2019-04-11,218,215,0,3
12,2019.0,spring,2019-04-11,231,254,0,3
12,2019.0,spring,2019-04-11,256,434,0,3
12,2019.0,spring,2019-04-11,218,65,0,3
12,2019.0,spring,2019-04-11,215,231,0,3
12,2019.0,spring,2019-04-11,256,254,0,3
12,2019.0,spring,2019-04-11,434,65,0,3
12,2019.0,spring,2019-04-12,256,254,0,Knockout Stage
12,2019.0,spring,2019-04-12,231,65,0,Knockout Stage
12,2019.0,summer,2019-09-10,151,323,0,1
12,2019.0,summer,2019-09-10,337,189,0,1
12,2019.0,summer,2019-09-10,223,151,0,1
12,2019.0,summer,2019-09-10,189,320,0,1
12,2019.0,summer,2019-09-10,422,151,0,1
12,2019.0,summer,2019-09-10,223,323,0,1
12,2019.0,summer,2019-09-10,422,320,0,1
12,2019.0,summer,2019-09-11,337,320,0,2
12,2019.0,summer,2019-09-11,323,189,0,2
12,2019.0,summer,2019-09-11,151,337,0,2
12,2019.0,summer,2019-09-11,422,223,0,2
12,2019.0,summer,2019-09-11,323,320,0,2
12,2019.0,summer,2019-09-11,151,189,0,2
12,2019.0,summer,2019-09-11,422,337,0,2
12,2019.0,summer,2019-09-12,223,189,0,3
12,2019.0,summer,2019-09-12,323,337,0,3
12,2019.0,summer,2019-09-12,223,320,0,3
12,2019.0,summer,2019-09-12,422,189,0,3
12,2019.0,summer,2019-09-12,151,320,0,3
12,2019.0,summer,2019-09-12,422,323,0,3
12,2019.0,summer,2019-09-12,223,337,0,3
12,2019.0,summer,2019-09-13,422,223,0,Knockout Stage
12,2019.0,summer,2019-09-13,189,320,0,Knockout Stage
12,2020.0,spring,2020-04-07,383,25,0,1
12,2020.0,spring,2020-04-07,136,162,0,1
12,2020.0,spring,2020-04-07,289,294,0,1
12,2020.0,spring,2020-04-07,260,50,0,1
12,2020.0,spring,2020-04-07,132,337,0,1
12,2020.0,spring,2020-04-07,419,148,0,1
12,2020.0,spring,2020-04-07,59,64,0,1
12,2020.0,spring,2020-04-07,13,344,0,1
12,2020.0,spring,2020-04-07,337,383,0,1
12,2020.0,spring,2020-04-07,148,136,0,1
12,2020.0,spring,2020-04-07,59,289,0,1
12,2020.0,spring,2020-04-07,50,13,0,1
12,2020.0,spring,2020-04-07,25,132,0,1
12,2020.0,spring,2020-04-07,162,419,0,1
12,2020.0,spring,2020-04-07,294,64,0,1
12,2020.0,spring,2020-04-07,344,260,0,1
12,2020.0,spring,2020-04-07,383,132,0,1
12,2020.0,spring,2020-04-07,136,419,0,1
12,2020.0,spring,2020-04-07,289,64,0,1
12,2020.0,spring,2020-04-07,50,344,0,1
12,2020.0,spring,2020-04-07,25,337,0,1
12,2020.0,spring,2020-04-07,162,148,0,1
12,2020.0,spring,2020-04-07,294,59,0,1
12,2020.0,spring,2020-04-07,260,13,0,1
12,2020.0,spring,2020-04-09,337,132,0,2
12,2020.0,spring,2020-04-09,148,419,0,2
12,2020.0,spring,2020-04-09,64,59,0,2
12,2020.0,spring,2020-04-09,344,13,0,2
12,2020.0,spring,2020-04-09,25,383,0,2
12,2020.0,spring,2020-04-09,162,136,0,2
12,2020.0,spring,2020-04-09,294,289,0,2
12,2020.0,spring,2020-04-09,50,260,0,2
12,2020.0,spring,2020-04-09,132,383,0,2
12,2020.0,spring,2020-04-09,148,162,0,2
12,2020.0,spring,2020-04-09,59,294,0,2
12,2020.0,spring,2020-04-09,344,50,0,2
12,2020.0,spring,2020-04-09,337,25,0,2
12,2020.0,spring,2020-04-09,419,136,0,2
12,2020.0,spring,2020-04-09,64,289,0,2
12,2020.0,spring,2020-04-09,13,260,0,2
12,2020.0,spring,2020-04-09,132,25,0,2
12,2020.0,spring,2020-04-09,136,148,0,2
12,2020.0,spring,2020-04-09,289,59,0,2
12,2020.0,spring,2020-04-09,260,344,0,2
12,2020.0,spring,2020-04-09,383,337,0,2
12,2020.0,spring,2020-04-09,419,162,0,2
12,2020.0,spring,2020-04-09,64,294,0,2
12,2020.0,spring,2020-04-09,13,50,0,2
12,2020.0,spring,2020-04-10,383,162,0,Knockout Stage
12,2020.0,spring,2020-04-10,419,132,0,Knockout Stage
12,2020.0,spring,2020-04-10,289,344,0,Knockout Stage
12,2020.0,spring,2020-04-10,50,294,0,Knockout Stage
12,2020.0,summer,2020-08-18,157,291,0,1
12,2020.0,summer,2020-08-18,132,399,0,1
12,2020.0,summer,2020-08-18,265,379,0,1
12,2020.0,summer,2020-08-18,138,185,0,1
12,2020.0,summer,2020-08-18,39,22,0,1
12,2020.0,summer,2020-08-18,383,148,0,1
12,2020.0,summer,2020-08-18,419,344,0,1
12,2020.0,summer,2020-08-18,196,162,0,1
12,2020.0,summer,2020-08-18,22,157,0,1
12,2020.0,summer,2020-08-18,148,132,0,1
12,2020.0,summer,2020-08-18,419,265,0,1
12,2020.0,summer,2020-08-18,162,138,0,1
12,2020.0,summer,2020-08-18,291,39,0,1
12,2020.0,summer,2020-08-18,399,383,0,1
12,2020.0,summer,2020-08-18,379,344,0,1
12,2020.0,summer,2020-08-18,185,196,0,1
12,2020.0,summer,2020-08-18,157,39,0,1
12,2020.0,summer,2020-08-18,132,383,0,1
12,2020.0,summer,2020-08-18,265,344,0,1
12,2020.0,summer,2020-08-18,196,138,0,1
12,2020.0,summer,2020-08-18,291,22,0,1
12,2020.0,summer,2020-08-18,399,148,0,1
12,2020.0,summer,2020-08-18,379,419,0,1
12,2020.0,summer,2020-08-18,162,185,0,1
12,2020.0,summer,2020-08-19,22,39,0,2
12,2020.0,summer,2020-08-19,148,383,0,2
12,2020.0,summer,2020-08-19,344,419,0,2
12,2020.0,summer,2020-08-19,162,196,0,2
12,2020.0,summer,2020-08-19,291,157,0,2
12,2020.0,summer,2020-08-19,399,132,0,2
12,2020.0,summer,2020-08-19,379,265,0,2
12,2020.0,summer,2020-08-19,185,138,0,2
12,2020.0,summer,2020-08-19,39,157,0,2
12,2020.0,summer,2020-08-19,148,399,0,2
12,2020.0,summer,2020-08-19,344,379,0,2
12,2020.0,summer,2020-08-19,185,162,0,2
12,2020.0,summer,2020-08-19,22,291,0,2
12,2020.0,summer,2020-08-19,383,132,0,2
12,2020.0,summer,2020-08-19,265,419,0,2
12,2020.0,summer,2020-08-19,138,196,0,2
12,2020.0,summer,2020-08-19,39,291,0,2
12,2020.0,summer,2020-08-19,132,148,0,2
12,2020.0,summer,2020-08-19,344,265,0,2
12,2020.0,summer,2020-08-19,138,162,0,2
12,2020.0,summer,2020-08-19,157,22,0,2
12,2020.0,summer,2020-08-19,383,399,0,2
12,2020.0,summer,2020-08-19,419,379,0,2
12,2020.0,summer,2020-08-19,196,185,0,2
12,2020.0,summer,2020-08-19,39,291,1,Tiebreakers
12,2020.0,summer,2020-08-19,399,383,1,Tiebreakers
12,2020.0,summer,2020-08-19,138,162,1,Tiebreakers
12,2020.0,summer,2020-08-21,157,399,0,Knockout Stage
12,2020.0,summer,2020-08-21,383,291,0,Knockout Stage
12,2020.0,summer,2020-08-21,419,138,0,Knockout Stage
12,2020.0,summer,2020-08-21,162,344,0,Knockout Stage
1,2017.0,spring,2017-01-17,311,204,0,1
1,2017.0,spring,2017-01-17,181,335,0,1
1,2017.0,spring,2017-01-18,147,308,0,1
1,2017.0,spring,2017-01-18,53,60,0,1
1,2017.0,spring,2017-01-19,119,335,0,1
1,2017.0,spring,2017-01-19,311,203,0,1
1,2017.0,spring,2017-01-21,60,204,0,1
1,2017.0,spring,2017-01-21,181,147,0,1
1,2017.0,spring,2017-01-22,53,119,0,1
1,2017.0,spring,2017-01-22,203,308,0,1
1,2017.0,spring,2017-01-24,308,311,0,2
1,2017.0,spring,2017-01-24,335,53,0,2
1,2017.0,spring,2017-01-25,181,204,0,2
1,2017.0,spring,2017-01-25,60,147,0,2
1,2017.0,spring,2017-02-02,203,181,0,3
1,2017.0,spring,2017-02-02,204,119,0,3
1,2017.0,spring,2017-02-04,60,203,0,3
1,2017.0,spring,2017-02-04,119,147,0,3
1,2017.0,spring,2017-02-05,335,311,0,3
1,2017.0,spring,2017-02-05,308,53,0,3
1,2017.0,spring,2017-02-07,119,311,0,4
1,2017.0,spring,2017-02-07,335,203,0,4
1,2017.0,spring,2017-02-08,60,181,0,4
1,2017.0,spring,2017-02-08,204,147,0,4
1,2017.0,spring,2017-02-09,53,203,0,4
1,2017.0,spring,2017-02-09,119,308,0,4
1,2017.0,spring,2017-02-11,204,335,0,4
1,2017.0,spring,2017-02-11,311,181,0,4
1,2017.0,spring,2017-02-12,308,60,0,4
1,2017.0,spring,2017-02-12,147,53,0,4
1,2017.0,spring,2017-02-14,53,204,0,5
1,2017.0,spring,2017-02-14,181,308,0,5
1,2017.0,spring,2017-02-15,203,147,0,5
1,2017.0,spring,2017-02-15,60,119,0,5
1,2017.0,spring,2017-02-16,308,335,0,5
1,2017.0,spring,2017-02-16,311,53,0,5
1,2017.0,spring,2017-02-18,181,119,0,5
1,2017.0,spring,2017-02-18,203,204,0,5
1,2017.0,spring,2017-02-19,147,335,0,5
1,2017.0,spring,2017-02-19,311,60,0,5
1,2017.0,spring,2017-02-28,53,181,0,6
1,2017.0,spring,2017-02-28,203,119,0,6
1,2017.0,spring,2017-03-01,147,311,0,6
1,2017.0,spring,2017-03-01,335,60,0,6
1,2017.0,spring,2017-03-02,204,308,0,6
1,2017.0,spring,2017-03-02,181,53,0,6
1,2017.0,spring,2017-03-04,60,335,0,6
1,2017.0,spring,2017-03-04,311,147,0,6
1,2017.0,spring,2017-03-05,308,204,0,6
1,2017.0,spring,2017-03-05,119,203,0,6
1,2017.0,spring,2017-03-07,308,147,0,7
1,2017.0,spring,2017-03-07,60,53,0,7
1,2017.0,spring,2017-03-08,335,119,0,7
1,2017.0,spring,2017-03-08,203,311,0,7
1,2017.0,spring,2017-03-09,204,60,0,7
1,2017.0,spring,2017-03-09,147,181,0,7
1,2017.0,spring,2017-03-11,119,53,0,7
1,2017.0,spring,2017-03-11,308,203,0,7
1,2017.0,spring,2017-03-12,204,311,0,7
1,2017.0,spring,2017-03-12,335,181,0,7
1,2017.0,spring,2017-03-14,181,60,0,8
1,2017.0,spring,2017-03-14,147,204,0,8
1,2017.0,spring,2017-03-15,308,119,0,8
1,2017.0,spring,2017-03-15,203,53,0,8
1,2017.0,spring,2017-03-16,181,311,0,8
1,2017.0,spring,2017-03-16,335,204,0,8
1,2017.0,spring,2017-03-18,53,147,0,8
1,2017.0,spring,2017-03-18,60,308,0,8
1,2017.0,spring,2017-03-19,203,335,0,8
1,2017.0,spring,2017-03-19,311,119,0,8
1,2017.0,spring,2017-03-21,335,147,0,9
1,2017.0,spring,2017-03-21,60,311,0,9
1,2017.0,spring,2017-03-22,204,53,0,9
1,2017.0,spring,2017-03-22,308,181,0,9
1,2017.0,spring,2017-03-23,147,203,0,9
1,2017.0,spring,2017-03-23,119,60,0,9
1,2017.0,spring,2017-03-25,335,308,0,9
1,2017.0,spring,2017-03-25,53,311,0,9
1,2017.0,spring,2017-03-26,119,181,0,9
1,2017.0,spring,2017-03-26,204,203,0,9
1,2017.0,spring,2017-03-28,203,60,0,10
1,2017.0,spring,2017-03-28,147,119,0,10
1,2017.0,spring,2017-03-29,311,308,0,10
1,2017.0,spring,2017-03-29,53,335,0,10
1,2017.0,spring,2017-03-30,181,203,0,10
1,2017.0,spring,2017-03-30,119,204,0,10
1,2017.0,spring,2017-04-01,311,335,0,10
1,2017.0,spring,2017-04-01,53,308,0,10
1,2017.0,spring,2017-04-02,204,181,0,10
1,2017.0,spring,2017-04-02,147,60,0,10
1,2017.0,spring,2017-04-02,119,53,1,Tiebreakers
1,2017.0,summer,2017-05-30,53,147,0,1
1,2017.0,summer,2017-05-30,181,204,0,1
1,2017.0,summer,2017-05-31,5,119,0,1
1,2017.0,summer,2017-05-31,335,308,0,1
1,2017.0,summer,2017-06-01,181,60,0,1
1,2017.0,summer,2017-06-01,311,147,0,1
1,2017.0,summer,2017-06-03,119,204,0,1
1,2017.0,summer,2017-06-03,311,335,0,1
1,2017.0,summer,2017-06-04,5,53,0,1
1,2017.0,summer,2017-06-04,60,308,0,1
1,2017.0,summer,2017-06-06,119,335,0,2
1,2017.0,summer,2017-06-06,311,204,0,2
1,2017.0,summer,2017-06-07,147,5,0,2
1,2017.0,summer,2017-06-07,308,181,0,2
1,2017.0,summer,2017-06-08,53,335,0,2
1,2017.0,summer,2017-06-08,119,60,0,2
1,2017.0,summer,2017-06-10,147,181,0,2
1,2017.0,summer,2017-06-10,308,5,0,2
1,2017.0,summer,2017-06-11,60,311,0,2
1,2017.0,summer,2017-06-11,204,53,0,2
1,2017.0,summer,2017-06-13,204,147,0,3
1,2017.0,summer,2017-06-13,181,311,0,3
1,2017.0,summer,2017-06-14,53,308,0,3
1,2017.0,summer,2017-06-14,5,60,0,3
1,2017.0,summer,2017-06-15,119,311,0,3
1,2017.0,summer,2017-06-15,204,335,0,3
1,2017.0,summer,2017-06-17,53,181,0,3
1,2017.0,summer,2017-06-17,147,60,0,3
1,2017.0,summer,2017-06-18,308,119,0,3
1,2017.0,summer,2017-06-18,335,5,0,3
